United States Zillow Home Value Index - One Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Columbus Metro,metro,One Bed,"$53,900","$53,600","$53,000","$52,700","$52,500","$52,300","$52,100","$51,500","$50,900","$50,600","$50,600","$50,500","$49,900","$49,400","$49,000","$48,700","$48,000","$47,500","$47,100","$47,600","$47,800","$47,800","$47,500","$47,700","$48,500","$49,100","$49,300","$48,900","$49,000","$48,700","$48,600","$48,000","$48,000","$47,700","$47,600","$47,300","$46,900","$46,600","$47,000","$47,500","$47,900","$48,400","$48,600","$48,900","$48,900","$49,200","$49,400","$49,400","$49,400","$49,200","$49,200","$49,500","$49,600","$49,700","$49,800","$49,900","$50,000","$49,500","$48,900","$48,500","$48,400","$48,400","$47,600","$47,000","$46,500","$46,100","$45,700","$45,300","$45,300","$45,300","$45,300","$45,200","$45,000","$44,900","$45,100","$44,800","$44,600","$44,600","$44,700","$44,500","$44,100","$44,200","$44,700","$45,000","$45,200","$45,500","$45,800","$46,300","$46,400","$46,400","$46,400","$46,500","$46,600","$46,300","$45,900","$45,400","$45,500","$45,700","$46,200","$46,200","$46,500","$46,500","$46,500","$46,200","$46,200","$46,600","$47,200","$47,700","$47,400","$46,900","$46,400","$46,300","$46,200","$46,400","$46,400","$46,800","$46,900","$46,900","$46,500","$46,500"
Columbus Metro,metro,One Bed,"$80,100","$80,600","$80,800","$80,600","$80,000","$79,300","$78,800","$78,200","$77,900","$77,800","$77,700","$77,600","$77,100","$76,300","$75,400","$74,800","$74,600","$74,000","$73,100","$72,400","$71,600","$70,600","$69,800","$68,500","$67,600","$66,500","$66,000","$65,600","$65,200","$65,400","$65,600","$65,600","$65,500","$65,400","$65,400","$65,800","$66,500","$67,300","$68,100","$68,800","$69,200","$69,400","$69,800","$70,600","$71,200","$71,900","$72,100","$72,600","$72,900","$73,300","$73,500","$73,700","$74,000","$74,300","$74,300","$74,300","$74,600","$75,100","$75,800","$76,200","$76,400","$76,500","$76,800","$77,300","$77,800","$78,300","$78,700","$79,100","$79,400","$79,600","$79,700","$79,800","$80,400","$80,700","$81,100","$81,100","$81,400","$81,600","$82,000","$82,500","$83,000","$83,900","$85,100","$86,200","$86,900","$87,600","$88,400","$89,200","$89,800","$90,600","$91,400","$92,400","$93,000","$93,100","$92,800","$93,000","$93,600","$94,700","$95,500","$96,700","$97,700","$98,500","$99,100","$99,700","$100,300","$101,000","$102,000","$102,800","$103,400","$103,800","$104,200","$104,500","$105,000","$105,700","$106,500","$107,300","$108,200","$109,300","$110,400","$111,400"
Dallas-Fort Worth-Arlington Metro,metro,One Bed,"$73,900","$73,600","$73,500","$73,000","$72,500","$71,700","$71,300","$70,800","$70,400","$70,200","$69,700","$69,300","$68,600","$68,000","$67,300","$66,800","$66,800","$67,000","$67,300","$67,200","$67,000","$66,900","$67,000","$67,100","$67,200","$67,400","$67,700","$68,400","$68,600","$68,600","$68,400","$68,600","$69,000","$69,400","$69,700","$70,100","$70,800","$71,500","$72,200","$73,000","$73,800","$74,700","$75,400","$76,000","$76,400","$76,800","$77,400","$78,100","$78,600","$78,700","$79,000","$78,600","$78,900","$78,900","$79,600","$80,200","$80,800","$81,600","$82,100","$82,800","$83,500","$84,600","$85,600","$86,800","$87,600","$88,600","$89,300","$90,100","$91,100","$91,700","$92,600","$93,400","$94,500","$95,700","$96,700","$97,900","$99,000","$100,600","$101,900","$103,500","$104,900","$106,000","$106,900","$107,800","$109,100","$110,500","$111,900","$113,100","$113,700","$114,200","$115,200","$116,800","$118,600","$120,300","$122,200","$123,800","$125,000","$126,100","$127,200","$127,800","$128,900","$128,500","$129,300","$129,700","$131,500","$132,600","$133,700","$134,200","$134,500","$134,700","$135,300","$136,100","$136,900","$138,600","$139,000","$139,400","$138,300","$138,000","$137,500","$137,600"
Davenport-Moline-Rock Island Metro,metro,One Bed,"$68,400","$68,600","$68,600","$68,400","$67,900","$67,300","$66,600","$65,900","$65,700","$65,800","$65,800","$65,500","$65,200","$64,800","$64,300","$63,900","$63,900","$64,000","$64,000","$64,000","$63,800","$63,400","$63,100","$62,800","$62,700","$62,700","$63,100","$63,600","$64,200","$64,400","$64,700","$65,000","$65,300","$65,700","$65,900","$66,000","$65,900","$66,000","$66,000","$66,000","$65,800","$65,500","$65,100","$64,900","$65,000","$65,200","$65,400","$65,800","$66,200","$66,600","$66,500","$66,500","$66,600","$67,200","$68,000","$68,600","$69,100","$69,400","$69,800","$69,900","$70,100","$70,300","$70,800","$70,900","$70,700","$70,400","$69,900","$69,600","$69,000","$68,800","$68,700","$69,000","$69,200","$69,300","$69,200","$69,600","$70,100","$70,800","$71,300","$71,800","$72,300","$72,400","$72,500","$72,200","$72,000","$71,800","$71,800","$71,500","$71,200","$70,500","$70,100","$69,800","$70,200","$70,600","$70,900","$71,800","$72,300","$72,900","$73,500","$74,700","$75,700","$77,100","$77,900","$78,700","$78,900","$79,600","$81,000","$81,700","$82,500","$82,900","$83,500","$83,600","$83,700","$83,600","$83,800","$83,900","$83,900","$83,400","$82,500","$81,600"
Dayton Metro,metro,One Bed,"$41,500","$41,500","$41,600","$41,700","$41,500","$41,400","$41,000","$40,800","$40,700","$40,600","$40,500","$40,500","$40,100","$39,900","$39,600","$39,500","$39,300","$39,200","$39,000","$39,100","$39,000","$38,900","$38,600","$38,200","$38,000","$37,800","$37,600","$37,300","$37,100","$37,000","$37,000","$36,900","$37,000","$37,100","$37,200","$37,200","$37,300","$37,200","$37,200","$37,100","$37,100","$37,100","$37,000","$36,900","$36,600","$36,300","$36,300","$36,400","$36,500","$36,700","$37,000","$37,400","$37,700","$37,900","$37,900","$38,100","$38,300","$38,700","$38,800","$38,800","$38,600","$38,600","$38,400","$38,100","$37,600","$37,200","$37,200","$37,200","$37,100","$36,700","$36,800","$37,100","$37,500","$37,600","$37,700","$38,000","$38,400","$38,800","$38,900","$39,100","$39,200","$39,700","$39,800","$39,700","$39,500","$39,700","$39,900","$40,400","$41,000","$41,400","$41,800","$42,200","$42,700","$43,000","$43,300","$43,500","$43,700","$44,000","$44,300","$44,600","$44,800","$45,000","$45,300","$45,700","$46,200","$46,400","$46,800","$47,000","$47,600","$47,900","$48,300","$48,500","$48,800","$49,200","$49,500","$49,800","$50,100","$50,600","$51,100","$51,800"
Denver-Aurora-Lakewood Metro,metro,One Bed,"$130,700","$129,600","$128,300","$127,300","$126,400","$125,300","$124,000","$123,000","$122,500","$121,900","$121,300","$120,800","$120,600","$119,600","$118,700","$117,500","$117,400","$117,300","$117,700","$117,900","$117,800","$117,700","$117,600","$118,100","$118,600","$119,600","$120,800","$122,200","$123,000","$124,100","$124,800","$125,700","$126,500","$127,700","$129,200","$130,500","$131,600","$132,900","$134,200","$135,800","$137,500","$138,800","$140,000","$141,000","$142,300","$143,200","$144,000","$144,700","$145,900","$147,500","$149,000","$150,200","$151,000","$152,100","$153,600","$155,400","$157,500","$159,800","$162,200","$164,700","$167,000","$168,900","$170,800","$173,200","$175,900","$178,800","$181,400","$183,900","$186,100","$188,000","$189,900","$191,600","$193,400","$195,200","$197,300","$199,400","$201,600","$203,700","$205,700","$207,700","$209,700","$211,900","$214,400","$217,000","$219,200","$221,300","$223,200","$225,000","$226,300","$227,500","$229,000","$230,900","$232,900","$234,900","$236,500","$238,300","$240,400","$242,800","$244,400","$245,900","$247,300","$249,000","$250,600","$252,000","$252,800","$253,100","$253,400","$253,500","$253,600","$253,400","$253,700","$254,200","$254,700","$255,200","$255,500","$255,800","$256,400","$257,300","$258,400","$259,500"
Des Moines-West Des Moines Metro,metro,One Bed,"$99,300","$99,500","$99,300","$98,400","$97,500","$96,000","$94,900","$93,700","$93,100","$93,200","$93,100","$92,600","$91,200","$90,100","$89,400","$89,000","$88,600","$88,200","$87,700","$87,600","$87,300","$86,700","$86,000","$85,500","$85,400","$85,600","$85,600","$86,100","$86,500","$87,200","$87,600","$87,800","$87,800","$87,900","$88,500","$88,900","$89,000","$89,000","$89,200","$89,300","$89,500","$89,700","$90,000","$90,400","$90,800","$91,500","$91,900","$92,100","$92,600","$93,000","$93,100","$93,000","$92,600","$92,300","$92,200","$92,200","$92,000","$91,800","$91,700","$92,100","$92,500","$93,100","$93,600","$94,400","$95,300","$95,800","$96,200","$96,600","$97,300","$98,200","$99,200","$99,800","$100,400","$100,600","$100,700","$100,900","$101,200","$101,700","$102,200","$102,600","$102,900","$103,500","$104,000","$104,400","$104,700","$105,200","$106,000","$106,300","$107,100","$107,800","$108,900","$109,700","$110,400","$110,100","$110,000","$110,100","$111,200","$112,800","$113,600","$115,000","$115,600","$116,400","$116,400","$116,600","$117,100","$117,800","$117,800","$118,000","$118,000","$117,900","$117,800","$117,500","$117,500","$117,500","$117,900","$118,300","$118,500","$119,100","$120,000","$120,800"
Detroit-Warren-Dearborn Metro,metro,One Bed,"$62,800","$62,400","$62,200","$61,400","$60,200","$58,900","$58,000","$57,300","$56,400","$55,300","$54,500","$53,500","$52,500","$51,500","$50,900","$50,600","$50,600","$50,600","$50,400","$50,400","$50,400","$50,600","$51,000","$51,400","$51,800","$52,100","$52,300","$52,800","$53,400","$54,300","$55,300","$56,200","$56,800","$57,300","$57,900","$58,800","$60,000","$61,500","$62,900","$63,900","$64,800","$65,700","$66,600","$67,600","$68,900","$70,300","$71,700","$72,600","$73,200","$73,500","$73,900","$74,800","$75,800","$76,800","$77,600","$78,400","$79,000","$79,300","$79,700","$80,100","$80,700","$81,400","$81,900","$82,300","$82,700","$82,500","$82,500","$82,700","$83,300","$84,300","$85,100","$85,800","$86,300","$86,900","$87,800","$88,500","$89,100","$89,900","$91,100","$92,000","$92,700","$93,100","$93,800","$94,800","$95,900","$97,000","$97,900","$98,100","$98,500","$99,200","$100,200","$101,200","$101,900","$103,100","$104,500","$105,700","$107,000","$108,300","$109,600","$111,400","$112,900","$114,500","$115,400","$116,500","$117,500","$118,500","$119,200","$119,300","$119,300","$119,200","$119,500","$119,800","$120,400","$120,600","$121,300","$121,900","$122,800","$123,500","$124,400","$125,900"
Duluth Metro,metro,One Bed,"$90,600","$91,300","$92,200","$92,500","$92,200","$91,600","$91,200","$90,900","$90,500","$89,800","$88,800","$87,900","$87,300","$86,700","$86,200","$85,800","$85,600","$85,600","$85,100","$84,600","$84,000","$83,900","$84,300","$84,700","$84,900","$84,900","$84,600","$84,100","$83,900","$83,800","$84,300","$84,700","$85,600","$86,000","$86,300","$86,500","$86,600","$86,800","$87,300","$88,400","$89,500","$90,500","$91,300","$92,000","$92,800","$93,200","$93,800","$93,700","$94,300","$95,000","$95,700","$95,500","$95,200","$95,300","$95,400","$95,400","$95,000","$95,200","$95,400","$96,200","$96,200","$96,000","$95,800","$95,700","$96,200","$96,300","$96,200","$95,700","$95,000","$94,400","$93,900","$94,100","$94,500","$95,200","$95,800","$96,800","$96,800","$96,800","$96,800","$97,800","$99,600","$101,700","$103,700","$104,600","$105,300","$106,000","$106,700","$107,200","$108,300","$110,400","$112,200","$113,400","$113,900","$113,800","$113,400","$113,300","$113,600","$113,600","$113,800","$113,600","$113,700","$112,500","$112,100","$111,600","$112,100","$112,400","$112,500","$112,700","$113,200","$113,900","$114,400","$115,200","$115,600","$116,700","$117,200","$118,000","$118,200","$118,800","$119,800","$120,800"
Durham-Chapel Hill Metro,metro,One Bed,"$140,200","$139,800","$139,300","$138,600","$138,000","$137,700","$136,300","$134,300","$132,200","$130,600","$129,600","$128,700","$127,500","$126,400","$125,200","$124,800","$124,300","$123,600","$122,800","$122,000","$121,500","$120,800","$119,900","$119,400","$119,400","$119,500","$119,700","$119,000","$119,100","$118,600","$118,900","$119,200","$119,700","$119,900","$120,200","$119,800","$120,000","$119,600","$119,800","$119,500","$119,300","$119,600","$119,600","$119,500","$118,700","$118,700","$118,700","$119,200","$119,200","$119,400","$119,500","$120,000","$119,900","$119,900","$119,400","$119,400","$120,000","$120,500","$121,000","$121,600","$121,500","$121,700","$121,400","$121,900","$122,300","$122,500","$122,900","$123,300","$123,800","$123,700","$123,500","$123,000","$123,300","$123,800","$124,800","$125,700","$127,000","$128,200","$129,400","$130,500","$131,400","$132,100","$132,800","$133,800","$135,300","$136,600","$137,300","$137,900","$138,100","$139,000","$139,900","$140,900","$141,900","$143,400","$145,300","$147,500","$149,000","$150,300","$151,600","$152,900","$154,400","$155,900","$157,500","$158,900","$160,200","$161,400","$162,200","$162,500","$162,800","$163,400","$164,200","$165,200","$166,000","$166,600","$167,100","$167,600","$168,300","$168,800","$169,400","$170,200"
El Centro Metro,metro,One Bed,"$78,600","$78,400","$78,300","$77,700","$77,300","$76,800","$76,400","$76,000","$75,500","$75,200","$75,300","$75,100","$74,900","$74,500","$74,300","$73,900","$73,600","$73,600","$73,500","$73,500","$73,400","$73,600","$74,000","$74,300","$74,100","$73,900","$73,700","$73,800","$74,400","$74,900","$75,600","$76,200","$76,500","$76,000","$75,100","$75,300","$76,300","$77,200","$77,600","$78,700","$80,200","$81,600","$82,600","$83,000","$83,800","$85,100","$86,800","$87,700","$87,900","$88,600","$90,300","$91,200","$91,200","$91,000","$91,900","$93,600","$95,300","$96,300","$96,300","$96,000","$95,900","$96,400","$96,500","$96,900","$97,600","$99,100","$99,400","$99,500","$99,500","$100,400","$102,000","$103,900","$106,100","$107,500","$108,900","$110,000","$110,000","$109,300","$108,100","$108,200","$108,500","$109,200","$110,700","$112,400","$114,500","$115,700","$117,300","$117,700","$119,300","$121,100","$124,800","$127,100","$128,700","$130,100","$131,400","$132,300","$131,900","$131,800","$131,400","$132,500","$135,300","$138,000","$138,400","$138,400","$139,200","$140,000","$139,700","$140,900","$143,600","$146,900","$149,600","$151,700","$152,100","$152,600","$154,100","$156,500","$158,700","$160,900","$163,800","$165,600"
Erie Metro,metro,One Bed,"$81,200","$81,300","$81,300","$81,800","$81,800","$81,600","$80,700","$80,200","$79,400","$79,300","$79,000","$78,900","$78,800","$78,900","$79,100","$79,100","$79,100","$78,800","$78,700","$78,700","$78,800","$78,900","$78,800","$78,800","$78,500","$78,400","$78,300","$78,400","$78,200","$78,400","$78,600","$79,200","$79,300","$78,900","$78,100","$77,600","$77,800","$77,800","$77,700","$77,300","$77,000","$76,600","$76,200","$75,800","$75,700","$75,800","$76,200","$76,400","$76,500","$76,000","$75,600","$75,200","$75,200","$75,400","$75,600","$75,600","$75,700","$76,000","$76,400","$76,700","$76,600","$76,900","$77,200","$77,400","$77,300","$76,800","$76,400","$75,800","$75,400","$75,400","$75,400","$75,600","$75,700","$76,200","$76,600","$77,400","$77,900","$78,600","$78,900","$79,300","$79,500","$79,200","$79,000","$78,900","$79,500","$79,700","$79,700","$79,300","$79,300","$79,600","$80,400","$81,300","$82,200","$82,600","$82,700","$82,100","$81,200","$80,600","$80,700","$81,300","$81,500","$81,400","$80,800","$80,300","$80,100","$80,000","$80,200","$80,700","$81,500","$82,000","$82,200","$82,000","$82,100","$82,200","$82,500","$82,600","$82,500","$82,700","$82,700","$82,700"
Eugene Metro,metro,One Bed,"$170,200","$169,300","$168,500","$168,700","$168,300","$167,600","$165,500","$162,700","$158,400","$155,100","$153,300","$153,400","$153,000","$152,300","$150,900","$149,000","$146,700","$144,800","$143,200","$143,600","$144,700","$146,000","$145,100","$143,100","$141,700","$140,700","$139,900","$138,800","$138,500","$138,400","$138,900","$137,700","$136,800","$135,400","$136,300","$137,900","$140,400","$142,700","$145,200","$147,700","$149,000","$149,900","$149,900","$150,900","$151,400","$152,900","$154,100","$154,400","$153,700","$152,700","$151,800","$150,900","$150,700","$150,800","$152,100","$153,400","$154,900","$155,500","$155,100","$155,600","$156,400","$157,500","$158,000","$158,900","$160,200","$161,800","$162,600","$163,200","$164,300","$165,400","$166,800","$167,800","$169,000","$169,700","$171,000","$172,900","$175,100","$176,800","$178,400","$179,400","$179,900","$180,400","$180,800","$181,300","$182,200","$184,400","$187,100","$189,200","$190,000","$191,100","$192,200","$194,200","$196,200","$198,900","$201,900","$204,500","$206,600","$208,100","$209,400","$210,700","$212,200","$214,300","$216,500","$218,800","$220,900","$222,500","$223,800","$225,000","$226,200","$227,100","$228,400","$230,000","$232,000","$233,800","$235,600","$237,100","$239,000","$241,100","$243,400","$246,100"
Evansville Metro,metro,One Bed,"$50,500","$50,600","$50,600","$50,800","$50,800","$50,500","$49,900","$49,600","$49,500","$49,000","$48,600","$47,700","$47,300","$46,900","$46,700","$46,300","$46,100","$46,000","$46,000","$45,700","$45,000","$44,800","$44,400","$44,400","$44,300","$44,300","$44,200","$44,000","$44,000","$44,000","$44,000","$43,900","$43,900","$44,000","$44,200","$44,300","$44,300","$44,200","$44,100","$44,200","$44,200","$44,000","$44,000","$44,300","$44,500","$44,400","$44,100","$43,700","$43,600","$43,600","$43,700","$44,000","$43,900","$43,900","$43,800","$43,800","$43,800","$44,000","$44,100","$44,400","$44,400","$44,400","$44,500","$44,300","$44,600","$44,800","$45,000","$45,100","$45,100","$45,400","$45,500","$45,900","$46,100","$46,300","$46,500","$46,400","$46,300","$46,200","$46,300","$46,400","$46,700","$46,800","$47,000","$46,900","$47,100","$47,000","$47,000","$47,100","$47,500","$48,100","$48,600","$48,900","$49,000","$49,000","$49,100","$49,300","$49,500","$49,900","$50,100","$50,700","$50,800","$51,000","$50,700","$50,800","$50,900","$51,300","$51,200","$51,400","$51,400","$51,700","$51,800","$51,700","$51,800","$51,800","$52,100","$52,200","$52,400","$52,500","$52,800","$53,000"
Fayetteville Metro,metro,One Bed,"$40,900","$40,700","$40,600","$40,300","$39,700","$39,100","$38,700","$38,600","$38,700","$38,900","$39,200","$39,600","$40,300","$40,900","$41,200","$41,400","$41,700","$42,000","$42,000","$41,900","$41,700","$41,700","$41,900","$42,100","$41,700","$40,900","$40,700","$40,800","$41,200","$41,800","$42,600","$43,100","$43,700","$44,100","$44,500","$44,600","$45,200","$46,500","$47,900","$49,100","$50,300","$51,400","$52,400","$53,000","$53,600","$54,600","$56,300","$58,700","$60,700","$62,000","$62,300","$62,200","$61,600","$61,300","$61,200","$61,900","$62,800","$63,500","$63,200","$62,000","$60,900","$60,500","$60,800","$61,200","$61,100","$61,200","$61,500","$62,100","$62,400","$62,200","$61,400","$61,100","$61,100","$60,800","$60,100","$59,300","$59,800","$59,500","$59,100","$58,100","$57,300","$56,800","$56,600","$56,200","$55,400","$54,900","$54,900","$55,400","$55,400","$55,600","$55,800","$55,400","$54,800","$54,000","$54,600","$55,900","$58,100","$60,400","$62,200","$63,700","$64,600","$65,500","$66,500","$67,400","$68,400","$69,700","$70,200","$69,600","$67,800","$66,100","$65,000","$64,000","$63,600","$63,300","$63,100","$63,500","$63,900","$64,200","$64,400","$65,200"
Fayetteville-Springdale-Rogers Metro,metro,One Bed,"$83,300","$83,600","$83,700","$82,500","$81,600","$80,200","$79,100","$78,100","$77,600","$77,600","$77,600","$77,400","$75,900","$74,200","$72,500","$71,700","$70,800","$70,200","$70,200","$70,800","$71,400","$70,800","$69,900","$69,000","$69,900","$71,300","$72,600","$72,800","$72,800","$72,800","$73,200","$72,800","$72,600","$72,700","$74,000","$75,000","$75,200","$74,800","$74,700","$75,700","$76,700","$77,700","$78,200","$78,800","$79,100","$80,000","$80,700","$81,500","$82,000","$82,800","$83,500","$83,600","$83,500","$83,300","$83,400","$83,800","$84,400","$84,200","$83,400","$82,800","$82,600","$82,600","$82,900","$83,900","$85,000","$85,800","$86,400","$86,800","$87,400","$88,300","$89,500","$90,600","$91,500","$92,700","$93,500","$93,900","$94,400","$95,000","$96,100","$96,800","$97,600","$98,100","$98,900","$99,600","$100,400","$100,500","$101,000","$101,400","$102,400","$104,000","$105,000","$106,500","$107,300","$108,400","$109,100","$109,700","$110,600","$112,100","$113,000","$114,000","$114,200","$114,900","$116,700","$118,900","$120,700","$121,600","$121,900","$123,000","$123,800","$124,800","$125,900","$127,000","$128,400","$129,100","$129,100","$128,600","$128,700","$129,500","$130,800","$131,600"
Flagstaff Metro,metro,One Bed,"$136,200","$135,000","$133,400","$131,300","$128,900","$126,100","$122,300","$119,500","$116,600","$114,200","$111,900","$111,100","$110,500","$109,900","$108,800","$108,400","$108,600","$109,100","$111,000","$112,600","$114,100","$114,800","$115,600","$115,300","$114,500","$114,200","$115,400","$117,000","$118,700","$119,900","$121,000","$121,400","$122,000","$123,100","$124,400","$124,800","$125,300","$125,800","$126,000","$125,900","$125,600","$125,900","$126,100","$127,000","$127,500","$127,700","$127,700","$129,800","$132,700","$134,900","$135,800","$135,500","$136,200","$136,700","$137,400","$137,100","$137,100","$138,000","$139,800","$139,900","$139,600","$139,500","$141,100","$143,300","$144,200","$144,600","$144,600","$145,900","$147,300","$147,700","$147,500","$148,000","$148,700","$149,400","$149,100","$148,700","$148,900","$149,500","$150,500","$150,800","$151,200","$152,400","$153,100","$154,400","$155,300","$156,800","$158,300","$159,700","$161,700","$163,300","$165,500","$167,900","$169,900","$171,300","$173,500","$175,100","$176,500","$176,600","$176,600","$176,800","$177,000","$177,800","$177,200","$176,600","$176,400","$176,800","$176,800","$176,000","$175,300","$175,200","$175,900","$176,500","$176,700","$176,700","$177,400","$178,300","$179,200","$179,900","$180,800","$182,600"
Flint Metro,metro,One Bed,"$34,100","$33,700","$33,000","$32,100","$31,300","$30,700","$29,800","$29,100","$28,500","$28,000","$27,400","$26,700","$25,800","$25,300","$25,200","$25,400","$25,600","$25,500","$25,900","$26,100","$26,400","$26,800","$27,300","$27,800","$28,300","$28,300","$28,400","$28,100","$28,000","$27,800","$27,700","$27,700","$27,500","$27,300","$26,900","$26,900","$27,100","$27,300","$27,300","$27,600","$27,900","$28,100","$28,700","$29,000","$29,200","$29,200","$29,300","$29,700","$29,800","$30,000","$30,300","$30,600","$30,800","$31,000","$30,700","$30,700","$30,600","$30,900","$31,500","$32,000","$32,500","$32,600","$32,700","$32,900","$33,400","$33,700","$33,800","$33,900","$34,100","$34,300","$34,200","$33,800","$33,600","$33,800","$34,200","$34,100","$34,100","$33,800","$34,000","$34,000","$34,300","$34,600","$34,900","$35,500","$35,700","$36,200","$36,300","$36,700","$36,600","$37,100","$37,700","$38,600","$39,100","$39,400","$39,700","$39,800","$40,100","$40,400","$40,700","$40,900","$41,300","$41,700","$42,100","$42,400","$43,000","$43,600","$44,200","$44,500","$44,800","$45,000","$45,400","$45,900","$46,400","$46,800","$47,000","$47,200","$47,200","$47,400","$47,600","$48,200"
Fort Collins Metro,metro,One Bed,"$156,600","$156,900","$156,900","$155,600","$155,000","$154,400","$153,700","$152,200","$150,700","$150,700","$151,600","$151,900","$151,200","$150,700","$151,800","$153,100","$154,000","$153,700","$154,100","$154,700","$155,500","$155,400","$155,300","$155,600","$155,900","$155,900","$154,900","$154,400","$154,000","$154,900","$155,200","$155,600","$156,100","$157,000","$157,800","$158,200","$158,600","$159,500","$160,200","$161,100","$162,000","$162,900","$164,200","$165,500","$167,000","$167,800","$168,500","$169,100","$169,800","$170,100","$171,000","$171,700","$172,800","$173,500","$174,300","$175,200","$175,800","$176,100","$176,600","$177,600","$179,500","$182,200","$185,100","$188,100","$189,700","$191,000","$192,100","$193,500","$195,300","$197,400","$200,100","$202,900","$205,300","$207,200","$209,000","$211,000","$214,100","$217,700","$221,200","$224,300","$226,500","$229,600","$231,800","$234,600","$236,800","$239,000","$240,500","$241,200","$242,200","$243,300","$244,400","$245,700","$247,600","$249,400","$251,200","$252,100","$253,600","$255,200","$258,100","$260,300","$262,800","$264,400","$266,900","$268,800","$270,800","$271,900","$273,500","$274,400","$274,800","$274,700","$274,600","$275,300","$275,300","$275,700","$275,400","$275,400","$275,100","$275,200","$275,000","$275,600"
Fort Smith Metro,metro,One Bed,"$38,800","$38,900","$39,000","$39,000","$38,900","$38,800","$38,700","$38,400","$38,000","$37,900","$37,900","$37,900","$37,900","$37,800","$37,800","$37,900","$37,900","$38,000","$38,100","$38,300","$38,500","$38,500","$38,500","$38,500","$38,600","$38,600","$38,500","$38,600","$38,600","$38,600","$38,500","$38,500","$38,500","$38,700","$38,700","$38,900","$38,900","$39,000","$39,000","$38,900","$39,000","$39,100","$39,100","$39,000","$39,000","$39,100","$39,200","$39,200","$39,000","$39,100","$39,300","$39,500","$39,600","$39,700","$40,000","$40,300","$40,600","$40,800","$41,200","$41,600","$42,400","$42,800","$43,200","$43,100","$43,300","$43,500","$43,900","$44,200","$44,500","$44,500","$44,300","$44,200","$44,100","$44,000","$44,100","$44,600","$44,900","$45,200","$45,300","$45,400","$45,400","$45,700","$45,700","$45,900","$46,000","$46,200","$46,200","$46,200","$46,200","$46,200","$46,400","$46,500","$46,600","$46,800","$47,300","$47,700","$48,100","$48,300","$48,600","$48,900","$49,200","$49,400","$49,700","$50,000","$50,200","$50,600","$50,900","$51,100","$51,300","$51,400","$51,700","$51,900","$52,000","$52,300","$52,400","$52,600","$52,800","$52,800","$52,700","$52,700"
