United States Zillow Home Value Index - Two Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Columbia Metro,metro,Two Bed,"$97,200","$97,400","$97,500","$97,300","$96,800","$96,100","$95,300","$94,800","$94,100","$93,700","$93,100","$92,800","$92,000","$91,100","$90,100","$89,300","$88,700","$88,300","$88,100","$87,600","$87,500","$87,300","$87,400","$87,200","$87,100","$87,000","$86,600","$86,200","$85,500","$85,100","$84,700","$84,600","$84,300","$83,900","$83,500","$83,200","$82,800","$82,600","$82,800","$83,000","$83,300","$83,500","$83,500","$83,400","$83,300","$83,200","$83,100","$83,100","$83,200","$83,100","$82,900","$82,800","$82,800","$82,700","$82,600","$82,600","$82,800","$82,800","$82,900","$82,800","$82,800","$82,900","$83,100","$83,200","$83,300","$83,400","$83,900","$84,200","$84,200","$84,400","$84,700","$85,200","$85,400","$85,800","$86,000","$86,500","$87,100","$87,700","$87,900","$88,200","$88,600","$89,100","$89,400","$89,700","$90,200","$90,600","$90,900","$90,900","$91,100","$91,300","$91,600","$91,800","$92,200","$92,500","$93,000","$93,500","$94,100","$94,600","$94,900","$95,400","$95,800","$96,300","$96,800","$97,300","$97,900","$98,400","$98,800","$99,000","$99,200","$99,500","$100,000","$100,500","$101,000","$101,400","$102,000","$102,500","$102,900","$103,500","$104,100","$104,900"
Columbus Metro,metro,Two Bed,"$61,300","$61,200","$60,900","$60,600","$60,000","$59,400","$58,800","$58,300","$57,800","$57,000","$56,300","$55,800","$55,200","$54,300","$53,000","$51,900","$51,100","$50,800","$50,400","$50,000","$49,600","$49,500","$49,500","$49,100","$48,800","$48,500","$48,800","$48,800","$49,000","$48,800","$48,800","$48,400","$48,200","$47,700","$47,300","$46,700","$46,300","$46,200","$46,300","$46,400","$46,200","$46,100","$45,900","$46,000","$46,000","$46,300","$46,300","$46,500","$46,500","$46,100","$45,500","$45,200","$44,900","$44,600","$44,500","$44,400","$44,400","$44,200","$43,900","$43,800","$43,700","$43,900","$44,000","$44,000","$44,100","$44,100","$44,200","$44,000","$43,900","$43,800","$43,800","$43,800","$43,900","$43,900","$44,000","$44,000","$44,100","$44,200","$44,200","$44,200","$44,100","$44,300","$44,500","$44,700","$44,600","$44,700","$44,700","$44,700","$44,500","$44,300","$44,500","$44,900","$45,200","$45,300","$45,400","$45,400","$45,600","$46,000","$46,500","$47,200","$47,800","$48,300","$48,400","$48,100","$48,100","$48,300","$48,700","$49,000","$49,100","$48,900","$48,700","$48,600","$48,500","$48,500","$48,700","$49,100","$49,300","$49,400","$49,400","$49,500"
Columbus Metro,metro,Two Bed,"$101,500","$101,400","$101,200","$100,900","$100,300","$99,600","$99,000","$98,400","$98,000","$97,600","$97,000","$96,500","$95,800","$95,100","$94,200","$93,400","$92,800","$92,200","$91,600","$91,000","$90,400","$89,600","$88,900","$88,000","$87,300","$86,400","$85,700","$85,300","$85,000","$85,000","$85,100","$85,000","$84,800","$84,500","$84,500","$84,800","$85,500","$86,500","$87,500","$88,400","$89,300","$89,800","$90,300","$91,000","$91,500","$92,300","$92,900","$93,500","$93,700","$94,000","$94,200","$94,400","$94,500","$94,700","$94,900","$95,300","$95,900","$96,500","$97,100","$97,600","$98,000","$98,400","$98,700","$99,300","$99,800","$100,300","$100,800","$101,300","$101,700","$102,100","$102,400","$102,800","$103,400","$104,000","$104,400","$104,700","$105,300","$105,800","$106,400","$106,700","$107,200","$108,200","$109,500","$110,700","$111,600","$112,300","$113,200","$114,100","$115,100","$116,100","$117,400","$118,700","$119,900","$120,200","$120,100","$120,300","$121,300","$122,800","$124,000","$125,400","$126,500","$127,300","$128,100","$128,900","$129,700","$130,600","$131,600","$132,700","$133,500","$134,000","$134,500","$135,000","$135,600","$136,500","$137,300","$138,100","$139,000","$140,200","$141,400","$142,400"
Dallas-Fort Worth-Arlington Metro,metro,Two Bed,"$93,500","$93,200","$93,000","$92,300","$91,600","$90,600","$90,000","$89,200","$88,800","$88,400","$87,800","$87,200","$86,400","$85,800","$85,200","$84,700","$84,400","$84,200","$84,100","$84,000","$83,700","$83,600","$83,800","$84,100","$84,100","$84,100","$84,200","$84,700","$85,000","$85,200","$85,200","$85,400","$85,600","$86,000","$86,200","$86,600","$87,100","$87,700","$88,300","$89,000","$89,900","$90,900","$91,800","$92,400","$92,900","$93,400","$94,000","$94,500","$95,000","$95,400","$95,900","$95,900","$96,300","$96,600","$97,500","$98,300","$99,100","$100,100","$101,000","$101,900","$103,000","$104,300","$105,600","$107,000","$108,000","$109,000","$109,800","$110,800","$111,900","$112,400","$112,900","$113,500","$114,700","$116,100","$117,400","$119,000","$120,400","$121,900","$123,200","$124,700","$126,200","$127,300","$128,400","$129,300","$130,500","$131,500","$132,600","$133,500","$133,900","$134,600","$135,700","$137,300","$138,900","$140,700","$142,800","$144,900","$146,400","$148,000","$149,700","$151,200","$152,800","$153,700","$155,300","$156,500","$158,500","$159,900","$161,100","$162,000","$162,800","$163,600","$164,500","$165,400","$166,500","$167,900","$168,600","$169,100","$168,900","$169,100","$169,200","$169,600"
Davenport-Moline-Rock Island Metro,metro,Two Bed,"$84,100","$84,300","$84,400","$84,400","$84,200","$83,800","$83,300","$82,700","$82,400","$82,200","$82,200","$81,800","$81,300","$80,800","$80,400","$80,200","$80,100","$80,100","$80,000","$79,900","$79,800","$79,600","$79,400","$79,300","$79,300","$79,400","$79,500","$79,800","$79,900","$79,900","$80,100","$80,400","$80,700","$80,800","$80,800","$80,900","$81,000","$81,100","$81,000","$81,000","$81,200","$81,300","$81,300","$81,400","$81,700","$82,000","$82,400","$82,800","$83,300","$83,700","$83,900","$84,000","$84,200","$84,500","$84,800","$85,100","$85,100","$85,300","$85,300","$85,300","$85,000","$85,000","$85,200","$85,400","$85,300","$85,300","$85,400","$85,400","$85,400","$85,300","$85,400","$86,000","$86,500","$86,700","$86,700","$86,800","$87,100","$87,400","$87,600","$87,800","$88,200","$88,600","$88,900","$88,700","$88,700","$88,800","$89,500","$90,100","$90,400","$90,300","$90,100","$90,200","$90,500","$90,600","$90,900","$91,500","$91,900","$92,300","$92,100","$92,100","$92,100","$92,400","$92,800","$93,200","$93,400","$93,900","$94,200","$94,300","$94,300","$94,400","$94,800","$95,100","$95,400","$95,800","$96,100","$96,400","$96,500","$96,700","$96,900","$97,300"
Dayton Metro,metro,Two Bed,"$65,800","$65,600","$65,600","$65,500","$65,300","$65,100","$64,800","$64,500","$64,200","$64,000","$64,000","$64,200","$63,900","$63,700","$63,400","$63,300","$63,100","$62,900","$62,700","$62,700","$62,600","$62,600","$62,300","$61,900","$61,600","$61,400","$61,200","$60,800","$60,600","$60,400","$60,400","$60,200","$60,300","$60,300","$60,500","$60,500","$60,500","$60,300","$60,100","$59,900","$59,800","$59,900","$59,800","$59,600","$59,300","$58,800","$58,400","$58,000","$58,000","$58,200","$58,500","$58,700","$58,900","$58,800","$58,700","$58,600","$58,600","$58,600","$58,500","$58,300","$58,000","$57,800","$57,700","$57,600","$57,500","$57,400","$57,400","$57,500","$57,600","$57,900","$58,400","$59,300","$59,900","$60,300","$60,400","$60,500","$60,800","$61,200","$61,500","$61,900","$62,100","$62,400","$62,400","$62,400","$62,500","$62,800","$63,300","$63,800","$64,400","$64,900","$65,600","$66,100","$66,900","$67,500","$68,200","$68,700","$69,000","$69,400","$69,700","$70,300","$70,700","$71,300","$71,600","$72,000","$72,500","$73,000","$73,500","$73,800","$74,200","$74,600","$75,200","$75,600","$76,000","$76,400","$77,000","$77,600","$78,100","$78,800","$79,500","$80,500"
Denver-Aurora-Lakewood Metro,metro,Two Bed,"$179,500","$179,100","$178,300","$177,500","$176,600","$175,600","$174,400","$173,500","$172,800","$171,900","$171,000","$170,100","$169,400","$168,200","$167,100","$166,000","$165,600","$165,400","$165,400","$165,500","$165,400","$165,500","$165,500","$165,700","$166,400","$167,800","$169,500","$171,300","$172,800","$174,200","$175,700","$177,300","$178,900","$180,600","$182,500","$184,600","$186,400","$188,100","$189,700","$191,500","$193,600","$195,500","$197,100","$198,500","$200,100","$201,300","$202,700","$203,800","$205,000","$206,800","$208,700","$210,700","$212,000","$213,700","$215,600","$218,000","$220,500","$223,600","$226,600","$229,800","$233,000","$235,800","$238,700","$241,500","$244,900","$248,400","$251,900","$255,000","$257,900","$260,400","$263,000","$265,400","$268,000","$270,400","$272,900","$275,600","$278,300","$280,700","$283,000","$285,600","$288,200","$291,000","$293,800","$296,800","$299,400","$301,700","$304,000","$306,000","$307,700","$309,600","$311,800","$314,000","$316,300","$318,400","$320,600","$322,600","$325,200","$328,100","$330,700","$332,900","$335,000","$337,000","$338,700","$340,300","$341,100","$341,400","$342,100","$342,600","$343,100","$342,900","$343,100","$343,500","$344,200","$344,800","$345,500","$346,100","$347,200","$348,800","$350,100","$351,400"
Des Moines-West Des Moines Metro,metro,Two Bed,"$110,200","$110,200","$109,900","$109,300","$108,600","$107,700","$106,700","$105,900","$105,300","$105,000","$104,500","$103,900","$103,000","$102,200","$101,400","$100,800","$100,300","$99,800","$99,400","$99,200","$99,100","$98,500","$98,000","$97,700","$97,800","$98,000","$98,200","$98,500","$98,800","$99,300","$99,900","$100,400","$100,800","$101,200","$101,900","$102,200","$102,300","$102,400","$102,800","$103,100","$103,400","$103,600","$103,800","$104,000","$104,100","$104,600","$104,900","$105,400","$105,800","$106,000","$106,200","$106,300","$106,500","$106,500","$106,600","$106,700","$106,700","$106,800","$107,000","$107,500","$108,000","$108,600","$109,100","$109,700","$110,300","$111,000","$111,600","$112,200","$112,900","$113,500","$114,100","$114,600","$115,200","$115,700","$116,200","$116,700","$117,200","$117,400","$117,900","$118,500","$119,100","$119,700","$120,200","$120,900","$121,400","$122,000","$122,600","$123,200","$124,000","$124,900","$125,600","$126,400","$127,200","$127,700","$128,000","$128,100","$128,800","$129,700","$130,300","$130,900","$131,400","$132,100","$132,700","$133,200","$133,600","$134,200","$135,100","$135,800","$136,100","$136,200","$136,600","$136,900","$137,300","$137,500","$137,700","$138,000","$138,300","$138,600","$138,800","$139,100"
Detroit-Warren-Dearborn Metro,metro,Two Bed,"$73,600","$73,000","$72,700","$71,900","$71,200","$70,300","$69,600","$68,800","$68,000","$67,200","$66,600","$65,900","$65,300","$64,500","$63,800","$63,300","$63,000","$63,100","$63,200","$63,400","$63,600","$63,700","$63,800","$64,100","$64,500","$65,000","$65,600","$66,400","$67,200","$67,800","$68,600","$69,500","$70,300","$71,200","$72,400","$73,700","$75,200","$76,700","$78,200","$79,800","$81,500","$83,400","$85,200","$86,900","$88,500","$90,200","$91,500","$92,600","$93,500","$94,400","$95,400","$96,200","$96,900","$97,400","$97,800","$98,400","$98,900","$99,500","$100,100","$100,700","$101,200","$101,600","$101,900","$102,300","$102,800","$103,100","$103,400","$103,700","$104,500","$105,200","$106,000","$106,500","$107,300","$108,100","$109,100","$109,900","$110,700","$111,700","$112,800","$113,700","$114,400","$115,100","$115,800","$117,000","$118,000","$119,200","$120,000","$120,700","$121,500","$122,400","$123,500","$124,500","$125,500","$126,700","$127,800","$128,800","$129,800","$130,800","$131,900","$132,900","$133,900","$134,800","$135,600","$136,600","$137,500","$138,300","$139,000","$139,200","$139,300","$139,300","$139,700","$140,200","$140,800","$141,300","$141,900","$142,400","$143,100","$143,800","$144,700","$146,100"
Duluth Metro,metro,Two Bed,"$110,200","$110,700","$111,100","$111,200","$110,800","$110,100","$109,500","$109,000","$108,600","$108,200","$107,500","$106,900","$106,200","$105,600","$104,900","$104,400","$104,300","$104,300","$104,100","$103,600","$102,900","$102,800","$103,000","$103,300","$103,300","$103,100","$102,800","$102,400","$101,900","$101,500","$101,600","$102,100","$102,700","$102,600","$102,100","$101,700","$101,700","$102,100","$102,700","$103,600","$104,500","$105,200","$105,800","$106,200","$106,700","$107,300","$107,800","$108,000","$108,700","$109,100","$109,600","$109,400","$109,300","$109,200","$109,300","$109,300","$109,200","$109,500","$110,000","$110,600","$110,400","$110,100","$109,700","$109,900","$110,300","$110,600","$110,600","$110,500","$110,000","$109,600","$109,300","$109,700","$110,400","$111,400","$112,200","$113,000","$113,100","$113,300","$113,800","$114,800","$116,400","$118,000","$119,600","$120,300","$121,100","$121,800","$122,400","$122,800","$123,900","$125,700","$127,300","$128,500","$129,100","$129,300","$129,100","$129,000","$129,200","$129,000","$129,200","$129,400","$129,800","$129,300","$129,200","$128,800","$129,000","$129,400","$129,700","$130,400","$131,100","$132,300","$133,000","$133,900","$134,400","$135,300","$135,800","$136,800","$137,400","$138,200","$139,200","$140,000"
Durham-Chapel Hill Metro,metro,Two Bed,"$142,600","$142,400","$141,800","$140,800","$140,400","$139,900","$139,300","$138,600","$137,900","$137,400","$136,800","$135,900","$135,000","$134,000","$133,100","$132,200","$131,200","$130,300","$129,400","$128,500","$127,800","$127,200","$126,300","$125,700","$125,400","$125,500","$125,700","$126,100","$126,600","$126,800","$127,000","$127,400","$128,000","$128,400","$129,500","$130,600","$131,700","$132,100","$132,400","$132,700","$133,200","$134,000","$134,800","$135,200","$135,300","$135,700","$135,800","$136,100","$135,800","$136,100","$136,300","$136,500","$136,400","$136,400","$136,300","$136,500","$137,000","$137,200","$137,700","$137,900","$138,100","$138,400","$138,800","$139,500","$140,100","$140,500","$141,100","$141,700","$142,300","$142,700","$142,900","$143,000","$143,300","$144,100","$144,900","$145,600","$146,400","$147,200","$148,000","$149,000","$149,600","$150,300","$151,200","$152,600","$154,100","$155,400","$156,500","$157,400","$158,400","$159,500","$160,700","$161,800","$163,200","$164,800","$166,600","$168,100","$169,500","$170,600","$172,000","$173,600","$175,000","$176,400","$177,600","$179,100","$180,400","$181,800","$182,900","$183,600","$184,300","$185,100","$186,000","$186,800","$187,600","$188,400","$189,300","$190,000","$190,600","$191,100","$191,700","$192,500"
El Centro Metro,metro,Two Bed,"$108,000","$107,300","$106,700","$105,700","$104,600","$103,700","$103,100","$102,400","$101,800","$101,300","$101,400","$101,000","$100,500","$99,700","$99,100","$98,500","$98,300","$98,500","$98,600","$98,300","$97,900","$97,500","$96,900","$96,600","$96,100","$96,000","$96,200","$96,500","$96,800","$96,600","$96,500","$96,800","$97,000","$96,700","$96,200","$96,400","$97,700","$98,700","$98,400","$99,200","$100,800","$102,600","$104,000","$104,600","$105,600","$106,800","$108,600","$109,600","$109,700","$110,600","$112,700","$114,200","$115,500","$116,800","$119,300","$121,400","$123,300","$124,200","$124,200","$124,300","$124,900","$126,200","$126,700","$127,000","$125,600","$125,000","$123,700","$124,600","$125,700","$128,500","$131,100","$132,600","$133,300","$132,900","$133,200","$133,800","$134,200","$133,100","$130,900","$128,500","$126,500","$124,600","$124,500","$125,300","$127,300","$128,100","$129,000","$129,600","$131,800","$134,500","$138,600","$141,100","$143,000","$144,000","$145,300","$146,800","$147,400","$148,400","$147,800","$148,500","$150,400","$153,300","$154,200","$155,200","$156,300","$158,000","$158,500","$159,000","$160,000","$161,300","$163,900","$165,500","$165,500","$164,900","$165,500","$167,100","$169,000","$171,000","$173,400","$175,700"
Erie Metro,metro,Two Bed,"$95,000","$95,200","$95,100","$95,000","$94,700","$94,300","$93,600","$93,300","$92,800","$92,800","$92,700","$92,700","$92,700","$92,700","$92,800","$92,900","$92,900","$92,800","$92,800","$92,700","$92,700","$92,600","$92,500","$92,300","$91,900","$91,700","$91,700","$91,700","$91,800","$92,000","$92,200","$92,600","$92,600","$92,500","$92,200","$92,200","$92,400","$92,500","$92,300","$92,300","$92,300","$92,000","$91,800","$91,600","$91,800","$91,900","$92,100","$92,100","$92,200","$92,100","$91,800","$91,500","$91,600","$91,800","$91,800","$91,700","$91,500","$91,600","$91,600","$91,800","$91,800","$92,000","$92,300","$92,300","$92,400","$92,200","$92,300","$92,400","$92,300","$92,400","$92,400","$92,400","$92,500","$93,000","$93,600","$94,400","$94,600","$94,900","$95,000","$95,300","$95,600","$95,800","$96,000","$96,100","$96,400","$96,600","$96,400","$96,200","$96,300","$96,800","$97,300","$97,700","$97,900","$98,200","$98,400","$98,600","$98,300","$98,100","$97,900","$98,100","$98,200","$98,100","$97,900","$98,000","$98,100","$98,300","$98,500","$98,700","$99,300","$100,000","$100,500","$100,800","$101,100","$101,300","$101,600","$101,800","$101,900","$102,000","$102,000","$102,000"
Eugene Metro,metro,Two Bed,"$178,700","$178,400","$178,300","$179,100","$178,600","$177,700","$174,900","$171,500","$167,200","$164,000","$162,100","$161,800","$160,800","$159,600","$157,500","$154,900","$152,600","$150,800","$149,700","$150,500","$151,100","$151,800","$150,600","$149,200","$148,600","$148,100","$148,100","$148,000","$148,700","$149,300","$150,100","$148,900","$148,500","$147,400","$148,600","$149,900","$152,200","$154,500","$157,000","$158,900","$159,600","$160,300","$160,900","$162,900","$164,400","$167,000","$168,500","$169,300","$168,900","$168,200","$167,800","$167,600","$168,100","$168,300","$168,900","$169,400","$170,300","$170,500","$170,400","$171,300","$172,500","$173,800","$174,400","$175,500","$177,000","$178,900","$180,400","$181,700","$183,000","$183,900","$185,100","$186,100","$187,400","$188,300","$189,900","$191,700","$193,800","$195,500","$197,200","$198,700","$200,000","$201,700","$202,800","$204,000","$205,100","$207,800","$210,400","$212,400","$213,500","$214,800","$216,200","$218,100","$220,000","$222,200","$224,900","$227,000","$228,700","$230,000","$231,300","$233,000","$234,600","$236,700","$238,300","$240,200","$241,800","$243,200","$244,300","$245,500","$246,800","$247,500","$248,700","$249,800","$251,600","$253,100","$255,100","$256,700","$258,800","$260,800","$263,200","$265,900"
Evansville Metro,metro,Two Bed,"$69,600","$69,600","$69,600","$69,700","$69,500","$69,200","$68,700","$68,400","$68,300","$68,200","$67,900","$67,300","$66,900","$66,700","$66,700","$66,500","$66,500","$66,400","$66,400","$66,200","$65,800","$65,600","$65,400","$65,500","$65,500","$65,500","$65,400","$65,200","$65,200","$65,300","$65,500","$65,600","$65,600","$65,700","$65,700","$65,800","$65,800","$65,700","$65,500","$65,400","$65,300","$65,200","$65,100","$65,100","$65,300","$65,200","$65,100","$64,900","$64,900","$65,200","$65,500","$65,900","$66,200","$66,500","$66,800","$67,000","$67,200","$67,500","$67,800","$68,000","$68,100","$68,100","$68,200","$68,300","$68,400","$68,500","$68,600","$68,700","$68,800","$68,900","$69,300","$69,600","$70,000","$70,200","$70,600","$70,800","$71,000","$71,100","$71,300","$71,500","$71,700","$71,900","$72,200","$72,500","$72,700","$72,900","$73,000","$73,100","$73,200","$73,400","$73,800","$74,300","$74,700","$74,900","$75,000","$75,100","$75,300","$75,700","$76,000","$76,600","$76,900","$77,400","$77,500","$77,700","$77,800","$78,200","$78,500","$79,000","$79,400","$79,900","$80,300","$80,500","$81,000","$81,200","$81,700","$82,000","$82,400","$82,700","$83,100","$83,300"
Fayetteville Metro,metro,Two Bed,"$74,500","$74,500","$74,500","$74,300","$74,100","$73,700","$73,300","$73,000","$73,100","$73,200","$73,200","$73,100","$72,900","$72,800","$72,300","$72,000","$71,500","$71,200","$70,700","$70,200","$69,500","$68,900","$68,700","$68,500","$68,200","$67,600","$67,200","$67,000","$66,700","$66,500","$66,400","$66,300","$66,300","$66,100","$65,800","$65,400","$65,100","$65,000","$64,900","$64,700","$64,800","$64,600","$64,500","$64,300","$64,100","$63,800","$63,700","$63,800","$64,100","$64,100","$63,800","$63,500","$63,000","$62,600","$62,100","$61,900","$61,800","$61,900","$61,400","$60,700","$60,000","$59,900","$59,800","$59,600","$59,100","$58,600","$58,500","$58,500","$58,300","$58,200","$58,200","$58,200","$58,100","$57,900","$57,800","$57,800","$58,500","$58,800","$59,000","$58,900","$59,000","$59,000","$59,000","$59,000","$59,000","$59,000","$58,800","$58,700","$58,400","$58,400","$58,400","$58,300","$58,100","$57,900","$58,200","$58,400","$59,000","$59,600","$60,300","$61,000","$61,500","$62,100","$62,300","$62,600","$62,700","$62,900","$63,200","$63,400","$63,500","$63,400","$63,400","$63,300","$63,500","$63,600","$64,000","$64,500","$65,200","$65,800","$66,200","$66,700"
Fayetteville-Springdale-Rogers Metro,metro,Two Bed,"$92,200","$92,000","$91,700","$91,100","$90,400","$89,300","$88,000","$86,600","$85,800","$85,300","$85,000","$84,600","$83,800","$82,700","$81,400","$80,300","$79,400","$79,100","$79,300","$79,700","$79,800","$79,700","$79,500","$79,600","$80,400","$81,400","$82,300","$82,900","$83,300","$83,600","$83,900","$84,100","$84,200","$84,500","$85,000","$85,400","$85,500","$85,700","$86,100","$87,100","$87,900","$88,700","$89,200","$89,500","$89,700","$90,000","$90,400","$91,100","$91,900","$92,400","$92,800","$92,800","$93,000","$93,300","$93,800","$94,400","$95,200","$95,800","$96,300","$96,400","$96,500","$96,400","$96,700","$97,100","$97,700","$98,200","$98,700","$99,400","$100,000","$100,800","$101,400","$102,100","$102,900","$104,200","$105,400","$106,500","$107,400","$108,300","$109,200","$110,000","$110,900","$111,600","$112,200","$113,000","$113,600","$113,800","$114,200","$115,000","$116,100","$117,300","$118,100","$119,000","$119,800","$120,900","$122,300","$123,400","$124,700","$125,700","$126,600","$127,000","$127,100","$127,700","$128,700","$129,900","$130,800","$131,200","$131,500","$132,100","$132,900","$133,900","$134,700","$135,700","$136,800","$137,500","$137,900","$138,200","$138,700","$139,500","$140,200","$140,600"
Flagstaff Metro,metro,Two Bed,"$214,800","$212,900","$211,000","$208,500","$206,100","$202,800","$198,400","$194,100","$189,400","$185,600","$182,700","$181,700","$180,400","$178,800","$176,400","$175,100","$175,200","$176,200","$178,100","$179,400","$180,700","$179,800","$178,800","$176,000","$174,400","$173,200","$174,500","$176,200","$177,800","$178,000","$179,200","$179,100","$179,800","$181,400","$184,400","$187,200","$189,400","$191,200","$192,000","$191,900","$191,800","$193,200","$194,200","$196,100","$196,600","$196,300","$194,500","$195,300","$196,800","$199,000","$199,400","$199,600","$199,800","$199,700","$198,500","$196,500","$195,600","$197,100","$199,800","$200,300","$200,300","$199,900","$201,800","$203,200","$204,000","$204,500","$205,700","$208,100","$210,100","$210,200","$209,800","$210,500","$212,300","$213,900","$214,100","$215,100","$216,700","$218,800","$220,600","$222,200","$223,700","$226,100","$227,400","$229,200","$229,500","$230,700","$231,800","$233,000","$234,100","$234,800","$236,100","$237,200","$238,500","$240,100","$242,800","$244,600","$246,400","$246,900","$248,000","$248,600","$249,800","$251,300","$252,200","$253,000","$253,700","$254,700","$255,500","$255,600","$255,700","$256,100","$257,200","$258,400","$259,100","$259,600","$260,500","$261,600","$262,800","$263,700","$264,400","$266,000"
Flint Metro,metro,Two Bed,"$41,900","$41,000","$40,100","$39,200","$38,400","$38,000","$37,300","$36,600","$35,800","$35,000","$34,100","$33,200","$32,200","$31,300","$30,800","$30,400","$30,400","$30,300","$30,400","$30,300","$30,400","$30,700","$31,300","$31,900","$32,600","$33,000","$33,100","$32,700","$32,500","$32,100","$31,600","$31,100","$30,700","$30,500","$30,100","$29,900","$29,600","$29,400","$29,400","$29,500","$29,600","$29,600","$29,900","$30,300","$30,600","$30,600","$30,700","$30,800","$31,000","$31,200","$31,400","$31,700","$31,900","$32,300","$32,300","$32,400","$32,200","$32,300","$32,600","$33,000","$33,500","$33,800","$33,900","$34,100","$34,400","$34,500","$34,500","$34,500","$34,800","$35,000","$34,900","$34,600","$34,300","$34,400","$34,700","$34,800","$35,000","$35,200","$35,700","$36,000","$36,500","$36,900","$37,400","$38,000","$38,500","$39,000","$39,200","$39,500","$39,500","$39,700","$40,000","$40,600","$41,000","$41,400","$41,800","$42,000","$42,200","$42,400","$42,800","$43,100","$43,600","$44,000","$44,600","$44,700","$45,200","$45,500","$46,000","$46,300","$46,600","$47,000","$47,400","$47,900","$48,300","$48,700","$49,000","$49,400","$49,700","$50,100","$50,500","$51,100"
Fort Collins Metro,metro,Two Bed,"$186,900","$187,200","$187,200","$186,300","$185,700","$185,500","$185,000","$184,000","$182,700","$182,300","$182,900","$183,100","$182,500","$181,800","$181,800","$182,000","$182,000","$181,600","$181,900","$182,500","$183,100","$182,900","$182,700","$183,200","$184,000","$184,800","$185,000","$185,500","$186,100","$187,100","$187,800","$188,100","$189,000","$190,400","$191,800","$192,700","$193,400","$194,500","$195,600","$196,900","$198,200","$199,400","$200,600","$202,200","$203,800","$205,200","$206,200","$207,100","$208,200","$208,800","$210,100","$211,200","$213,000","$214,700","$216,600","$218,600","$220,000","$221,400","$223,100","$225,600","$228,400","$232,100","$235,100","$238,500","$240,600","$243,000","$245,300","$247,300","$249,800","$252,200","$255,100","$257,500","$260,100","$262,200","$264,800","$267,300","$270,300","$273,200","$275,800","$278,500","$280,600","$283,700","$286,100","$289,000","$291,600","$294,200","$296,300","$297,800","$299,600","$301,000","$302,600","$304,000","$306,100","$307,900","$309,800","$310,600","$312,000","$313,600","$316,200","$318,100","$319,900","$321,400","$324,200","$326,200","$328,000","$328,500","$330,100","$331,100","$331,500","$331,400","$331,100","$331,800","$332,100","$332,800","$332,500","$332,700","$332,800","$333,600","$333,700","$334,600"
