United States Zillow Home Value Index - Bottom Tier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Cincinnati Metro,metro,Bottom Tier,"$90,600","$90,500","$90,400","$89,900","$89,300","$88,700","$88,300","$87,600","$86,800","$86,100","$85,500","$85,000","$84,200","$83,400","$82,800","$82,500","$82,200","$81,800","$81,500","$81,400","$81,400","$81,300","$81,200","$81,000","$80,900","$80,900","$80,700","$80,600","$80,700","$80,900","$80,900","$80,800","$80,700","$81,000","$81,100","$81,500","$81,700","$82,200","$82,500","$82,800","$83,000","$83,100","$83,500","$83,800","$84,100","$83,900","$84,000","$83,900","$84,000","$84,000","$84,200","$84,400","$84,400","$84,400","$84,500","$84,800","$85,100","$85,500","$85,800","$86,200","$86,600","$87,000","$87,300","$87,500","$88,000","$88,400","$88,800","$89,100","$89,300","$89,700","$90,000","$90,300","$90,400","$90,700","$91,200","$91,800","$92,400","$92,900","$93,500","$94,200","$95,000","$95,700","$96,400","$97,100","$97,900","$98,400","$98,900","$99,300","$99,900","$100,500","$101,200","$101,700","$102,100","$102,300","$102,500","$103,000","$103,900","$105,100","$106,200","$107,000","$107,500","$107,900","$108,300","$108,900","$109,600","$110,600","$111,500","$112,300","$112,600","$112,600","$112,900","$113,400","$114,000","$114,800","$115,500","$116,100","$116,600","$117,200","$117,600","$118,200"
Clarksville Metro,metro,Bottom Tier,"$81,200","$81,200","$81,100","$81,000","$80,900","$80,800","$80,700","$80,700","$80,700","$80,600","$80,500","$80,400","$80,300","$80,300","$80,400","$80,600","$80,700","$80,900","$81,000","$81,100","$81,200","$81,100","$81,200","$81,100","$81,300","$81,300","$81,400","$81,500","$81,400","$81,500","$81,400","$81,400","$81,400","$81,500","$81,500","$81,600","$81,600","$81,600","$81,500","$81,500","$81,500","$81,600","$81,600","$81,600","$81,800","$82,000","$82,200","$82,400","$82,600","$82,700","$82,900","$83,100","$83,200","$83,300","$83,400","$83,600","$83,700","$83,600","$83,700","$83,700","$83,700","$83,700","$83,700","$83,900","$84,000","$84,200","$84,300","$84,500","$84,600","$84,700","$84,900","$85,100","$85,400","$85,600","$85,900","$86,000","$86,200","$86,400","$86,800","$87,100","$87,400","$87,700","$88,000","$88,300","$88,600","$88,900","$89,100","$89,500","$89,800","$90,100","$90,200","$90,600","$91,000","$91,500","$91,900","$92,300","$92,800","$93,400","$94,100","$94,700","$95,200","$95,700","$96,200","$96,500","$97,000","$97,400","$97,900","$98,100","$98,200","$98,200","$98,400","$98,700","$99,000","$99,400","$99,900","$100,500","$101,000","$101,500","$102,100","$103,000"
Cleveland-Elyria Metro,metro,Bottom Tier,"$74,000","$73,800","$73,600","$73,100","$72,600","$72,100","$71,600","$71,100","$70,400","$69,900","$69,300","$68,800","$68,100","$67,500","$66,900","$66,600","$66,300","$65,900","$65,600","$65,200","$65,000","$64,700","$64,300","$64,000","$63,800","$63,700","$63,400","$63,300","$63,200","$63,300","$63,400","$63,600","$63,700","$64,000","$64,500","$64,900","$65,100","$65,200","$65,500","$65,900","$66,100","$66,300","$66,400","$66,300","$66,300","$66,000","$65,500","$65,300","$65,100","$65,100","$65,100","$65,200","$65,200","$65,100","$65,200","$65,300","$65,500","$65,800","$66,300","$66,700","$67,100","$67,300","$67,500","$67,700","$67,800","$67,900","$68,000","$68,300","$68,500","$68,800","$68,900","$69,100","$69,300","$69,500","$69,800","$70,300","$70,800","$71,300","$71,700","$72,100","$72,600","$73,100","$73,300","$73,700","$74,300","$74,900","$75,400","$75,700","$76,000","$76,500","$77,100","$77,600","$77,800","$78,100","$78,800","$79,500","$80,200","$80,400","$80,700","$81,100","$81,500","$82,000","$82,400","$83,100","$83,600","$84,100","$84,300","$84,600","$84,900","$85,500","$85,900","$86,500","$86,900","$87,300","$87,500","$87,700","$88,100","$88,500","$89,000","$89,300"
Colorado Springs Metro,metro,Bottom Tier,"$156,000","$155,800","$155,600","$155,200","$154,600","$153,600","$152,900","$151,900","$151,000","$150,200","$149,700","$149,300","$148,600","$147,900","$147,000","$146,300","$146,200","$146,500","$146,600","$146,600","$146,600","$147,100","$147,300","$147,300","$147,200","$147,700","$148,600","$150,000","$150,500","$151,000","$151,000","$151,600","$152,000","$152,500","$153,200","$154,400","$155,600","$156,300","$156,600","$156,600","$157,300","$157,900","$158,800","$159,400","$160,000","$160,300","$160,500","$160,600","$160,700","$160,800","$161,100","$161,700","$162,300","$162,900","$163,600","$164,200","$165,400","$166,400","$167,500","$167,900","$168,700","$170,000","$171,000","$171,900","$172,500","$173,500","$174,500","$175,700","$176,300","$177,100","$178,200","$179,900","$181,800","$183,000","$184,500","$185,800","$187,400","$188,700","$189,900","$191,200","$192,800","$194,900","$196,800","$198,600","$199,900","$201,600","$203,300","$205,400","$207,400","$209,200","$211,200","$213,200","$215,300","$216,500","$217,600","$219,100","$221,300","$223,600","$225,500","$226,600","$227,200","$228,200","$229,700","$231,600","$233,500","$235,200","$236,800","$237,700","$238,200","$238,800","$239,900","$241,500","$243,500","$245,600","$247,200","$248,600","$250,100","$252,100","$254,500","$257,400"
Columbia Metro,metro,Bottom Tier,"$86,000","$86,000","$86,000","$86,000","$85,800","$85,500","$85,000","$84,700","$84,300","$84,000","$83,600","$83,300","$82,800","$82,300","$81,700","$81,200","$80,700","$80,200","$79,900","$79,500","$79,300","$79,000","$78,900","$78,700","$78,700","$78,500","$78,200","$77,900","$77,500","$77,300","$77,100","$77,100","$76,900","$76,700","$76,500","$76,400","$76,200","$76,000","$76,100","$76,400","$76,700","$77,100","$77,300","$77,400","$77,500","$77,700","$77,800","$77,800","$78,000","$77,900","$77,900","$77,800","$77,700","$77,500","$77,300","$77,200","$77,300","$77,400","$77,400","$77,400","$77,400","$77,600","$77,800","$78,000","$78,300","$78,600","$79,100","$79,500","$79,500","$79,600","$79,900","$80,400","$80,800","$81,200","$81,600","$82,000","$82,400","$82,900","$83,200","$83,500","$84,100","$84,600","$85,000","$85,200","$85,700","$86,100","$86,400","$86,500","$86,600","$86,800","$86,900","$87,100","$87,300","$87,600","$88,100","$88,600","$89,100","$89,400","$89,700","$90,100","$90,500","$91,000","$91,400","$91,900","$92,400","$93,100","$93,400","$93,600","$93,800","$94,200","$94,600","$95,100","$95,500","$96,000","$96,500","$96,900","$97,200","$97,400","$97,900","$98,400"
Columbus Metro,metro,Bottom Tier,"$53,400","$53,400","$53,200","$53,000","$52,700","$52,400","$52,200","$51,800","$51,600","$51,500","$51,600","$51,600","$51,400","$50,900","$50,600","$50,300","$50,100","$49,900","$49,700","$49,500","$49,300","$49,000","$48,600","$48,200","$47,900","$47,800","$47,700","$47,600","$47,500","$47,400","$47,400","$47,300","$47,200","$47,100","$46,900","$46,900","$46,700","$46,700","$46,800","$46,900","$46,900","$46,900","$46,700","$46,600","$46,600","$46,600","$46,700","$46,800","$46,800","$46,600","$46,300","$46,200","$46,100","$46,100","$46,300","$46,400","$46,600","$46,600","$46,600","$46,700","$46,800","$47,100","$47,200","$47,300","$47,300","$47,200","$47,200","$47,200","$47,200","$47,200","$47,200","$47,200","$47,200","$47,200","$47,300","$47,400","$47,500","$47,600","$47,500","$47,500","$47,500","$47,500","$47,500","$47,500","$47,500","$47,500","$47,500","$47,500","$47,400","$47,500","$47,800","$48,000","$48,300","$48,500","$48,700","$48,900","$49,200","$49,500","$49,800","$50,300","$50,700","$51,100","$51,300","$51,400","$51,400","$51,600","$51,800","$52,000","$52,200","$52,300","$52,400","$52,400","$52,500","$52,500","$52,700","$53,000","$53,300","$53,500","$53,700","$53,900"
Columbus Metro,metro,Bottom Tier,"$87,700","$87,600","$87,500","$87,200","$86,800","$86,200","$85,600","$85,200","$84,900","$84,700","$84,200","$83,700","$83,100","$82,600","$82,100","$81,600","$81,100","$80,800","$80,500","$80,100","$79,800","$79,400","$79,000","$78,600","$78,300","$77,800","$77,400","$77,200","$77,100","$77,100","$77,200","$77,100","$76,900","$76,700","$76,700","$77,100","$77,700","$78,500","$79,400","$80,100","$80,900","$81,500","$82,100","$82,700","$83,300","$83,900","$84,400","$84,700","$84,800","$85,100","$85,400","$85,600","$85,700","$85,900","$86,000","$86,400","$87,000","$87,600","$88,300","$88,900","$89,300","$89,700","$90,100","$90,600","$91,100","$91,700","$92,200","$92,700","$93,100","$93,500","$93,800","$94,300","$94,800","$95,300","$95,700","$96,000","$96,500","$97,000","$97,500","$97,800","$98,200","$99,000","$100,200","$101,100","$101,700","$102,200","$103,000","$103,700","$104,600","$105,500","$106,600","$107,700","$108,700","$109,000","$108,900","$109,100","$110,100","$111,300","$112,400","$113,400","$114,400","$115,000","$115,700","$116,400","$117,100","$117,900","$118,900","$119,800","$120,500","$121,100","$121,600","$122,100","$122,700","$123,500","$124,200","$124,900","$125,600","$126,600","$127,600","$128,400"
Dallas-Fort Worth-Arlington Metro,metro,Bottom Tier,"$97,400","$97,300","$97,300","$96,800","$96,300","$95,600","$95,000","$94,400","$94,100","$93,900","$93,500","$93,000","$92,400","$92,000","$91,500","$91,200","$91,100","$91,200","$91,300","$91,200","$90,900","$90,800","$91,100","$91,400","$91,700","$91,900","$92,100","$92,600","$92,900","$93,200","$93,400","$93,700","$94,100","$94,700","$95,100","$95,600","$96,200","$96,900","$97,600","$98,400","$99,200","$100,100","$100,900","$101,800","$102,600","$103,200","$103,900","$104,500","$105,100","$105,700","$106,400","$106,800","$107,500","$108,100","$109,000","$109,900","$110,800","$111,900","$112,800","$113,900","$115,100","$116,300","$117,500","$118,700","$119,800","$120,800","$121,700","$122,700","$123,900","$124,800","$125,800","$126,800","$128,000","$129,300","$130,500","$132,000","$133,300","$134,600","$135,900","$137,200","$138,600","$139,800","$141,100","$142,200","$143,400","$144,600","$145,800","$146,800","$147,600","$148,700","$149,900","$151,300","$152,600","$153,800","$155,300","$156,800","$158,200","$159,400","$160,700","$161,900","$163,100","$163,900","$165,000","$166,000","$167,300","$168,400","$169,200","$169,800","$170,200","$170,800","$171,400","$172,100","$172,800","$173,600","$174,200","$174,700","$174,900","$175,300","$175,800","$176,400"
Davenport-Moline-Rock Island Metro,metro,Bottom Tier,"$67,100","$67,400","$67,600","$67,600","$67,400","$67,200","$66,700","$66,100","$65,700","$65,500","$65,600","$65,500","$65,100","$64,700","$64,400","$64,300","$64,200","$64,200","$64,100","$63,900","$63,700","$63,600","$63,400","$63,200","$63,200","$63,200","$63,300","$63,400","$63,500","$63,600","$63,900","$64,300","$64,600","$64,700","$64,600","$64,700","$64,900","$64,900","$64,900","$65,000","$65,200","$65,300","$65,300","$65,300","$65,500","$65,800","$66,200","$66,600","$67,000","$67,400","$67,600","$67,700","$67,700","$67,900","$68,200","$68,400","$68,500","$68,600","$68,700","$68,500","$68,200","$68,100","$68,200","$68,500","$68,500","$68,600","$68,600","$68,600","$68,500","$68,400","$68,500","$69,000","$69,700","$70,000","$70,000","$69,900","$70,100","$70,300","$70,500","$70,600","$70,800","$71,100","$71,200","$71,000","$70,800","$71,000","$71,600","$72,200","$72,600","$72,700","$72,800","$73,200","$73,700","$74,000","$74,400","$75,100","$75,600","$75,800","$75,600","$75,500","$75,400","$75,600","$75,800","$75,900","$76,100","$76,400","$76,500","$76,500","$76,500","$76,600","$77,000","$77,300","$77,500","$77,800","$78,100","$78,200","$78,300","$78,400","$78,500","$78,700"
Dayton Metro,metro,Bottom Tier,"$54,600","$54,500","$54,500","$54,400","$54,300","$54,200","$53,900","$53,700","$53,500","$53,600","$53,700","$54,000","$53,800","$53,700","$53,400","$53,400","$53,200","$53,100","$52,900","$53,000","$52,900","$52,800","$52,300","$52,000","$51,700","$51,600","$51,500","$51,200","$51,000","$50,800","$50,900","$50,800","$50,900","$50,900","$51,200","$51,300","$51,400","$51,300","$51,300","$51,400","$51,700","$52,100","$52,100","$52,100","$52,000","$52,000","$52,100","$52,200","$52,200","$52,400","$52,700","$52,900","$53,000","$53,000","$53,100","$53,100","$53,100","$53,000","$52,900","$52,700","$52,700","$52,700","$52,700","$52,700","$52,600","$52,600","$52,600","$52,700","$52,800","$53,000","$53,400","$54,100","$54,700","$55,000","$55,100","$55,200","$55,400","$55,600","$55,900","$56,300","$56,700","$57,100","$57,200","$57,200","$57,200","$57,500","$57,900","$58,300","$58,800","$59,300","$59,900","$60,300","$60,900","$61,400","$61,900","$62,300","$62,600","$62,800","$63,100","$63,600","$64,100","$64,500","$64,700","$65,100","$65,600","$65,900","$66,400","$66,600","$67,000","$67,400","$67,900","$68,200","$68,500","$68,900","$69,400","$70,000","$70,400","$71,000","$71,600","$72,500"
Denver-Aurora-Lakewood Metro,metro,Bottom Tier,"$170,300","$169,900","$169,300","$168,700","$167,900","$167,000","$166,000","$165,200","$164,500","$163,700","$162,900","$162,100","$161,500","$160,500","$159,700","$159,000","$158,800","$158,700","$158,800","$159,000","$159,100","$159,300","$159,500","$159,900","$160,700","$162,100","$163,900","$165,600","$167,100","$168,500","$170,000","$171,500","$173,000","$174,700","$176,500","$178,500","$180,300","$181,800","$183,300","$185,000","$187,000","$188,900","$190,500","$191,800","$193,400","$194,700","$195,900","$196,900","$198,200","$199,900","$201,600","$203,400","$204,800","$206,500","$208,400","$210,700","$213,100","$216,000","$219,000","$222,000","$224,900","$227,600","$230,200","$232,800","$235,800","$238,900","$242,000","$244,800","$247,400","$249,500","$251,700","$253,900","$256,400","$258,800","$261,000","$263,400","$265,700","$267,800","$269,800","$272,100","$274,600","$277,100","$279,600","$282,300","$284,500","$286,500","$288,600","$290,500","$292,100","$293,900","$296,000","$297,900","$300,100","$302,200","$304,400","$306,300","$308,600","$311,200","$313,600","$315,700","$317,700","$319,500","$321,200","$322,800","$323,600","$323,800","$324,400","$325,000","$325,800","$325,700","$326,000","$326,500","$327,200","$327,900","$328,700","$329,400","$330,500","$332,200","$333,400","$334,800"
Des Moines-West Des Moines Metro,metro,Bottom Tier,"$102,700","$102,700","$102,400","$101,800","$101,200","$100,500","$99,800","$99,200","$98,600","$98,400","$98,000","$97,500","$97,000","$96,400","$95,900","$95,600","$95,300","$95,100","$94,900","$94,900","$94,900","$94,600","$94,200","$94,000","$94,200","$94,400","$94,700","$95,100","$95,500","$96,100","$96,700","$97,200","$97,700","$98,300","$99,000","$99,400","$99,300","$99,400","$99,700","$100,100","$100,300","$100,500","$100,600","$100,800","$100,900","$101,300","$101,600","$102,000","$102,500","$102,800","$103,100","$103,100","$103,200","$103,300","$103,400","$103,400","$103,400","$103,600","$103,900","$104,400","$104,900","$105,400","$105,900","$106,400","$107,100","$107,900","$108,500","$109,200","$109,800","$110,300","$110,800","$111,300","$111,800","$112,300","$112,900","$113,400","$113,800","$113,900","$114,300","$114,800","$115,400","$115,900","$116,400","$117,000","$117,400","$118,000","$118,400","$119,000","$119,600","$120,400","$121,100","$121,700","$122,500","$123,000","$123,300","$123,400","$124,000","$124,800","$125,300","$125,800","$126,200","$126,700","$127,300","$127,700","$128,100","$128,500","$129,300","$129,900","$130,300","$130,300","$130,700","$131,100","$131,500","$131,600","$131,800","$132,100","$132,300","$132,600","$132,700","$132,900"
Detroit-Warren-Dearborn Metro,metro,Bottom Tier,"$41,600","$41,500","$41,500","$41,300","$41,000","$40,500","$40,100","$39,700","$39,300","$38,800","$38,600","$38,200","$37,800","$37,300","$36,800","$36,400","$36,200","$36,200","$36,200","$36,300","$36,300","$36,400","$36,500","$36,700","$36,800","$37,100","$37,400","$37,900","$38,200","$38,400","$38,700","$39,100","$39,500","$39,900","$40,400","$41,000","$41,700","$42,400","$43,100","$43,900","$44,800","$45,800","$46,700","$47,500","$48,200","$49,100","$49,700","$50,200","$50,600","$51,100","$51,600","$52,000","$52,400","$52,600","$52,900","$53,300","$53,600","$53,900","$54,300","$54,800","$55,100","$55,300","$55,400","$55,600","$55,900","$56,100","$56,300","$56,600","$57,000","$57,500","$57,900","$58,100","$58,600","$59,100","$59,700","$60,300","$60,700","$61,300","$61,800","$62,400","$62,800","$63,200","$63,600","$64,100","$64,500","$65,100","$65,700","$66,100","$66,600","$67,200","$67,700","$68,300","$68,800","$69,500","$70,200","$71,000","$71,700","$72,300","$72,800","$73,300","$73,900","$74,500","$75,100","$75,600","$76,200","$76,700","$77,100","$77,200","$77,300","$77,400","$77,700","$78,100","$78,500","$78,800","$79,100","$79,400","$79,800","$80,300","$80,800","$81,500"
Duluth Metro,metro,Bottom Tier,"$74,500","$74,700","$74,900","$75,000","$74,900","$74,500","$74,200","$73,900","$73,600","$73,300","$72,900","$72,600","$72,100","$71,700","$71,200","$70,900","$70,800","$70,800","$70,600","$70,200","$69,700","$69,600","$69,700","$70,000","$70,200","$70,100","$69,900","$69,700","$69,300","$68,900","$68,900","$69,200","$69,600","$69,700","$69,400","$69,100","$68,900","$69,100","$69,500","$70,200","$70,900","$71,500","$72,000","$72,300","$72,600","$72,900","$73,400","$73,600","$74,000","$74,400","$74,800","$74,700","$74,600","$74,500","$74,600","$74,800","$74,800","$75,200","$75,500","$75,800","$75,700","$75,400","$75,100","$75,200","$75,500","$75,800","$75,800","$75,600","$75,100","$74,700","$74,500","$74,800","$75,400","$76,100","$76,700","$77,300","$77,400","$77,500","$77,700","$78,300","$79,400","$80,500","$81,600","$82,200","$82,800","$83,300","$83,600","$83,800","$84,500","$85,700","$86,800","$87,600","$88,000","$88,100","$88,000","$87,800","$87,800","$87,600","$87,800","$88,000","$88,300","$88,000","$88,100","$88,000","$88,200","$88,300","$88,600","$89,100","$89,700","$90,600","$91,100","$91,700","$92,000","$92,700","$93,100","$93,800","$94,200","$94,900","$95,700","$96,400"
Durham-Chapel Hill Metro,metro,Bottom Tier,"$127,400","$127,400","$127,100","$126,400","$125,900","$125,400","$125,000","$124,500","$124,000","$123,500","$122,900","$122,200","$121,400","$120,600","$119,900","$119,200","$118,500","$117,900","$117,200","$116,600","$116,100","$115,700","$115,100","$114,600","$114,300","$114,400","$114,600","$114,900","$115,300","$115,300","$115,300","$115,400","$115,800","$116,100","$117,000","$117,800","$118,600","$119,000","$119,300","$119,600","$120,000","$120,800","$121,700","$122,300","$122,500","$123,000","$123,200","$123,500","$123,500","$124,000","$124,400","$124,700","$124,800","$124,900","$125,000","$125,300","$125,900","$126,200","$126,600","$126,900","$127,200","$127,400","$127,800","$128,400","$129,000","$129,600","$130,100","$130,600","$131,100","$131,500","$131,900","$132,300","$132,800","$133,600","$134,400","$135,100","$135,800","$136,600","$137,400","$138,200","$138,900","$139,700","$140,400","$141,500","$142,600","$143,600","$144,500","$145,200","$146,000","$146,800","$147,600","$148,500","$149,700","$150,900","$152,300","$153,600","$154,700","$155,700","$156,700","$158,000","$159,200","$160,400","$161,400","$162,600","$163,600","$164,700","$165,500","$166,200","$167,000","$167,900","$168,700","$169,500","$170,200","$171,000","$171,800","$172,300","$172,900","$173,300","$173,800","$174,300"
El Centro Metro,metro,Bottom Tier,"$115,900","$115,900","$115,800","$115,200","$114,300","$113,700","$113,000","$112,100","$111,300","$110,700","$110,600","$110,000","$109,400","$108,800","$108,500","$108,000","$107,700","$107,600","$107,300","$106,900","$106,500","$106,000","$105,300","$105,100","$104,700","$104,500","$104,600","$105,000","$105,700","$105,700","$105,400","$105,600","$105,800","$105,600","$105,100","$105,600","$107,100","$108,300","$107,800","$107,600","$108,300","$109,600","$111,400","$112,400","$113,500","$114,400","$115,700","$116,200","$116,200","$117,300","$120,100","$122,600","$124,500","$126,400","$128,700","$130,800","$132,600","$134,900","$136,600","$138,300","$139,200","$139,900","$140,600","$141,700","$141,600","$141,000","$139,500","$139,300","$139,800","$141,000","$143,400","$144,900","$146,700","$146,800","$147,300","$147,500","$148,700","$149,500","$150,400","$151,800","$152,100","$152,200","$151,500","$152,700","$153,700","$155,400","$155,800","$156,100","$156,100","$157,500","$159,400","$160,500","$162,700","$164,400","$165,900","$165,800","$166,600","$167,900","$169,100","$168,900","$169,700","$170,600","$171,900","$172,500","$172,400","$172,500","$172,600","$173,300","$173,700","$173,800","$174,500","$176,500","$177,800","$178,300","$178,400","$179,400","$180,800","$182,400","$184,400","$186,500"
Erie Metro,metro,Bottom Tier,"$68,400","$68,500","$68,500","$68,400","$68,200","$67,900","$67,500","$67,300","$67,000","$67,000","$66,900","$66,900","$66,700","$66,700","$66,700","$66,800","$66,900","$66,900","$66,800","$66,700","$66,800","$66,800","$66,700","$66,600","$66,500","$66,500","$66,500","$66,500","$66,500","$66,700","$66,900","$67,100","$67,200","$67,100","$67,000","$67,100","$67,200","$67,300","$67,300","$67,300","$67,300","$67,300","$67,300","$67,300","$67,400","$67,400","$67,500","$67,600","$67,800","$67,700","$67,600","$67,500","$67,500","$67,700","$67,700","$67,600","$67,700","$67,800","$68,000","$68,000","$68,000","$68,000","$68,200","$68,100","$68,100","$67,800","$67,800","$67,700","$67,700","$67,700","$67,700","$67,800","$67,800","$68,100","$68,600","$69,000","$69,200","$69,400","$69,500","$69,600","$69,700","$69,700","$69,700","$69,800","$70,000","$70,100","$69,900","$69,700","$69,800","$70,100","$70,400","$70,700","$70,900","$71,000","$71,200","$71,300","$71,300","$71,200","$71,200","$71,500","$71,600","$71,700","$71,600","$71,700","$71,800","$71,900","$72,100","$72,200","$72,500","$72,800","$73,200","$73,300","$73,500","$73,600","$73,900","$74,000","$74,200","$74,400","$74,500","$74,700"
Eugene Metro,metro,Bottom Tier,"$169,300","$169,200","$169,100","$169,900","$169,300","$168,200","$165,700","$162,700","$159,000","$156,400","$154,900","$154,500","$153,500","$152,100","$150,200","$147,900","$146,000","$144,600","$143,800","$144,800","$145,600","$146,300","$145,200","$143,800","$143,500","$143,500","$143,900","$144,200","$145,300","$146,200","$147,100","$145,900","$145,500","$144,500","$146,000","$147,800","$150,200","$152,300","$154,400","$155,900","$156,200","$156,800","$157,500","$159,800","$161,500","$164,100","$165,500","$166,300","$165,800","$165,300","$165,300","$165,600","$166,400","$166,800","$167,600","$168,000","$168,700","$168,700","$168,700","$169,500","$170,800","$172,100","$172,600","$173,600","$174,800","$176,400","$177,600","$178,800","$180,200","$181,300","$182,700","$183,600","$184,900","$185,800","$187,500","$189,500","$191,800","$193,700","$195,400","$196,900","$198,200","$200,000","$201,200","$202,500","$203,700","$206,200","$208,700","$210,600","$211,600","$212,800","$214,300","$216,100","$218,000","$220,300","$222,900","$224,900","$226,400","$227,300","$228,200","$229,800","$231,300","$233,300","$234,700","$236,400","$237,700","$238,700","$239,500","$240,700","$242,300","$243,300","$244,800","$246,000","$247,800","$249,300","$251,300","$253,000","$255,200","$257,500","$260,000","$262,600"
Evansville Metro,metro,Bottom Tier,"$59,500","$59,500","$59,500","$59,600","$59,500","$59,400","$59,000","$58,900","$58,800","$58,700","$58,500","$58,200","$58,100","$58,000","$58,100","$58,100","$58,100","$58,100","$58,200","$58,100","$57,900","$57,900","$57,900","$57,900","$57,900","$57,800","$57,800","$57,800","$57,800","$57,800","$57,900","$58,000","$58,000","$58,200","$58,200","$58,300","$58,400","$58,400","$58,300","$58,400","$58,500","$58,600","$58,600","$58,700","$58,800","$58,800","$58,800","$58,700","$58,900","$59,100","$59,300","$59,500","$59,700","$60,000","$60,200","$60,400","$60,600","$60,800","$61,000","$61,200","$61,200","$61,200","$61,300","$61,400","$61,500","$61,600","$61,700","$61,800","$62,000","$62,200","$62,500","$62,800","$63,200","$63,500","$63,800","$64,000","$64,300","$64,500","$64,700","$64,800","$65,000","$65,200","$65,400","$65,600","$65,900","$66,200","$66,300","$66,500","$66,700","$66,900","$67,200","$67,600","$68,100","$68,400","$68,600","$68,700","$68,900","$69,200","$69,500","$69,900","$70,100","$70,500","$70,500","$70,700","$70,700","$71,000","$71,300","$71,700","$72,000","$72,300","$72,600","$72,900","$73,200","$73,500","$73,900","$74,200","$74,500","$74,700","$75,000","$75,200"
Fayetteville Metro,metro,Bottom Tier,"$72,900","$72,900","$73,000","$73,000","$73,000","$72,900","$72,900","$72,800","$72,800","$72,900","$73,100","$73,100","$72,900","$72,700","$72,500","$72,300","$72,100","$71,900","$71,600","$71,300","$70,800","$70,200","$69,800","$69,600","$69,500","$69,300","$69,200","$69,100","$68,900","$68,600","$68,300","$68,100","$67,800","$67,700","$67,500","$67,200","$66,900","$66,700","$66,400","$66,200","$66,200","$66,300","$66,500","$66,500","$66,800","$66,900","$67,100","$67,200","$67,300","$67,300","$67,200","$67,100","$66,900","$66,700","$66,500","$66,300","$66,100","$65,900","$65,600","$65,300","$65,200","$65,300","$65,400","$65,400","$65,100","$64,700","$64,400","$64,400","$64,400","$64,400","$64,400","$64,400","$64,200","$63,900","$63,600","$63,500","$64,000","$64,500","$65,000","$65,200","$65,400","$65,700","$65,800","$65,900","$66,300","$66,700","$67,000","$67,100","$67,000","$67,000","$66,900","$66,700","$66,600","$66,500","$66,800","$67,100","$67,300","$67,500","$67,900","$68,500","$68,900","$69,400","$69,800","$70,200","$70,400","$70,500","$70,800","$71,000","$71,400","$71,500","$71,600","$71,700","$71,900","$72,000","$72,200","$72,600","$73,100","$73,600","$73,900","$74,300"
