United States Zillow Home Value Index - Single Fam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Columbia Metro,metro,Single Fam,"$146,300","$146,400","$146,400","$146,300","$146,000","$145,600","$145,000","$144,700","$144,200","$144,000","$143,400","$142,800","$141,900","$141,200","$140,400","$139,700","$139,000","$138,400","$137,800","$137,100","$136,500","$136,100","$135,900","$135,700","$135,600","$135,300","$134,900","$134,500","$133,900","$133,500","$133,200","$133,100","$132,900","$132,600","$132,300","$132,200","$132,000","$131,800","$131,800","$132,000","$132,500","$132,900","$133,400","$133,700","$134,000","$134,300","$134,500","$134,400","$134,600","$134,600","$134,600","$134,500","$134,600","$134,300","$134,100","$134,100","$134,200","$134,300","$134,300","$134,500","$134,600","$134,900","$135,300","$135,900","$136,200","$136,600","$137,300","$137,700","$137,800","$137,900","$138,400","$139,100","$139,600","$140,100","$140,500","$141,000","$141,500","$142,200","$142,600","$143,100","$143,900","$144,600","$145,200","$145,500","$146,200","$146,800","$147,300","$147,400","$147,500","$147,700","$147,900","$148,200","$148,500","$148,800","$149,500","$150,300","$150,800","$151,100","$151,500","$152,100","$152,700","$153,300","$153,800","$154,600","$155,400","$156,400","$156,800","$157,000","$157,300","$157,800","$158,500","$159,100","$159,800","$160,400","$161,100","$161,600","$162,000","$162,400","$163,000","$163,800"
Columbus Metro,metro,Single Fam,"$122,200","$122,200","$121,800","$121,300","$120,500","$119,900","$119,400","$118,800","$118,300","$118,000","$118,100","$118,100","$117,500","$116,400","$115,800","$115,100","$114,800","$114,300","$113,700","$113,200","$112,600","$111,900","$111,000","$110,000","$109,300","$109,000","$108,700","$108,600","$108,400","$108,200","$107,900","$107,700","$107,500","$107,500","$107,400","$107,400","$107,400","$107,400","$107,400","$107,500","$107,500","$107,500","$107,400","$107,300","$107,300","$107,500","$107,800","$107,900","$107,900","$107,800","$107,500","$107,300","$107,300","$107,500","$107,800","$108,000","$108,200","$108,100","$107,900","$107,800","$108,000","$108,300","$108,700","$108,800","$108,800","$108,600","$108,400","$108,400","$108,500","$108,700","$108,900","$109,100","$109,100","$109,100","$109,000","$109,100","$109,300","$109,500","$109,500","$109,600","$109,700","$109,900","$110,000","$110,200","$110,300","$110,400","$110,500","$110,500","$110,600","$110,900","$111,600","$112,000","$112,400","$112,800","$113,200","$113,500","$114,000","$114,700","$115,300","$116,200","$116,800","$117,500","$117,700","$117,900","$118,100","$118,500","$118,900","$119,400","$119,800","$120,100","$120,400","$120,600","$121,000","$121,200","$121,700","$122,300","$122,900","$123,400","$124,000","$124,500"
Columbus Metro,metro,Single Fam,"$155,900","$155,600","$155,400","$155,100","$154,500","$153,600","$152,800","$152,200","$151,800","$151,600","$150,900","$150,100","$149,300","$148,800","$148,100","$147,400","$146,700","$146,300","$145,700","$145,200","$144,800","$144,200","$143,700","$143,000","$142,500","$141,700","$141,200","$140,900","$141,000","$141,200","$141,600","$141,500","$141,200","$141,000","$141,200","$142,000","$143,100","$144,500","$145,700","$146,900","$148,000","$148,900","$149,900","$151,000","$152,000","$153,000","$153,700","$154,000","$154,100","$154,500","$155,000","$155,500","$155,600","$155,800","$156,100","$156,700","$157,600","$158,600","$159,800","$160,900","$161,700","$162,400","$163,100","$164,100","$164,900","$165,900","$166,700","$167,500","$168,100","$168,800","$169,300","$170,000","$171,000","$171,700","$172,400","$172,900","$173,800","$174,700","$175,400","$176,000","$176,700","$177,900","$179,800","$181,300","$182,400","$183,200","$184,400","$185,700","$187,100","$188,600","$190,200","$192,000","$193,700","$194,300","$194,300","$194,800","$196,300","$198,400","$200,000","$201,700","$203,000","$204,100","$205,100","$206,200","$207,300","$208,500","$209,800","$211,200","$212,200","$213,000","$213,700","$214,500","$215,400","$216,600","$217,700","$218,600","$219,700","$221,100","$222,600","$223,800"
Dallas-Fort Worth-Arlington Metro,metro,Single Fam,"$152,900","$152,800","$152,800","$152,100","$151,400","$150,400","$149,700","$148,900","$148,400","$148,000","$147,500","$146,900","$146,000","$145,500","$144,800","$144,700","$144,700","$144,900","$145,000","$144,900","$144,600","$144,400","$144,900","$145,400","$146,000","$146,400","$146,900","$147,500","$148,100","$148,500","$149,000","$149,600","$150,300","$151,200","$151,800","$152,700","$153,500","$154,600","$155,700","$156,800","$157,900","$159,300","$160,600","$161,900","$163,100","$164,000","$165,000","$165,800","$166,700","$167,500","$168,500","$169,200","$170,200","$171,200","$172,400","$173,600","$174,900","$176,400","$177,900","$179,500","$181,200","$182,900","$184,500","$186,300","$187,800","$189,300","$190,700","$192,200","$193,800","$195,400","$197,000","$198,500","$200,200","$202,100","$203,900","$205,800","$207,500","$209,200","$210,800","$212,700","$214,500","$216,200","$217,900","$219,300","$221,000","$222,600","$224,300","$225,800","$227,200","$228,900","$230,800","$232,600","$234,000","$235,400","$237,000","$238,800","$240,500","$241,800","$243,200","$244,400","$245,600","$246,400","$247,400","$248,400","$249,800","$251,000","$251,800","$252,100","$252,300","$252,800","$253,300","$253,900","$254,500","$255,300","$255,800","$256,200","$256,400","$256,800","$257,300","$258,200"
Davenport-Moline-Rock Island Metro,metro,Single Fam,"$112,800","$113,300","$113,600","$113,600","$113,400","$113,000","$112,400","$111,600","$111,100","$110,800","$110,900","$110,500","$109,900","$109,200","$108,800","$108,600","$108,600","$108,600","$108,400","$108,200","$107,900","$107,700","$107,400","$107,200","$107,200","$107,400","$107,500","$107,800","$108,100","$108,300","$108,600","$109,200","$109,600","$109,800","$109,900","$110,000","$110,200","$110,200","$110,300","$110,300","$110,500","$110,600","$110,800","$110,800","$111,200","$111,600","$112,100","$112,700","$113,500","$114,100","$114,300","$114,400","$114,400","$114,700","$115,000","$115,300","$115,400","$115,700","$115,800","$115,600","$115,000","$114,900","$115,200","$115,700","$115,800","$116,000","$116,200","$116,300","$116,200","$116,100","$116,300","$117,100","$118,000","$118,600","$118,600","$118,500","$118,800","$119,100","$119,400","$119,500","$119,900","$120,400","$120,600","$120,300","$120,200","$120,500","$121,500","$122,400","$122,800","$122,800","$122,900","$123,400","$124,100","$124,500","$125,000","$125,900","$126,500","$126,700","$126,300","$126,100","$126,200","$126,400","$126,600","$126,900","$127,200","$127,800","$128,000","$128,000","$128,000","$128,300","$128,900","$129,300","$129,800","$130,300","$130,700","$131,100","$131,200","$131,400","$131,700","$132,200"
Dayton Metro,metro,Single Fam,"$111,100","$111,000","$110,900","$110,700","$110,300","$109,800","$109,100","$108,500","$108,000","$107,900","$108,200","$108,700","$108,200","$107,600","$107,000","$107,100","$106,800","$106,600","$106,200","$106,500","$106,500","$106,400","$105,600","$104,900","$104,800","$104,700","$104,500","$103,600","$103,300","$103,300","$103,700","$103,500","$103,400","$103,000","$103,100","$103,000","$103,000","$102,700","$102,600","$102,800","$102,900","$103,100","$103,000","$102,900","$102,800","$102,900","$102,900","$103,000","$103,000","$103,300","$103,700","$104,000","$104,300","$104,200","$104,300","$104,300","$104,300","$104,200","$104,100","$103,900","$103,800","$103,700","$103,800","$103,900","$103,900","$103,900","$103,900","$104,000","$104,200","$104,600","$105,400","$106,700","$107,900","$108,600","$108,800","$109,000","$109,200","$109,600","$110,100","$110,900","$111,600","$112,400","$112,500","$112,500","$112,400","$112,800","$113,400","$114,200","$115,200","$116,200","$117,300","$118,100","$119,000","$119,900","$120,900","$121,400","$122,000","$122,500","$123,000","$123,900","$124,700","$125,400","$125,600","$126,300","$127,000","$127,600","$128,300","$128,800","$129,400","$130,000","$130,900","$131,300","$131,900","$132,500","$133,400","$134,300","$135,100","$136,200","$137,200","$138,800"
Denver-Aurora-Lakewood Metro,metro,Single Fam,"$254,800","$254,400","$253,400","$252,600","$251,500","$250,300","$249,100","$248,200","$247,500","$246,700","$245,400","$244,300","$243,500","$242,400","$241,600","$240,900","$240,900","$241,100","$241,300","$241,500","$241,600","$241,900","$242,200","$242,800","$243,900","$245,900","$248,300","$250,500","$252,100","$253,900","$255,900","$258,100","$260,100","$262,400","$264,800","$267,700","$270,000","$272,000","$273,900","$276,400","$279,400","$281,900","$284,000","$285,600","$287,700","$289,500","$291,300","$292,600","$294,300","$296,400","$298,500","$300,700","$302,400","$304,400","$306,800","$309,800","$312,800","$316,600","$320,300","$324,100","$327,600","$331,000","$334,600","$337,900","$341,700","$345,500","$349,500","$353,000","$356,200","$358,700","$361,400","$364,200","$367,400","$370,300","$372,800","$375,700","$378,600","$381,100","$383,400","$385,900","$388,700","$391,800","$394,900","$398,300","$401,000","$403,400","$405,600","$407,400","$409,000","$411,100","$413,700","$416,200","$419,000","$421,500","$423,800","$425,700","$428,200","$431,300","$434,100","$436,900","$439,200","$441,600","$443,600","$445,700","$446,400","$446,600","$447,200","$448,100","$449,100","$449,100","$449,600","$450,200","$451,200","$451,900","$452,800","$453,400","$454,900","$456,900","$458,700","$460,400"
Des Moines-West Des Moines Metro,metro,Single Fam,"$162,100","$162,000","$161,500","$160,700","$160,000","$159,100","$158,100","$157,300","$156,500","$156,100","$155,500","$155,000","$154,400","$153,900","$153,500","$153,200","$153,100","$153,100","$153,000","$153,100","$153,200","$152,900","$152,400","$152,200","$152,400","$152,800","$153,200","$153,800","$154,500","$155,200","$156,200","$157,100","$158,200","$159,200","$160,400","$161,000","$160,800","$160,900","$161,500","$162,100","$162,300","$162,500","$162,600","$162,800","$162,800","$163,200","$163,600","$164,300","$165,100","$165,700","$165,900","$166,000","$166,000","$166,300","$166,400","$166,400","$166,400","$166,800","$167,300","$168,200","$169,000","$169,800","$170,700","$171,700","$172,800","$174,100","$175,200","$176,300","$177,400","$178,100","$178,800","$179,400","$180,400","$181,200","$182,000","$182,700","$183,200","$183,400","$184,000","$184,800","$185,600","$186,400","$187,200","$188,100","$188,600","$189,300","$190,000","$190,800","$191,800","$193,000","$193,900","$194,900","$196,100","$196,900","$197,300","$197,500","$198,400","$199,600","$200,200","$200,800","$201,200","$202,000","$202,700","$203,200","$203,600","$204,100","$205,300","$206,100","$206,600","$206,500","$207,100","$207,600","$208,200","$208,400","$208,700","$209,100","$209,500","$209,800","$209,900","$210,300"
Detroit-Warren-Dearborn Metro,metro,Single Fam,"$97,700","$97,600","$97,700","$97,200","$96,600","$95,600","$94,900","$93,900","$93,100","$92,200","$91,600","$91,000","$90,300","$89,300","$88,300","$87,500","$87,100","$87,200","$87,400","$87,500","$87,600","$87,700","$87,700","$88,100","$88,500","$89,200","$90,000","$91,100","$91,900","$92,500","$93,300","$94,200","$95,200","$96,100","$97,400","$98,900","$100,500","$102,100","$103,700","$105,500","$107,400","$109,700","$111,600","$113,400","$115,100","$116,800","$118,300","$119,300","$120,100","$120,900","$121,900","$122,700","$123,300","$123,600","$124,000","$124,600","$125,200","$125,900","$126,600","$127,500","$128,200","$128,600","$129,000","$129,400","$130,000","$130,600","$131,100","$131,700","$132,700","$133,500","$134,300","$134,800","$135,900","$137,000","$138,200","$139,300","$140,200","$141,400","$142,600","$143,600","$144,500","$145,300","$146,200","$147,400","$148,400","$149,600","$150,700","$151,700","$152,700","$153,700","$154,800","$155,900","$157,000","$158,400","$159,700","$161,200","$162,600","$163,500","$164,500","$165,300","$166,300","$167,400","$168,500","$169,500","$170,600","$171,400","$172,100","$172,200","$172,300","$172,500","$173,100","$173,900","$174,600","$175,200","$175,800","$176,500","$177,300","$178,200","$179,300","$180,800"
Duluth Metro,metro,Single Fam,"$135,000","$135,200","$135,400","$135,400","$134,900","$134,000","$133,400","$132,600","$132,200","$131,600","$131,100","$130,500","$129,800","$128,900","$128,200","$127,600","$127,400","$127,400","$127,100","$126,600","$125,900","$125,500","$125,400","$125,600","$125,600","$125,600","$125,400","$125,300","$124,700","$124,300","$124,100","$124,600","$125,200","$125,400","$125,300","$125,100","$125,200","$125,600","$126,300","$127,400","$128,500","$129,400","$130,200","$130,700","$131,100","$131,600","$132,300","$132,700","$133,500","$134,100","$134,700","$134,600","$134,500","$134,400","$134,700","$135,000","$135,400","$135,900","$136,400","$136,700","$136,400","$136,000","$135,600","$135,800","$136,500","$137,100","$137,200","$136,900","$136,100","$135,700","$135,600","$136,400","$137,300","$138,700","$139,700","$140,700","$140,800","$141,100","$141,700","$143,000","$144,900","$146,700","$148,500","$149,200","$150,100","$150,800","$151,300","$151,400","$152,200","$153,800","$155,100","$156,300","$156,900","$157,100","$156,900","$156,700","$156,700","$156,400","$157,000","$157,500","$158,200","$157,800","$158,000","$157,700","$158,100","$158,600","$159,100","$160,100","$161,000","$162,500","$163,200","$164,200","$164,900","$166,000","$166,800","$168,000","$168,800","$169,700","$170,900","$171,800"
Durham-Chapel Hill Metro,metro,Single Fam,"$207,200","$207,300","$207,000","$206,000","$205,400","$204,900","$204,400","$203,800","$203,000","$202,400","$201,600","$200,600","$199,300","$198,000","$196,700","$195,600","$194,500","$193,500","$192,400","$191,400","$190,500","$189,900","$188,900","$188,100","$187,700","$187,800","$188,200","$188,800","$189,300","$189,400","$189,600","$190,000","$190,800","$191,300","$192,500","$193,800","$195,100","$195,600","$196,000","$196,500","$197,400","$198,600","$199,900","$200,600","$200,900","$201,600","$201,900","$202,400","$202,500","$203,300","$203,800","$204,100","$204,200","$204,300","$204,500","$205,000","$205,900","$206,400","$207,100","$207,400","$207,900","$208,200","$208,800","$209,800","$210,900","$211,700","$212,500","$213,300","$214,100","$214,900","$215,600","$216,500","$217,400","$218,700","$220,000","$221,200","$222,400","$223,800","$225,000","$226,400","$227,400","$228,500","$229,500","$231,000","$232,700","$234,100","$235,300","$236,200","$237,300","$238,400","$239,700","$241,000","$242,700","$244,400","$246,400","$248,300","$249,700","$251,000","$252,500","$254,400","$256,000","$257,500","$258,800","$260,400","$261,800","$263,200","$264,300","$265,200","$266,200","$267,400","$268,500","$269,400","$270,400","$271,400","$272,400","$273,200","$273,900","$274,500","$275,200","$275,900"
El Centro Metro,metro,Single Fam,"$154,400","$154,300","$154,000","$153,300","$152,300","$151,600","$150,800","$149,700","$148,600","$147,900","$147,800","$146,900","$146,200","$145,400","$145,000","$144,300","$143,500","$143,100","$142,600","$142,100","$141,500","$141,000","$140,100","$139,900","$139,400","$139,200","$139,400","$139,600","$140,100","$139,800","$139,700","$140,100","$140,500","$140,400","$139,900","$140,600","$142,800","$144,500","$144,000","$145,300","$147,900","$151,200","$153,900","$155,400","$157,000","$158,300","$160,200","$160,900","$161,200","$162,900","$167,200","$170,300","$172,700","$175,200","$178,600","$181,800","$184,500","$188,200","$191,000","$193,600","$194,600","$195,500","$196,200","$197,300","$196,400","$195,000","$193,000","$193,000","$193,800","$195,300","$198,600","$200,900","$203,700","$204,100","$205,100","$205,700","$207,700","$208,900","$210,100","$211,800","$212,500","$212,600","$211,600","$213,200","$214,100","$216,100","$216,000","$215,400","$214,300","$215,500","$217,700","$218,700","$220,600","$222,300","$223,800","$223,100","$224,100","$225,800","$227,700","$228,800","$231,300","$234,300","$236,800","$238,200","$237,800","$237,500","$237,100","$237,900","$238,400","$238,300","$238,700","$240,100","$240,600","$239,800","$239,000","$239,700","$241,600","$243,700","$246,300","$248,800"
Erie Metro,metro,Single Fam,"$117,600","$117,700","$117,500","$117,300","$116,900","$116,500","$115,900","$115,700","$115,400","$115,500","$115,500","$115,600","$115,500","$115,500","$115,600","$115,700","$116,000","$116,000","$116,100","$115,900","$115,800","$115,700","$115,500","$115,200","$115,000","$114,900","$115,100","$115,200","$115,200","$115,400","$115,600","$116,000","$116,200","$116,300","$116,200","$116,400","$116,500","$116,700","$116,500","$116,500","$116,500","$116,500","$116,500","$116,600","$116,800","$116,800","$116,900","$116,900","$117,200","$117,200","$117,100","$117,000","$117,100","$117,200","$117,100","$116,900","$116,900","$117,200","$117,600","$117,800","$117,900","$118,100","$118,300","$118,100","$118,100","$118,000","$118,100","$118,100","$117,900","$117,900","$117,700","$117,700","$117,800","$118,400","$119,200","$120,100","$120,300","$120,600","$120,700","$121,000","$121,300","$121,300","$121,300","$121,300","$121,400","$121,200","$120,800","$120,400","$120,600","$121,000","$121,500","$121,700","$121,900","$122,200","$122,600","$123,100","$123,200","$123,200","$123,300","$123,700","$124,000","$124,100","$124,100","$124,200","$124,400","$124,600","$124,800","$125,000","$125,600","$126,200","$126,800","$127,000","$127,300","$127,500","$127,800","$128,100","$128,300","$128,600","$128,800","$128,900"
Eugene Metro,metro,Single Fam,"$225,200","$224,700","$224,500","$225,400","$224,700","$223,500","$220,500","$216,700","$212,200","$209,000","$207,300","$207,300","$206,600","$205,300","$203,200","$200,300","$197,700","$195,800","$194,900","$196,300","$197,500","$198,700","$197,300","$195,400","$194,900","$195,000","$195,500","$196,100","$197,800","$199,200","$200,500","$198,800","$198,200","$196,900","$198,700","$200,600","$203,500","$206,000","$208,600","$210,200","$210,100","$210,400","$211,000","$213,700","$215,500","$218,600","$220,300","$221,400","$220,600","$219,700","$219,300","$219,600","$220,600","$221,000","$221,800","$222,200","$222,800","$222,600","$222,400","$223,400","$225,200","$226,800","$227,400","$228,600","$230,000","$232,000","$233,400","$234,800","$236,500","$237,800","$239,400","$240,400","$241,900","$242,900","$244,900","$247,100","$249,800","$252,000","$254,100","$255,800","$257,300","$259,400","$260,800","$262,200","$263,300","$266,300","$269,000","$271,000","$272,000","$273,300","$275,000","$277,200","$279,400","$282,100","$285,200","$287,600","$289,200","$290,100","$291,000","$292,900","$294,700","$297,200","$298,600","$300,500","$301,800","$302,800","$303,500","$304,900","$306,700","$307,900","$309,700","$311,200","$313,200","$314,900","$317,300","$319,400","$322,200","$325,000","$328,200","$331,500"
Evansville Metro,metro,Single Fam,"$110,800","$110,700","$110,700","$110,900","$110,800","$110,700","$110,200","$110,000","$109,800","$109,600","$109,400","$109,100","$108,900","$109,000","$109,100","$109,100","$109,200","$109,300","$109,500","$109,400","$109,300","$109,300","$109,300","$109,300","$109,100","$109,000","$109,000","$108,800","$108,800","$108,700","$108,800","$109,000","$109,100","$109,300","$109,400","$109,600","$109,800","$109,800","$109,900","$110,200","$110,400","$110,700","$110,700","$110,900","$111,100","$111,100","$111,200","$111,200","$111,500","$112,000","$112,400","$112,700","$113,000","$113,400","$113,900","$114,400","$114,700","$115,100","$115,400","$115,700","$115,700","$115,700","$115,800","$116,000","$116,200","$116,400","$116,500","$116,800","$117,200","$117,500","$118,100","$118,600","$119,300","$119,900","$120,500","$120,900","$121,400","$121,800","$122,100","$122,400","$122,700","$123,100","$123,500","$124,100","$124,700","$125,200","$125,600","$125,900","$126,400","$126,800","$127,500","$128,300","$129,100","$129,700","$130,100","$130,400","$130,800","$131,400","$132,000","$132,700","$133,200","$133,800","$134,000","$134,300","$134,400","$135,000","$135,400","$136,100","$136,600","$137,200","$137,700","$138,200","$138,800","$139,300","$139,900","$140,500","$141,100","$141,600","$142,200","$142,500"
Fayetteville Metro,metro,Single Fam,"$130,400","$130,400","$130,500","$130,600","$130,700","$130,700","$130,800","$130,700","$130,800","$130,800","$130,900","$130,800","$130,500","$130,400","$129,900","$129,700","$129,300","$129,000","$128,400","$127,700","$126,900","$126,100","$125,600","$125,300","$125,200","$124,800","$124,800","$124,600","$124,400","$124,000","$123,700","$123,400","$123,100","$122,900","$122,500","$122,200","$121,700","$121,400","$121,000","$120,600","$120,500","$120,600","$121,000","$121,200","$121,700","$122,000","$122,400","$122,500","$122,700","$122,700","$122,500","$122,300","$122,000","$121,900","$121,500","$121,000","$120,600","$120,200","$119,800","$119,600","$119,600","$119,900","$120,300","$120,600","$120,300","$119,800","$119,400","$119,700","$119,800","$119,900","$120,000","$120,000","$119,500","$118,900","$118,500","$118,200","$119,000","$119,700","$120,800","$121,100","$121,600","$122,000","$122,200","$122,400","$123,000","$123,600","$124,200","$124,300","$124,000","$123,700","$123,500","$123,100","$122,800","$122,700","$123,100","$123,700","$124,000","$124,500","$125,100","$126,200","$127,000","$127,900","$128,500","$129,100","$129,400","$129,600","$130,100","$130,400","$131,000","$131,200","$131,300","$131,400","$131,700","$131,900","$132,200","$132,900","$133,700","$134,400","$134,800","$135,300"
Fayetteville-Springdale-Rogers Metro,metro,Single Fam,"$144,300","$144,000","$143,600","$142,700","$141,600","$139,900","$138,300","$136,600","$135,800","$135,300","$135,200","$134,900","$134,400","$133,100","$131,800","$130,900","$130,500","$130,500","$130,900","$131,100","$131,300","$131,200","$131,300","$131,900","$133,100","$134,800","$136,200","$137,100","$137,500","$137,800","$138,100","$138,700","$139,200","$140,100","$140,500","$140,600","$140,200","$140,300","$140,900","$142,000","$143,100","$144,200","$145,100","$145,400","$145,300","$145,200","$145,600","$146,700","$147,900","$148,700","$149,000","$148,900","$149,000","$149,100","$149,600","$150,500","$151,600","$152,600","$153,300","$153,300","$153,200","$152,700","$152,800","$153,000","$153,700","$154,300","$154,800","$155,300","$155,700","$156,300","$156,900","$157,800","$158,900","$160,700","$162,200","$163,400","$164,200","$165,000","$165,900","$167,000","$168,200","$168,900","$169,400","$170,000","$170,200","$170,500","$170,800","$171,900","$173,300","$174,500","$175,200","$175,900","$176,500","$177,800","$179,600","$181,000","$182,500","$183,400","$184,400","$184,600","$184,800","$185,300","$186,300","$187,100","$187,900","$188,100","$188,400","$189,100","$190,100","$191,200","$192,100","$193,200","$194,200","$195,100","$195,700","$196,400","$197,100","$198,100","$198,700","$199,100"
Flagstaff Metro,metro,Single Fam,"$295,100","$292,900","$290,200","$286,700","$283,500","$279,200","$273,700","$268,600","$262,800","$257,600","$253,500","$252,200","$250,700","$248,800","$245,600","$243,800","$244,100","$245,300","$247,400","$248,700","$250,100","$248,600","$246,900","$242,600","$240,500","$239,100","$241,300","$244,000","$246,500","$248,100","$251,000","$252,300","$253,600","$255,900","$260,200","$264,500","$268,100","$271,100","$272,600","$273,300","$273,800","$275,700","$276,800","$278,900","$280,400","$281,700","$281,300","$283,900","$286,900","$290,800","$292,200","$292,800","$293,400","$293,500","$292,900","$291,200","$290,700","$292,700","$296,300","$296,900","$296,600","$295,300","$296,900","$298,500","$299,700","$300,600","$301,700","$304,600","$307,200","$307,300","$306,600","$307,400","$309,900","$312,800","$314,100","$316,100","$318,100","$320,600","$322,800","$324,800","$326,500","$329,300","$330,800","$332,800","$333,100","$334,800","$336,100","$337,100","$338,200","$339,200","$341,200","$342,400","$343,600","$345,100","$348,600","$350,600","$352,600","$352,100","$353,200","$353,500","$355,000","$356,600","$357,900","$359,300","$360,900","$362,600","$363,600","$364,200","$364,500","$365,900","$367,400","$369,500","$370,700","$371,800","$372,800","$374,200","$375,600","$376,700","$377,800","$379,900"
Flint Metro,metro,Single Fam,"$96,100","$94,900","$93,400","$91,900","$90,400","$89,200","$88,000","$86,600","$85,600","$84,200","$82,600","$80,300","$77,800","$75,600","$74,200","$73,400","$73,300","$73,200","$73,200","$72,800","$72,500","$72,500","$73,000","$73,800","$74,600","$75,400","$75,600","$75,400","$75,000","$74,800","$74,500","$74,200","$74,000","$74,300","$74,200","$74,300","$74,200","$74,300","$74,500","$74,800","$75,100","$75,100","$75,900","$77,000","$78,100","$78,800","$79,900","$81,000","$82,000","$82,700","$83,600","$85,200","$86,600","$88,100","$88,900","$89,400","$89,400","$89,200","$89,300","$90,300","$91,700","$92,600","$93,200","$93,600","$94,400","$94,800","$94,800","$94,900","$95,500","$96,300","$96,600","$96,000","$95,600","$95,900","$96,500","$96,800","$96,900","$97,600","$98,900","$99,700","$100,900","$101,900","$103,100","$104,200","$105,100","$106,200","$106,800","$107,400","$107,200","$107,600","$108,100","$109,500","$110,300","$111,700","$112,600","$113,300","$113,600","$113,900","$114,800","$115,600","$117,000","$117,800","$118,700","$118,700","$119,200","$120,000","$121,100","$122,300","$123,200","$124,100","$124,900","$125,900","$126,700","$127,500","$128,000","$128,900","$129,500","$129,600","$129,600","$129,600"
Fort Collins Metro,metro,Single Fam,"$254,500","$254,700","$254,900","$254,100","$253,800","$253,700","$253,200","$251,900","$250,200","$249,700","$250,600","$250,900","$250,500","$249,600","$250,000","$250,300","$250,500","$250,000","$250,400","$251,400","$252,200","$252,100","$251,900","$252,800","$254,100","$255,600","$256,000","$256,800","$257,800","$259,200","$260,100","$260,700","$262,100","$264,100","$265,900","$266,600","$267,300","$268,600","$269,900","$271,500","$272,900","$274,300","$275,900","$277,800","$279,800","$281,700","$283,300","$284,800","$286,300","$287,100","$288,700","$290,100","$292,500","$294,700","$297,100","$299,800","$301,800","$303,200","$305,000","$307,900","$311,200","$315,900","$319,500","$323,700","$326,200","$329,200","$332,000","$334,400","$337,100","$339,700","$343,200","$346,200","$349,300","$351,200","$353,800","$356,200","$359,800","$362,900","$365,600","$368,500","$370,800","$374,400","$376,700","$379,600","$382,000","$385,000","$387,400","$388,800","$390,200","$391,100","$392,400","$393,500","$395,500","$397,500","$399,800","$400,900","$402,600","$403,900","$406,600","$408,300","$410,000","$411,300","$413,900","$415,900","$417,600","$417,900","$419,600","$420,900","$421,500","$421,500","$421,500","$422,600","$423,400","$424,900","$425,000","$425,700","$426,200","$427,500","$427,800","$428,800"
