United States Zillow Home Value Index - Four Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Dayton Metro,metro,Four Bed,"$170,400","$170,500","$170,600","$170,400","$169,900","$169,300","$168,200","$167,000","$165,900","$165,700","$166,400","$167,100","$166,400","$165,400","$164,400","$164,800","$164,600","$164,200","$163,800","$164,800","$165,300","$165,100","$163,700","$162,600","$163,000","$163,200","$163,000","$161,600","$161,400","$161,700","$162,900","$162,600","$162,700","$162,600","$163,500","$163,800","$163,700","$163,600","$163,900","$164,700","$165,400","$165,900","$165,800","$165,900","$166,100","$166,600","$166,800","$167,000","$167,200","$167,800","$168,700","$169,400","$169,700","$169,700","$169,800","$169,800","$169,900","$169,700","$169,500","$169,300","$169,400","$169,400","$169,600","$169,600","$169,700","$170,000","$170,100","$170,400","$170,800","$171,400","$172,800","$175,000","$176,700","$177,700","$177,800","$177,900","$178,200","$178,800","$179,700","$180,800","$181,800","$182,900","$182,900","$182,700","$182,400","$183,100","$184,100","$185,400","$186,800","$188,200","$189,900","$191,000","$192,500","$193,800","$195,400","$196,400","$197,300","$198,000","$198,900","$200,100","$201,100","$202,100","$202,500","$203,300","$204,300","$205,000","$206,000","$206,600","$207,500","$208,200","$209,200","$209,900","$210,600","$211,400","$212,700","$213,900","$214,900","$216,300","$217,800","$219,900"
Denver-Aurora-Lakewood Metro,metro,Four Bed,"$302,600","$302,200","$301,200","$300,300","$299,200","$298,200","$297,000","$296,100","$295,300","$294,300","$292,900","$291,600","$290,800","$289,800","$289,300","$288,700","$288,900","$289,000","$289,200","$289,400","$289,600","$290,000","$290,600","$291,300","$292,600","$294,800","$297,300","$299,700","$301,400","$303,400","$305,600","$308,100","$310,400","$313,000","$315,700","$318,900","$321,400","$323,700","$325,900","$328,700","$332,200","$335,200","$337,600","$339,500","$341,900","$343,800","$345,700","$347,000","$348,900","$351,000","$353,400","$355,800","$357,500","$359,700","$362,200","$365,400","$368,600","$372,700","$376,700","$380,600","$384,100","$387,600","$391,300","$394,600","$398,400","$402,200","$406,100","$409,700","$412,900","$415,200","$417,700","$420,600","$424,100","$427,100","$429,400","$432,300","$435,100","$437,600","$439,800","$442,300","$445,000","$448,300","$451,600","$455,000","$457,600","$459,900","$462,100","$463,900","$465,600","$467,800","$470,500","$473,100","$476,300","$479,200","$481,800","$483,800","$486,400","$489,700","$492,800","$495,900","$498,500","$501,100","$503,100","$505,500","$506,200","$506,300","$506,800","$507,800","$509,000","$509,000","$509,500","$510,100","$511,000","$511,800","$512,600","$513,200","$514,700","$516,700","$518,600","$520,300"
Des Moines-West Des Moines Metro,metro,Four Bed,"$224,500","$224,600","$224,000","$223,300","$222,600","$221,900","$221,000","$220,100","$219,300","$218,500","$217,500","$216,600","$216,100","$215,600","$215,200","$214,800","$214,700","$214,700","$214,700","$214,900","$215,100","$214,800","$214,500","$214,500","$214,900","$215,300","$215,800","$216,600","$217,700","$218,900","$220,400","$221,700","$223,200","$224,900","$226,700","$227,600","$227,500","$227,900","$228,800","$229,800","$230,100","$230,100","$230,100","$230,400","$230,800","$231,300","$231,900","$232,600","$233,900","$234,700","$235,200","$235,200","$235,600","$236,200","$236,600","$236,600","$236,400","$237,100","$238,000","$239,400","$240,500","$241,600","$242,700","$244,000","$245,400","$247,000","$248,300","$249,900","$251,400","$252,200","$253,000","$253,700","$254,900","$256,000","$256,900","$257,700","$258,300","$258,600","$259,500","$260,400","$261,400","$262,400","$263,200","$264,200","$264,700","$265,600","$266,300","$267,300","$268,200","$269,400","$270,100","$271,100","$272,300","$273,200","$273,500","$273,400","$274,300","$275,400","$276,000","$276,400","$276,800","$277,600","$278,300","$278,800","$279,100","$279,500","$280,600","$281,600","$282,000","$281,800","$282,300","$282,800","$283,400","$283,600","$283,900","$284,400","$284,700","$285,200","$285,300","$285,800"
Detroit-Warren-Dearborn Metro,metro,Four Bed,"$201,000","$201,500","$202,500","$202,000","$201,700","$200,700","$200,100","$199,100","$198,600","$198,000","$198,300","$198,100","$197,900","$197,600","$197,400","$197,600","$198,100","$199,100","$200,000","$201,100","$202,300","$203,000","$203,200","$204,300","$205,500","$207,500","$209,000","$211,200","$213,200","$214,700","$216,900","$219,000","$220,700","$222,400","$224,800","$227,700","$230,700","$233,600","$236,700","$239,800","$243,300","$247,100","$250,100","$252,800","$255,400","$258,400","$260,900","$262,200","$263,200","$263,800","$265,000","$265,900","$266,200","$266,000","$266,000","$266,700","$267,900","$269,000","$270,000","$271,100","$271,900","$272,500","$272,700","$273,000","$273,700","$274,300","$275,200","$275,900","$277,000","$277,900","$279,000","$279,500","$280,700","$281,800","$283,300","$284,800","$286,300","$288,100","$289,700","$290,900","$291,500","$292,400","$293,200","$295,400","$297,300","$299,700","$301,000","$301,700","$302,400","$303,800","$305,300","$307,200","$308,900","$311,100","$313,000","$314,000","$315,200","$316,400","$318,100","$319,800","$321,300","$322,800","$324,000","$325,500","$327,100","$328,500","$329,500","$329,400","$329,100","$328,500","$328,700","$329,400","$330,200","$330,700","$331,700","$332,400","$333,300","$334,300","$335,900","$338,600"
Duluth Metro,metro,Four Bed,"$174,700","$174,800","$174,900","$175,100","$174,600","$173,800","$173,200","$172,300","$171,800","$171,000","$170,400","$169,900","$169,100","$168,100","$166,900","$166,000","$165,600","$165,600","$165,200","$164,600","$163,700","$163,300","$163,200","$163,600","$164,000","$164,100","$164,200","$164,300","$164,000","$163,700","$163,800","$164,700","$165,800","$166,400","$166,300","$166,000","$166,000","$166,900","$168,100","$169,800","$171,200","$172,400","$173,400","$173,900","$174,400","$175,000","$176,000","$176,700","$177,700","$178,300","$178,900","$178,600","$178,300","$177,900","$178,300","$178,900","$179,700","$180,500","$181,000","$181,100","$180,900","$180,200","$179,800","$180,100","$181,200","$182,200","$182,300","$181,800","$180,600","$180,100","$179,800","$181,100","$182,500","$184,600","$186,000","$187,400","$187,700","$188,400","$189,400","$191,200","$193,800","$196,100","$198,500","$199,600","$200,900","$201,800","$202,100","$202,200","$202,800","$204,200","$205,400","$206,900","$208,100","$208,800","$208,700","$208,100","$207,700","$207,100","$207,800","$208,700","$210,000","$209,900","$210,300","$210,200","$210,400","$210,900","$211,500","$213,100","$214,500","$216,700","$217,900","$219,100","$220,000","$221,500","$222,800","$224,200","$225,400","$226,800","$228,300","$229,700"
Durham-Chapel Hill Metro,metro,Four Bed,"$299,100","$299,400","$299,000","$298,100","$297,400","$297,000","$296,700","$296,100","$295,300","$294,400","$293,100","$291,800","$290,500","$288,900","$287,100","$285,200","$283,600","$282,500","$280,900","$279,500","$278,200","$277,200","$275,700","$274,400","$273,600","$274,000","$275,000","$276,500","$277,700","$277,600","$277,600","$278,200","$279,700","$280,800","$283,300","$285,600","$287,800","$288,400","$288,900","$289,400","$290,700","$292,700","$295,200","$296,700","$297,300","$298,400","$298,500","$298,900","$299,000","$300,500","$301,600","$302,100","$302,000","$302,000","$302,000","$302,400","$303,100","$303,600","$304,400","$304,900","$305,500","$305,400","$305,800","$306,900","$308,400","$309,600","$310,600","$311,200","$312,000","$312,700","$313,200","$313,800","$314,800","$316,400","$318,100","$319,400","$320,400","$321,500","$322,800","$324,400","$325,700","$327,300","$328,700","$330,700","$332,800","$334,400","$335,600","$336,300","$337,300","$338,400","$339,800","$341,200","$343,200","$345,400","$348,000","$350,200","$351,800","$353,300","$355,100","$357,600","$359,300","$361,100","$362,500","$364,400","$365,900","$367,300","$368,400","$369,400","$370,500","$371,700","$372,900","$373,800","$375,000","$376,200","$377,200","$377,800","$378,400","$378,700","$379,100","$379,500"
El Centro Metro,metro,Four Bed,"$171,800","$171,700","$171,400","$170,600","$169,600","$168,800","$167,800","$166,700","$165,500","$164,800","$164,700","$163,800","$163,000","$162,000","$161,600","$160,900","$160,000","$159,500","$159,000","$158,400","$157,800","$157,200","$156,200","$156,000","$155,500","$155,200","$155,400","$155,700","$156,300","$156,100","$156,100","$156,600","$157,100","$156,900","$156,300","$157,200","$159,700","$161,600","$161,100","$162,500","$165,500","$169,100","$172,200","$173,900","$175,700","$177,100","$179,200","$180,000","$180,400","$182,500","$187,200","$190,600","$193,100","$195,900","$199,700","$203,300","$206,400","$210,800","$214,000","$217,200","$218,100","$219,000","$219,800","$221,200","$220,200","$218,400","$215,900","$215,700","$216,600","$218,100","$221,700","$224,000","$227,100","$227,400","$228,400","$229,100","$231,600","$233,400","$235,200","$237,400","$238,200","$238,200","$237,000","$238,700","$239,800","$242,200","$242,300","$241,600","$240,100","$240,700","$242,200","$242,700","$244,600","$246,300","$247,700","$246,600","$247,000","$248,200","$249,700","$250,500","$252,900","$256,300","$259,600","$261,400","$261,300","$261,000","$261,100","$262,000","$262,700","$262,500","$263,200","$264,800","$265,500","$264,600","$263,500","$264,100","$265,900","$268,300","$270,700","$273,500"
Erie Metro,metro,Four Bed,"$151,700","$151,900","$151,700","$151,600","$151,100","$150,700","$150,000","$149,800","$149,400","$149,700","$149,600","$149,500","$149,200","$149,200","$149,400","$149,800","$150,200","$150,200","$150,200","$149,900","$149,700","$149,500","$149,200","$148,900","$148,900","$149,200","$149,500","$149,800","$150,200","$150,800","$151,400","$152,000","$152,300","$152,500","$152,500","$152,800","$153,000","$152,900","$152,600","$152,300","$152,100","$152,000","$152,100","$152,200","$152,500","$152,700","$153,000","$153,200","$153,500","$153,500","$153,500","$153,400","$153,500","$153,600","$153,400","$153,300","$153,300","$153,500","$153,800","$153,900","$153,800","$153,900","$154,100","$154,000","$154,000","$153,700","$153,800","$153,700","$153,600","$153,800","$153,900","$154,200","$154,500","$155,300","$156,200","$157,200","$157,500","$158,100","$158,400","$158,900","$159,100","$159,000","$158,900","$158,900","$158,900","$158,900","$158,500","$158,400","$158,500","$159,000","$159,300","$159,600","$159,700","$159,900","$160,200","$160,600","$160,600","$160,600","$160,800","$161,200","$161,500","$161,600","$161,700","$162,100","$162,500","$162,800","$163,000","$163,100","$163,700","$164,200","$164,700","$164,900","$165,100","$165,500","$165,900","$166,200","$166,500","$166,900","$167,500","$168,000"
Eugene Metro,metro,Four Bed,"$278,400","$278,000","$278,000","$279,300","$278,200","$276,700","$273,300","$269,600","$265,000","$261,600","$259,600","$259,500","$259,000","$257,900","$255,900","$252,700","$250,300","$248,700","$248,100","$249,800","$251,200","$253,000","$252,300","$251,100","$251,100","$251,100","$251,500","$252,300","$254,500","$255,600","$256,600","$254,500","$253,800","$252,300","$253,900","$256,100","$259,400","$262,900","$265,600","$267,000","$266,100","$266,500","$267,100","$270,000","$272,100","$275,600","$277,700","$278,600","$277,200","$275,700","$275,700","$276,300","$277,700","$278,000","$279,000","$279,700","$280,600","$280,100","$279,500","$280,500","$282,500","$284,300","$284,800","$285,700","$287,300","$289,500","$291,000","$292,300","$294,000","$295,500","$297,500","$298,600","$300,000","$301,000","$303,300","$306,000","$309,200","$311,700","$313,900","$315,800","$317,300","$319,500","$320,600","$321,900","$323,300","$326,800","$329,900","$332,000","$332,800","$334,000","$335,600","$337,900","$340,400","$343,600","$347,400","$350,100","$351,800","$352,400","$352,900","$354,900","$357,300","$360,200","$362,100","$364,200","$365,400","$366,400","$367,000","$368,600","$370,600","$372,300","$374,700","$376,400","$378,600","$380,400","$383,100","$385,600","$389,000","$392,200","$395,900","$399,600"
Evansville Metro,metro,Four Bed,"$174,900","$174,800","$174,800","$175,200","$175,300","$175,200","$174,400","$174,000","$173,600","$173,400","$173,200","$173,000","$173,100","$173,300","$173,700","$173,900","$174,200","$174,300","$174,600","$174,700","$174,700","$174,700","$174,800","$174,700","$174,600","$174,600","$174,500","$174,000","$173,900","$173,700","$174,000","$174,200","$174,500","$175,000","$175,200","$175,700","$175,900","$176,000","$176,200","$176,800","$177,500","$178,000","$178,300","$178,600","$179,200","$179,200","$179,400","$179,400","$180,000","$180,700","$181,200","$181,700","$182,200","$182,900","$183,700","$184,200","$184,600","$185,100","$185,300","$185,600","$185,500","$185,600","$185,700","$186,000","$186,200","$186,500","$186,800","$187,400","$188,000","$188,500","$189,400","$190,300","$191,500","$192,400","$193,500","$194,100","$194,700","$195,200","$195,600","$195,800","$196,200","$197,000","$197,700","$198,600","$199,400","$200,100","$200,600","$201,000","$201,500","$202,100","$203,100","$204,300","$205,500","$206,300","$206,800","$207,200","$207,600","$208,300","$209,000","$210,000","$210,700","$211,600","$211,800","$212,200","$212,100","$212,800","$213,200","$214,300","$215,000","$216,000","$216,700","$217,400","$218,200","$218,800","$219,800","$220,600","$221,600","$222,200","$223,100","$223,500"
Fayetteville Metro,metro,Four Bed,"$201,400","$201,500","$201,400","$201,200","$201,200","$201,200","$201,500","$201,600","$201,900","$202,200","$202,500","$202,500","$202,000","$201,600","$201,100","$200,800","$200,300","$199,800","$198,800","$197,900","$196,600","$195,300","$194,400","$193,900","$193,800","$193,400","$193,500","$193,600","$193,600","$193,100","$192,400","$191,900","$191,200","$191,200","$191,000","$190,700","$189,900","$189,400","$188,900","$188,300","$188,200","$188,400","$189,300","$189,700","$190,800","$191,300","$192,100","$192,300","$192,800","$193,000","$192,600","$192,100","$191,600","$191,400","$190,800","$190,200","$189,600","$189,100","$188,400","$188,200","$188,600","$189,300","$190,300","$191,100","$191,000","$190,500","$190,100","$190,900","$191,400","$191,700","$191,700","$191,600","$190,800","$189,900","$189,100","$188,800","$190,200","$191,800","$193,600","$194,200","$194,900","$195,700","$196,500","$197,100","$198,200","$199,300","$200,200","$200,300","$199,600","$198,900","$198,200","$197,500","$197,000","$197,000","$197,500","$198,400","$198,600","$199,300","$200,200","$201,900","$203,000","$204,100","$204,900","$205,600","$206,000","$206,100","$206,600","$207,000","$208,000","$208,400","$208,600","$208,500","$209,000","$209,500","$210,100","$211,000","$212,100","$213,200","$213,600","$214,100"
Fayetteville-Springdale-Rogers Metro,metro,Four Bed,"$221,000","$221,000","$221,400","$220,900","$219,700","$217,600","$215,300","$213,200","$212,300","$211,800","$212,000","$211,600","$211,100","$209,600","$208,100","$207,400","$207,300","$207,800","$208,800","$209,600","$210,200","$210,400","$211,000","$212,400","$214,200","$216,300","$217,700","$218,400","$218,500","$218,400","$218,700","$219,500","$220,400","$221,500","$221,900","$221,700","$221,100","$221,200","$222,000","$223,600","$225,400","$227,100","$228,200","$228,400","$227,900","$227,700","$228,300","$229,600","$231,200","$232,200","$232,700","$232,400","$232,400","$232,600","$233,200","$234,400","$236,100","$237,300","$238,300","$238,300","$238,100","$237,500","$237,500","$237,700","$238,400","$239,200","$239,900","$240,800","$241,300","$242,000","$242,500","$243,800","$245,200","$247,400","$249,500","$251,300","$252,300","$253,300","$254,400","$255,800","$257,100","$257,900","$258,200","$258,700","$258,900","$259,200","$259,400","$260,700","$262,300","$263,300","$263,600","$263,800","$264,300","$265,700","$268,100","$269,700","$271,500","$272,400","$273,400","$273,200","$273,100","$273,600","$274,600","$275,300","$276,000","$275,800","$275,900","$276,400","$277,400","$278,500","$279,300","$280,500","$281,600","$282,500","$283,300","$284,200","$285,100","$286,200","$286,700","$287,100"
Flagstaff Metro,metro,Four Bed,"$352,500","$349,300","$345,600","$341,900","$338,400","$333,900","$329,500","$325,600","$321,100","$314,200","$308,300","$305,800","$304,800","$303,500","$300,500","$299,000","$299,900","$301,900","$305,900","$308,900","$312,500","$315,500","$318,200","$317,600","$315,800","$315,000","$319,100","$323,700","$327,800","$330,800","$334,700","$336,200","$337,500","$339,400","$343,500","$347,600","$352,700","$356,600","$358,900","$360,300","$362,100","$365,200","$366,100","$368,900","$370,800","$373,000","$372,600","$376,600","$381,000","$386,300","$386,500","$384,900","$382,900","$381,600","$381,300","$379,100","$378,700","$380,400","$384,700","$385,400","$384,500","$382,900","$385,700","$389,600","$392,600","$394,200","$395,200","$398,300","$400,800","$400,800","$399,600","$399,900","$402,900","$406,400","$408,200","$410,200","$412,600","$415,700","$418,500","$420,900","$422,500","$425,400","$426,400","$428,500","$428,500","$429,800","$430,500","$430,800","$431,400","$431,500","$433,200","$434,400","$436,400","$438,400","$442,500","$444,500","$446,300","$444,900","$446,100","$446,700","$448,900","$451,200","$453,700","$456,300","$458,700","$460,500","$461,600","$462,000","$462,500","$464,600","$466,500","$469,000","$470,100","$471,500","$472,200","$473,200","$474,500","$476,100","$477,900","$481,100"
Flint Metro,metro,Four Bed,"$119,500","$119,300","$118,900","$118,200","$117,500","$117,200","$116,500","$115,300","$114,200","$113,200","$111,900","$110,500","$108,400","$106,600","$105,300","$104,400","$104,400","$104,300","$104,700","$104,700","$104,800","$104,900","$105,900","$106,800","$107,800","$108,700","$109,700","$110,200","$110,100","$110,300","$110,100","$110,200","$110,300","$111,000","$111,100","$111,500","$112,300","$113,700","$115,200","$116,600","$117,800","$118,800","$120,500","$122,600","$125,000","$126,800","$129,200","$131,300","$132,700","$133,300","$133,800","$135,200","$136,900","$138,900","$140,100","$140,800","$140,600","$140,100","$140,000","$141,300","$143,300","$144,300","$145,000","$145,200","$146,300","$146,400","$146,100","$146,100","$147,000","$148,100","$148,400","$147,300","$146,400","$146,800","$147,700","$148,400","$148,800","$150,100","$152,100","$153,200","$154,700","$155,900","$157,500","$158,900","$160,300","$162,000","$163,000","$163,700","$163,300","$163,600","$164,200","$166,300","$167,400","$169,500","$170,600","$171,700","$172,100","$172,400","$173,600","$174,300","$176,100","$176,900","$177,800","$177,400","$177,800","$178,100","$179,000","$180,100","$181,400","$182,500","$183,300","$184,500","$185,400","$186,700","$187,400","$188,600","$189,600","$190,100","$190,500","$190,700"
Fort Collins Metro,metro,Four Bed,"$286,900","$287,200","$287,500","$286,800","$286,600","$286,600","$286,400","$285,100","$283,500","$283,100","$284,200","$284,700","$284,500","$283,500","$284,200","$284,700","$285,100","$284,500","$284,900","$285,900","$286,900","$286,800","$286,600","$287,700","$289,200","$291,200","$291,700","$292,800","$293,900","$295,500","$296,600","$297,200","$298,800","$301,100","$303,000","$303,700","$304,200","$305,500","$306,600","$308,200","$309,500","$311,300","$313,100","$315,400","$317,600","$319,700","$321,600","$323,400","$325,200","$326,200","$328,000","$329,700","$332,400","$334,800","$337,300","$340,200","$342,300","$343,700","$345,500","$348,400","$352,000","$356,800","$360,600","$364,800","$367,300","$370,300","$373,100","$375,400","$378,000","$380,800","$384,500","$387,800","$391,100","$393,100","$395,800","$398,300","$402,000","$405,200","$407,900","$411,000","$413,300","$417,100","$419,300","$422,000","$424,200","$427,100","$429,500","$430,700","$431,900","$432,600","$434,000","$435,000","$436,900","$438,800","$441,200","$442,400","$444,200","$445,700","$448,600","$450,500","$452,200","$453,200","$456,000","$458,300","$460,300","$460,600","$462,300","$463,700","$464,400","$464,200","$464,100","$465,200","$466,200","$467,900","$468,100","$468,600","$469,100","$470,400","$470,700","$471,700"
Fort Smith Metro,metro,Four Bed,"$152,700","$152,800","$152,900","$152,900","$152,800","$152,600","$151,800","$150,800","$149,800","$149,100","$148,900","$148,700","$148,700","$148,600","$148,500","$148,700","$148,900","$149,300","$149,500","$149,700","$149,800","$149,900","$149,900","$150,000","$150,200","$150,400","$150,500","$150,600","$150,800","$150,800","$150,900","$151,100","$151,500","$152,000","$152,500","$152,800","$152,900","$153,000","$153,100","$153,200","$153,300","$153,500","$153,900","$154,000","$154,200","$154,300","$154,400","$154,400","$154,600","$155,000","$155,200","$155,600","$156,100","$156,600","$157,000","$157,500","$158,000","$158,800","$159,500","$160,300","$160,800","$161,300","$161,700","$162,200","$162,500","$162,800","$163,200","$163,700","$163,800","$163,900","$164,000","$164,000","$164,400","$164,700","$165,200","$165,500","$165,900","$166,200","$166,600","$167,000","$167,600","$168,300","$169,000","$169,900","$170,600","$171,300","$171,900","$172,400","$173,100","$173,900","$174,500","$175,000","$175,400","$175,800","$176,100","$176,500","$177,100","$177,900","$178,400","$178,900","$179,100","$179,300","$179,500","$179,900","$180,300","$180,700","$181,400","$181,900","$182,400","$182,600","$183,000","$183,600","$184,300","$185,000","$185,700","$186,400","$187,100","$187,800","$188,300","$188,900"
Fort Wayne Metro,metro,Four Bed,"$152,700","$152,700","$152,600","$152,200","$151,700","$151,000","$150,100","$149,200","$149,200","$149,400","$149,400","$148,900","$148,700","$149,200","$149,500","$149,700","$150,000","$150,200","$150,600","$150,800","$150,500","$150,100","$149,800","$149,700","$149,700","$149,300","$149,100","$149,100","$149,300","$149,700","$150,300","$150,600","$151,000","$151,100","$151,700","$152,400","$153,100","$153,600","$153,900","$154,400","$154,700","$155,200","$155,400","$156,200","$156,700","$157,300","$157,200","$157,000","$156,700","$157,000","$157,500","$158,100","$158,500","$158,700","$159,200","$159,500","$160,000","$160,100","$160,800","$161,400","$162,500","$162,800","$163,600","$163,800","$164,300","$164,500","$164,300","$164,200","$164,500","$165,700","$166,500","$167,300","$167,700","$168,200","$168,400","$168,900","$169,400","$170,400","$171,700","$172,900","$173,700","$174,300","$175,000","$176,000","$177,300","$178,600","$179,800","$180,500","$181,400","$182,300","$183,500","$184,400","$185,400","$185,800","$186,200","$186,600","$186,900","$187,700","$189,100","$190,900","$192,300","$193,600","$194,400","$195,400","$196,500","$197,800","$198,800","$200,100","$201,700","$202,900","$203,600","$204,200","$204,900","$205,700","$206,600","$207,500","$208,400","$209,300","$210,500","$211,300"
Fresno Metro,metro,Four Bed,"$244,300","$243,500","$242,200","$238,700","$235,000","$231,200","$230,700","$231,100","$230,400","$227,000","$221,900","$217,600","$214,800","$212,800","$212,100","$212,000","$211,300","$211,000","$209,600","$208,900","$207,500","$207,600","$209,300","$211,100","$213,400","$214,800","$215,400","$216,900","$218,800","$221,000","$222,300","$224,200","$227,100","$229,000","$231,300","$233,500","$236,600","$240,100","$244,200","$247,800","$251,100","$254,300","$258,000","$260,300","$262,100","$265,200","$267,400","$270,200","$270,200","$271,300","$271,000","$270,000","$269,600","$269,400","$270,400","$270,900","$271,400","$272,000","$272,700","$272,600","$273,800","$274,600","$276,500","$278,600","$280,300","$281,600","$281,500","$282,500","$284,000","$285,400","$285,900","$286,600","$287,500","$288,500","$289,800","$290,100","$291,300","$293,000","$296,000","$298,100","$299,900","$300,900","$303,100","$305,500","$307,500","$308,200","$308,800","$311,300","$313,900","$315,800","$317,200","$318,500","$320,100","$322,700","$324,900","$325,900","$327,200","$330,300","$333,100","$334,200","$333,400","$333,800","$334,200","$336,200","$337,500","$338,400","$339,000","$339,900","$340,500","$340,000","$340,200","$340,900","$342,700","$344,000","$345,300","$345,700","$346,400","$347,200","$348,200","$349,700"
Gainesville Metro,metro,Four Bed,"$251,200","$248,600","$246,400","$244,800","$243,800","$242,400","$239,700","$236,300","$234,000","$231,900","$230,300","$228,200","$227,500","$226,400","$224,900","$223,000","$221,800","$220,900","$220,600","$220,700","$220,200","$219,400","$218,000","$217,100","$215,200","$214,600","$215,000","$215,400","$214,700","$213,200","$213,000","$212,900","$213,100","$213,000","$213,900","$215,200","$217,100","$219,000","$220,500","$221,900","$223,600","$226,100","$226,800","$227,500","$228,600","$230,600","$232,500","$233,500","$234,400","$234,400","$234,200","$234,200","$234,900","$236,000","$237,700","$239,400","$240,300","$240,600","$239,900","$240,300","$240,400","$241,500","$242,600","$244,100","$245,000","$245,300","$245,900","$246,800","$247,900","$247,900","$248,800","$249,500","$251,300","$253,600","$255,000","$255,500","$255,500","$256,100","$256,500","$256,900","$258,400","$262,500","$266,700","$269,500","$270,200","$269,500","$270,100","$271,800","$274,600","$277,300","$279,800","$281,700","$281,800","$279,800","$278,200","$278,600","$280,300","$283,000","$284,900","$286,300","$286,700","$286,400","$286,500","$287,800","$290,200","$292,300","$293,100","$293,300","$294,100","$294,900","$295,400","$295,900","$296,800","$298,100","$299,300","$299,800","$300,000","$300,900","$302,700","$304,200"
Gainesville Metro,metro,Four Bed,"$208,800","$209,200","$210,000","$210,200","$210,100","$209,400","$207,500","$205,300","$202,600","$200,100","$197,500","$196,200","$195,700","$193,600","$190,000","$185,900","$183,100","$181,600","$182,600","$183,900","$185,200","$186,000","$187,600","$189,300","$189,500","$190,600","$193,000","$197,600","$200,600","$202,600","$201,600","$200,400","$199,800","$200,500","$200,900","$200,400","$201,300","$202,700","$205,200","$206,100","$207,700","$210,000","$214,100","$218,600","$222,100","$225,500","$228,700","$232,500","$235,200","$236,500","$236,200","$235,800","$236,000","$236,200","$236,000","$235,600","$236,500","$235,800","$234,900","$233,400","$233,600","$234,800","$236,300","$237,900","$239,000","$240,300","$241,900","$242,900","$244,000","$245,500","$247,200","$249,400","$250,700","$252,000","$253,500","$254,900","$256,200","$256,900","$257,800","$258,800","$259,700","$261,500","$263,900","$265,700","$266,900","$267,500","$268,800","$270,800","$272,700","$274,000","$274,700","$276,400","$277,000","$278,000","$278,300","$280,400","$281,900","$284,200","$284,600","$285,500","$286,000","$287,700","$289,200","$290,700","$292,900","$293,400","$293,800","$293,000","$293,500","$293,400","$294,400","$294,500","$295,000","$295,100","$295,600","$295,500","$295,400","$296,300","$297,400","$298,700"
