United States Zillow Home Value Index - Three Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Clarksville Metro,metro,Three Bed,"$128,400","$128,400","$128,200","$128,100","$127,900","$127,900","$127,900","$128,000","$128,100","$128,100","$128,000","$127,800","$127,700","$127,800","$127,900","$128,100","$128,500","$128,600","$128,900","$129,000","$129,100","$129,000","$129,100","$129,000","$129,300","$129,400","$129,600","$129,800","$129,800","$129,800","$129,600","$129,500","$129,500","$129,700","$129,700","$129,800","$129,700","$129,500","$129,300","$129,100","$129,200","$129,200","$129,300","$129,400","$129,500","$129,800","$130,000","$130,200","$130,400","$130,700","$131,000","$131,200","$131,300","$131,400","$131,700","$131,800","$131,800","$131,700","$131,700","$131,800","$131,800","$131,800","$131,700","$131,800","$131,900","$132,000","$132,100","$132,200","$132,300","$132,500","$132,900","$133,100","$133,500","$133,800","$134,200","$134,500","$134,900","$135,300","$135,900","$136,300","$136,900","$137,200","$137,400","$137,700","$138,100","$138,400","$138,700","$139,100","$139,500","$139,900","$140,200","$140,700","$141,400","$142,300","$143,000","$143,900","$144,600","$145,500","$146,400","$147,200","$148,000","$148,700","$149,400","$150,000","$150,700","$151,200","$151,800","$152,100","$152,400","$152,700","$153,200","$153,700","$154,300","$155,000","$155,700","$156,600","$157,400","$158,200","$159,200","$160,500"
Cleveland-Elyria Metro,metro,Three Bed,"$124,200","$123,800","$123,400","$122,600","$122,000","$121,500","$120,800","$120,000","$119,200","$118,500","$117,600","$116,900","$116,000","$115,200","$114,200","$113,500","$113,000","$112,400","$111,900","$111,400","$111,100","$110,700","$110,400","$109,900","$109,700","$109,500","$109,300","$109,200","$109,200","$109,500","$109,600","$109,800","$110,000","$110,400","$111,100","$111,500","$111,700","$111,700","$112,100","$112,400","$112,700","$112,800","$113,000","$113,000","$112,900","$112,500","$111,600","$111,300","$111,000","$111,200","$111,300","$111,500","$111,500","$111,500","$111,600","$111,800","$112,200","$112,600","$113,500","$114,100","$114,600","$114,900","$115,400","$115,700","$116,000","$116,200","$116,400","$116,700","$117,000","$117,500","$117,800","$118,100","$118,400","$118,800","$119,200","$119,800","$120,600","$121,400","$122,000","$122,800","$123,600","$124,300","$124,600","$125,200","$126,200","$127,400","$128,200","$128,500","$129,000","$129,800","$130,700","$131,300","$131,700","$132,100","$133,300","$134,200","$135,100","$135,200","$135,700","$136,200","$136,800","$137,500","$138,100","$139,100","$139,800","$140,500","$140,800","$141,200","$141,600","$142,500","$143,200","$144,000","$144,700","$145,200","$145,600","$145,900","$146,400","$147,000","$147,700","$148,200"
Colorado Springs Metro,metro,Three Bed,"$190,300","$190,000","$189,700","$189,200","$188,400","$187,200","$186,500","$185,300","$184,000","$182,800","$182,100","$181,600","$180,700","$179,800","$178,800","$178,100","$177,900","$178,200","$178,300","$178,200","$178,100","$178,500","$178,700","$178,600","$178,500","$179,200","$180,500","$182,100","$182,600","$183,100","$183,000","$183,800","$184,400","$185,000","$186,000","$187,600","$189,000","$189,800","$190,200","$190,200","$191,000","$191,700","$192,800","$193,500","$194,200","$194,500","$194,700","$194,800","$195,000","$195,000","$195,400","$196,200","$196,700","$197,400","$198,200","$198,900","$200,300","$201,400","$202,700","$203,100","$203,800","$205,200","$206,300","$207,300","$208,100","$209,300","$210,400","$211,800","$212,500","$213,400","$214,700","$216,700","$219,000","$220,400","$222,000","$223,600","$225,400","$227,000","$228,400","$229,900","$231,700","$234,100","$236,400","$238,400","$239,900","$241,800","$243,800","$246,100","$248,500","$250,400","$252,600","$254,800","$257,100","$258,500","$259,600","$261,200","$263,700","$266,300","$268,400","$269,500","$270,200","$271,200","$272,800","$274,900","$276,900","$278,800","$280,400","$281,300","$281,900","$282,500","$283,700","$285,500","$287,700","$290,000","$291,900","$293,400","$295,100","$297,400","$300,200","$303,500"
Columbia Metro,metro,Three Bed,"$134,500","$134,600","$134,600","$134,500","$134,200","$133,800","$133,300","$133,000","$132,700","$132,500","$132,000","$131,400","$130,600","$129,900","$129,200","$128,600","$127,900","$127,300","$126,800","$126,000","$125,400","$125,000","$124,800","$124,700","$124,500","$124,300","$123,900","$123,400","$122,800","$122,400","$122,100","$122,000","$121,800","$121,500","$121,300","$121,100","$120,800","$120,600","$120,600","$120,800","$121,200","$121,600","$122,000","$122,300","$122,600","$122,900","$123,000","$122,900","$123,000","$123,000","$123,000","$122,800","$122,900","$122,600","$122,400","$122,400","$122,400","$122,400","$122,400","$122,500","$122,600","$122,900","$123,300","$123,800","$124,100","$124,400","$125,000","$125,400","$125,400","$125,600","$126,000","$126,600","$127,100","$127,600","$128,000","$128,400","$129,000","$129,700","$130,000","$130,500","$131,200","$132,000","$132,600","$133,000","$133,600","$134,200","$134,600","$134,700","$134,800","$135,000","$135,200","$135,400","$135,700","$136,000","$136,700","$137,400","$138,000","$138,300","$138,700","$139,300","$139,800","$140,400","$140,900","$141,700","$142,500","$143,400","$143,800","$144,100","$144,400","$145,000","$145,700","$146,300","$147,000","$147,700","$148,400","$148,900","$149,300","$149,700","$150,400","$151,200"
Columbus Metro,metro,Three Bed,"$113,900","$113,900","$113,500","$113,100","$112,300","$111,800","$111,500","$111,100","$110,600","$110,100","$109,900","$109,600","$108,900","$107,800","$107,100","$106,400","$106,200","$105,600","$104,900","$104,100","$103,400","$102,700","$101,700","$100,700","$100,000","$99,500","$99,100","$98,900","$98,700","$98,400","$98,200","$97,900","$97,800","$97,800","$97,800","$97,900","$98,000","$98,100","$98,300","$98,400","$98,200","$98,100","$97,900","$97,700","$97,500","$97,600","$97,800","$97,800","$97,600","$97,200","$96,800","$96,500","$96,400","$96,500","$96,800","$97,100","$97,300","$97,100","$96,900","$96,700","$96,900","$97,300","$97,700","$97,800","$97,700","$97,400","$97,200","$97,100","$97,100","$97,300","$97,500","$97,700","$97,500","$97,400","$97,200","$97,200","$97,400","$97,500","$97,500","$97,500","$97,500","$97,600","$97,600","$97,600","$97,700","$97,800","$97,800","$97,700","$97,700","$97,900","$98,600","$99,100","$99,600","$100,000","$100,400","$100,900","$101,300","$102,100","$102,800","$103,800","$104,600","$105,400","$105,700","$105,800","$106,000","$106,300","$106,700","$107,100","$107,600","$107,800","$108,100","$108,200","$108,400","$108,600","$109,000","$109,600","$110,300","$110,900","$111,400","$111,900"
Columbus Metro,metro,Three Bed,"$138,300","$138,100","$137,900","$137,500","$137,000","$136,100","$135,400","$134,800","$134,400","$134,100","$133,400","$132,700","$132,000","$131,400","$130,700","$130,000","$129,400","$129,000","$128,300","$127,800","$127,400","$126,900","$126,300","$125,700","$125,200","$124,500","$124,000","$123,700","$123,800","$123,900","$124,200","$124,100","$123,800","$123,600","$123,700","$124,300","$125,300","$126,400","$127,500","$128,500","$129,500","$130,300","$131,200","$132,100","$133,100","$134,000","$134,600","$134,800","$134,900","$135,300","$135,800","$136,200","$136,300","$136,500","$136,700","$137,300","$138,100","$139,000","$140,000","$141,000","$141,800","$142,400","$143,000","$143,800","$144,600","$145,400","$146,200","$146,900","$147,400","$148,000","$148,500","$149,200","$150,100","$150,800","$151,300","$151,700","$152,500","$153,300","$154,000","$154,500","$155,100","$156,300","$158,000","$159,300","$160,300","$161,000","$162,200","$163,300","$164,600","$165,900","$167,500","$169,100","$170,700","$171,200","$171,100","$171,500","$172,800","$174,700","$176,300","$177,900","$179,200","$180,200","$181,200","$182,300","$183,300","$184,400","$185,700","$187,100","$188,200","$189,000","$189,700","$190,500","$191,300","$192,500","$193,500","$194,500","$195,500","$196,900","$198,400","$199,600"
Dallas-Fort Worth-Arlington Metro,metro,Three Bed,"$126,500","$126,400","$126,400","$125,800","$125,100","$124,300","$123,700","$122,900","$122,500","$122,200","$121,700","$121,100","$120,300","$119,800","$119,100","$118,800","$118,700","$118,800","$118,800","$118,700","$118,300","$118,100","$118,500","$118,900","$119,300","$119,600","$120,000","$120,500","$120,900","$121,300","$121,600","$122,100","$122,600","$123,300","$123,800","$124,500","$125,300","$126,200","$127,000","$128,000","$128,900","$130,000","$131,100","$132,200","$133,100","$133,900","$134,600","$135,300","$136,000","$136,700","$137,500","$138,000","$138,800","$139,500","$140,600","$141,600","$142,800","$144,000","$145,300","$146,600","$148,000","$149,300","$150,700","$152,300","$153,600","$154,900","$156,100","$157,400","$158,800","$160,100","$161,400","$162,700","$164,200","$165,900","$167,500","$169,300","$170,800","$172,500","$174,000","$175,600","$177,300","$178,900","$180,500","$182,000","$183,600","$185,100","$186,600","$187,900","$189,200","$190,700","$192,500","$194,200","$195,700","$197,200","$198,900","$200,600","$202,200","$203,700","$205,300","$206,700","$208,100","$209,000","$210,100","$211,200","$212,700","$214,000","$214,900","$215,400","$215,800","$216,400","$217,000","$217,600","$218,400","$219,300","$219,900","$220,400","$220,700","$221,100","$221,700","$222,500"
Davenport-Moline-Rock Island Metro,metro,Three Bed,"$116,600","$116,800","$117,100","$117,100","$116,900","$116,600","$116,200","$115,700","$115,300","$115,100","$115,000","$114,700","$114,100","$113,400","$113,000","$112,600","$112,600","$112,700","$112,600","$112,400","$112,300","$112,200","$112,100","$112,000","$112,100","$112,400","$112,700","$113,100","$113,400","$113,600","$113,900","$114,400","$114,800","$115,000","$115,100","$115,200","$115,400","$115,500","$115,600","$115,900","$116,300","$116,600","$117,000","$117,200","$117,700","$118,100","$118,700","$119,400","$120,200","$120,800","$121,100","$121,100","$121,200","$121,300","$121,500","$121,700","$121,800","$122,200","$122,400","$122,400","$122,100","$122,100","$122,500","$122,900","$123,100","$123,300","$123,500","$123,800","$123,800","$123,700","$124,000","$124,700","$125,300","$125,700","$125,800","$126,100","$126,500","$127,000","$127,300","$127,600","$128,100","$128,800","$129,200","$129,300","$129,500","$129,800","$130,600","$131,100","$131,500","$131,500","$131,700","$132,000","$132,400","$132,500","$132,800","$133,200","$133,600","$133,800","$133,600","$133,500","$133,700","$134,100","$134,400","$134,900","$135,400","$136,100","$136,500","$136,700","$136,800","$137,100","$137,700","$138,300","$138,700","$139,200","$139,600","$140,000","$140,200","$140,400","$140,900","$141,500"
Dayton Metro,metro,Three Bed,"$105,900","$105,800","$105,800","$105,600","$105,300","$104,800","$104,300","$103,700","$103,300","$103,100","$103,400","$103,800","$103,400","$102,800","$102,100","$102,200","$102,000","$101,800","$101,400","$101,700","$101,700","$101,700","$101,000","$100,400","$100,300","$100,200","$100,100","$99,400","$99,100","$99,200","$99,600","$99,300","$99,200","$98,700","$98,800","$98,600","$98,500","$98,300","$98,200","$98,400","$98,500","$98,600","$98,400","$98,400","$98,300","$98,500","$98,600","$98,700","$98,800","$99,000","$99,300","$99,600","$99,800","$99,800","$99,800","$99,800","$99,700","$99,600","$99,600","$99,300","$99,200","$99,200","$99,300","$99,400","$99,400","$99,400","$99,400","$99,500","$99,700","$100,000","$100,800","$102,000","$103,100","$103,700","$103,900","$104,100","$104,300","$104,700","$105,300","$106,100","$106,800","$107,600","$107,700","$107,700","$107,600","$108,100","$108,700","$109,400","$110,300","$111,300","$112,300","$113,000","$113,900","$114,700","$115,600","$116,200","$116,700","$117,200","$117,700","$118,500","$119,300","$120,000","$120,300","$120,900","$121,600","$122,200","$122,900","$123,400","$124,000","$124,600","$125,400","$125,900","$126,500","$127,100","$128,000","$128,900","$129,700","$130,700","$131,800","$133,300"
Denver-Aurora-Lakewood Metro,metro,Three Bed,"$232,600","$232,300","$231,500","$230,700","$229,500","$228,300","$227,100","$226,300","$225,500","$224,700","$223,600","$222,500","$221,700","$220,600","$219,800","$219,000","$219,000","$219,100","$219,300","$219,400","$219,500","$219,700","$220,000","$220,500","$221,500","$223,400","$225,700","$227,900","$229,500","$231,200","$233,100","$235,200","$237,100","$239,100","$241,400","$244,100","$246,200","$248,100","$249,900","$252,100","$254,700","$257,000","$258,900","$260,400","$262,400","$264,000","$265,700","$266,900","$268,500","$270,400","$272,400","$274,500","$276,100","$278,100","$280,400","$283,300","$286,200","$289,800","$293,300","$296,900","$300,300","$303,600","$307,100","$310,200","$313,900","$317,600","$321,400","$324,700","$327,900","$330,400","$333,100","$335,900","$339,000","$341,800","$344,300","$347,300","$350,100","$352,600","$354,800","$357,300","$360,000","$363,000","$366,000","$369,100","$371,700","$374,100","$376,300","$378,100","$379,700","$381,700","$384,300","$386,600","$389,300","$391,600","$393,800","$395,700","$398,200","$401,100","$403,700","$406,300","$408,400","$410,600","$412,400","$414,400","$415,200","$415,400","$415,900","$416,700","$417,700","$417,700","$418,200","$418,800","$419,800","$420,600","$421,500","$422,200","$423,600","$425,600","$427,300","$429,000"
Des Moines-West Des Moines Metro,metro,Three Bed,"$157,100","$157,000","$156,400","$155,700","$155,000","$154,100","$153,200","$152,400","$151,700","$151,200","$150,700","$150,100","$149,600","$149,200","$148,800","$148,500","$148,400","$148,400","$148,400","$148,500","$148,600","$148,300","$147,900","$147,700","$148,000","$148,400","$148,800","$149,400","$150,100","$150,800","$151,700","$152,600","$153,600","$154,600","$155,900","$156,300","$156,100","$156,100","$156,600","$157,200","$157,500","$157,600","$157,800","$157,900","$158,000","$158,300","$158,700","$159,400","$160,200","$160,800","$161,000","$161,100","$161,100","$161,300","$161,400","$161,500","$161,400","$161,800","$162,400","$163,200","$164,000","$164,900","$165,700","$166,700","$167,900","$169,100","$170,200","$171,300","$172,300","$173,000","$173,600","$174,200","$175,100","$175,900","$176,700","$177,300","$177,800","$177,900","$178,500","$179,200","$180,100","$180,900","$181,600","$182,500","$183,000","$183,700","$184,300","$185,200","$186,200","$187,500","$188,400","$189,400","$190,600","$191,400","$191,800","$192,000","$193,000","$194,100","$194,800","$195,400","$195,800","$196,500","$197,200","$197,600","$198,000","$198,500","$199,700","$200,600","$201,000","$200,900","$201,400","$201,900","$202,500","$202,700","$203,000","$203,400","$203,800","$204,100","$204,200","$204,500"
Detroit-Warren-Dearborn Metro,metro,Three Bed,"$104,100","$104,000","$104,000","$103,300","$102,700","$101,700","$100,900","$99,800","$99,000","$98,000","$97,400","$96,700","$96,000","$95,000","$94,100","$93,400","$93,100","$93,100","$93,200","$93,300","$93,400","$93,500","$93,500","$93,900","$94,400","$95,200","$96,000","$97,100","$98,100","$98,800","$99,800","$100,900","$102,000","$103,100","$104,500","$106,100","$107,800","$109,500","$111,300","$113,100","$115,300","$117,600","$119,700","$121,500","$123,400","$125,200","$126,800","$128,000","$128,900","$129,800","$130,800","$131,700","$132,400","$132,700","$133,000","$133,700","$134,400","$135,100","$135,800","$136,700","$137,300","$137,800","$138,200","$138,700","$139,400","$139,900","$140,600","$141,200","$142,200","$143,000","$143,900","$144,400","$145,500","$146,600","$147,800","$148,900","$149,900","$151,100","$152,300","$153,300","$154,100","$154,900","$155,800","$157,000","$158,200","$159,600","$160,700","$161,600","$162,600","$163,600","$164,700","$166,000","$167,200","$168,700","$170,100","$171,500","$172,800","$173,700","$174,800","$175,800","$176,800","$177,900","$178,900","$179,900","$181,100","$182,000","$182,700","$182,900","$183,000","$183,100","$183,600","$184,400","$185,100","$185,800","$186,500","$187,200","$188,000","$188,900","$190,000","$191,600"
Duluth Metro,metro,Three Bed,"$137,300","$137,500","$137,600","$137,500","$137,100","$136,400","$135,900","$135,200","$134,900","$134,300","$133,700","$133,000","$132,200","$131,500","$130,800","$130,300","$130,100","$130,100","$129,700","$129,000","$128,100","$127,600","$127,600","$127,900","$127,900","$127,700","$127,600","$127,400","$126,700","$126,300","$126,100","$126,800","$127,700","$128,100","$127,900","$127,600","$127,700","$128,300","$129,100","$130,200","$131,400","$132,400","$133,200","$133,500","$133,800","$134,100","$134,800","$135,300","$136,200","$136,700","$137,300","$137,200","$137,200","$137,000","$137,400","$137,900","$138,400","$138,900","$139,300","$139,700","$139,400","$138,900","$138,500","$138,800","$139,400","$140,100","$140,200","$139,900","$139,200","$138,900","$138,800","$139,600","$140,600","$142,100","$143,100","$144,200","$144,300","$144,700","$145,300","$146,600","$148,500","$150,300","$152,000","$152,800","$153,800","$154,400","$154,800","$154,800","$155,500","$157,000","$158,200","$159,300","$159,900","$160,200","$160,100","$159,800","$159,800","$159,500","$160,100","$160,700","$161,600","$161,300","$161,600","$161,500","$161,900","$162,400","$162,900","$164,100","$165,000","$166,700","$167,500","$168,500","$169,300","$170,500","$171,400","$172,500","$173,500","$174,500","$175,700","$176,700"
Durham-Chapel Hill Metro,metro,Three Bed,"$184,100","$184,400","$184,100","$183,200","$182,700","$182,200","$181,800","$181,300","$180,600","$180,200","$179,400","$178,500","$177,200","$175,900","$174,700","$173,700","$172,600","$171,600","$170,500","$169,500","$168,700","$168,100","$167,100","$166,300","$165,900","$166,000","$166,300","$166,700","$167,100","$167,100","$167,000","$167,300","$168,000","$168,600","$169,900","$171,300","$172,700","$173,200","$173,600","$174,100","$175,000","$176,200","$177,600","$178,400","$178,600","$179,100","$179,100","$179,400","$179,400","$180,100","$180,700","$180,900","$180,900","$180,900","$181,000","$181,600","$182,500","$183,000","$183,700","$184,100","$184,600","$184,800","$185,300","$186,300","$187,300","$188,200","$189,000","$189,600","$190,300","$191,100","$191,800","$192,500","$193,400","$194,600","$195,900","$197,200","$198,300","$199,700","$200,900","$202,300","$203,300","$204,400","$205,400","$206,800","$208,400","$209,800","$211,100","$211,900","$213,000","$214,000","$215,400","$216,700","$218,400","$220,100","$222,000","$223,900","$225,400","$226,700","$228,200","$230,300","$231,900","$233,500","$234,900","$236,500","$238,000","$239,400","$240,600","$241,500","$242,500","$243,600","$244,700","$245,500","$246,600","$247,600","$248,600","$249,300","$250,000","$250,700","$251,400","$252,200"
El Centro Metro,metro,Three Bed,"$139,700","$139,600","$139,400","$138,600","$137,800","$137,100","$136,400","$135,500","$134,500","$133,900","$133,800","$133,000","$132,300","$131,500","$131,200","$130,500","$129,800","$129,400","$128,900","$128,400","$127,900","$127,300","$126,500","$126,300","$125,900","$125,700","$125,900","$126,100","$126,500","$126,100","$125,800","$126,100","$126,500","$126,300","$125,900","$126,500","$128,400","$129,900","$129,300","$130,400","$132,700","$135,600","$138,100","$139,400","$140,800","$142,000","$143,700","$144,300","$144,400","$145,900","$149,600","$152,500","$154,800","$157,100","$160,200","$163,000","$165,400","$168,400","$170,700","$172,800","$173,900","$174,700","$175,500","$176,500","$175,700","$174,400","$172,500","$172,400","$173,400","$174,800","$177,800","$179,700","$182,200","$182,500","$183,300","$183,500","$185,000","$185,700","$186,500","$187,800","$188,100","$188,300","$187,600","$189,100","$189,800","$191,800","$191,600","$191,300","$190,700","$192,400","$194,900","$196,300","$198,200","$199,900","$201,100","$200,700","$202,000","$204,100","$206,300","$207,200","$209,200","$211,300","$213,000","$213,800","$213,100","$212,800","$212,300","$212,900","$213,100","$212,800","$212,900","$214,400","$215,000","$214,700","$214,400","$215,400","$217,500","$219,600","$222,500","$225,000"
Erie Metro,metro,Three Bed,"$116,400","$116,500","$116,400","$116,100","$115,600","$115,200","$114,700","$114,500","$114,200","$114,300","$114,300","$114,400","$114,400","$114,300","$114,400","$114,600","$114,800","$115,000","$115,100","$114,900","$114,800","$114,700","$114,500","$114,200","$113,900","$113,900","$114,000","$114,100","$114,100","$114,200","$114,400","$114,800","$114,900","$115,100","$115,100","$115,300","$115,400","$115,600","$115,500","$115,600","$115,600","$115,600","$115,700","$115,800","$116,100","$116,000","$116,100","$116,100","$116,400","$116,400","$116,400","$116,300","$116,300","$116,400","$116,300","$116,100","$116,100","$116,400","$116,800","$117,100","$117,200","$117,300","$117,500","$117,300","$117,300","$117,200","$117,300","$117,400","$117,200","$117,200","$117,000","$116,900","$117,000","$117,500","$118,300","$119,200","$119,500","$119,700","$119,700","$120,000","$120,300","$120,300","$120,400","$120,400","$120,500","$120,300","$119,900","$119,500","$119,600","$120,100","$120,600","$120,800","$121,100","$121,300","$121,800","$122,200","$122,400","$122,400","$122,500","$123,000","$123,300","$123,500","$123,500","$123,700","$123,900","$124,000","$124,200","$124,400","$125,000","$125,600","$126,100","$126,400","$126,600","$126,800","$127,100","$127,300","$127,600","$127,900","$128,200","$128,300"
Eugene Metro,metro,Three Bed,"$218,300","$217,900","$217,700","$218,600","$218,000","$216,700","$213,600","$209,900","$205,500","$202,500","$200,700","$200,700","$199,800","$198,400","$196,300","$193,500","$191,000","$189,200","$188,200","$189,700","$190,800","$191,900","$190,600","$188,700","$188,200","$188,500","$189,000","$189,700","$191,400","$192,900","$194,400","$192,800","$192,100","$190,800","$192,600","$194,600","$197,400","$199,800","$202,300","$203,800","$203,500","$203,700","$204,100","$206,900","$208,900","$212,100","$213,800","$214,800","$214,100","$213,400","$213,100","$213,500","$214,600","$215,200","$216,100","$216,500","$217,000","$216,800","$216,600","$217,600","$219,400","$221,000","$221,700","$222,800","$224,300","$226,200","$227,400","$228,800","$230,500","$231,700","$233,300","$234,300","$235,900","$236,800","$238,800","$240,900","$243,600","$245,800","$247,800","$249,500","$251,100","$253,300","$254,700","$256,000","$257,200","$260,100","$262,800","$264,800","$265,800","$267,000","$268,700","$270,900","$273,200","$275,900","$278,800","$281,100","$282,700","$283,500","$284,400","$286,200","$288,000","$290,400","$291,800","$293,700","$294,800","$295,700","$296,400","$297,700","$299,600","$300,800","$302,600","$304,000","$305,900","$307,600","$309,900","$311,900","$314,600","$317,400","$320,500","$323,600"
Evansville Metro,metro,Three Bed,"$119,900","$119,900","$119,800","$120,100","$120,000","$120,000","$119,400","$119,200","$119,000","$118,900","$118,700","$118,500","$118,400","$118,500","$118,700","$118,700","$118,900","$119,000","$119,200","$119,100","$119,100","$119,100","$119,100","$119,100","$118,900","$118,900","$118,900","$118,600","$118,600","$118,500","$118,600","$118,800","$118,900","$119,200","$119,200","$119,500","$119,700","$119,800","$119,900","$120,300","$120,600","$120,900","$121,000","$121,100","$121,400","$121,500","$121,600","$121,700","$122,000","$122,500","$122,800","$123,100","$123,500","$123,900","$124,500","$124,900","$125,300","$125,700","$126,100","$126,300","$126,300","$126,300","$126,400","$126,700","$126,900","$127,100","$127,300","$127,600","$128,000","$128,300","$128,900","$129,500","$130,300","$130,900","$131,600","$132,100","$132,600","$133,000","$133,400","$133,600","$133,900","$134,400","$134,900","$135,500","$136,200","$136,700","$137,100","$137,500","$138,000","$138,500","$139,200","$140,100","$141,000","$141,600","$142,100","$142,400","$142,900","$143,500","$144,100","$144,800","$145,300","$146,000","$146,200","$146,600","$146,700","$147,200","$147,700","$148,400","$149,000","$149,600","$150,100","$150,700","$151,300","$151,800","$152,500","$153,100","$153,700","$154,200","$154,800","$155,200"
Fayetteville Metro,metro,Three Bed,"$117,300","$117,400","$117,600","$117,800","$117,900","$117,900","$118,000","$118,000","$118,100","$118,100","$118,200","$118,100","$117,900","$117,700","$117,300","$117,000","$116,600","$116,300","$115,700","$115,100","$114,300","$113,500","$113,000","$112,800","$112,700","$112,400","$112,300","$112,200","$111,900","$111,500","$111,100","$110,700","$110,300","$110,100","$109,800","$109,400","$108,900","$108,500","$108,000","$107,500","$107,400","$107,500","$107,800","$108,000","$108,500","$108,700","$109,100","$109,100","$109,200","$109,100","$108,900","$108,700","$108,400","$108,100","$107,700","$107,200","$106,700","$106,300","$105,800","$105,500","$105,400","$105,700","$105,800","$106,000","$105,500","$104,900","$104,300","$104,500","$104,500","$104,500","$104,500","$104,400","$103,900","$103,300","$102,800","$102,600","$103,300","$104,000","$104,900","$105,200","$105,600","$105,900","$106,100","$106,100","$106,600","$107,300","$107,900","$107,900","$107,700","$107,500","$107,300","$106,900","$106,500","$106,400","$106,800","$107,400","$107,600","$108,100","$108,600","$109,500","$110,100","$111,000","$111,600","$112,100","$112,400","$112,600","$113,000","$113,400","$113,900","$114,000","$114,200","$114,300","$114,600","$114,800","$115,100","$115,700","$116,600","$117,300","$117,700","$118,100"
Fayetteville-Springdale-Rogers Metro,metro,Three Bed,"$131,900","$131,500","$131,100","$130,300","$129,200","$127,700","$126,000","$124,300","$123,400","$122,800","$122,600","$122,200","$121,800","$120,600","$119,300","$118,300","$117,900","$117,900","$118,200","$118,400","$118,600","$118,500","$118,600","$119,200","$120,200","$121,700","$123,000","$124,000","$124,500","$124,800","$125,100","$125,700","$126,300","$127,000","$127,400","$127,500","$127,200","$127,400","$127,900","$128,900","$129,900","$130,900","$131,600","$131,900","$131,800","$131,700","$132,000","$133,000","$134,000","$134,700","$134,900","$134,800","$134,800","$135,000","$135,500","$136,400","$137,500","$138,400","$139,100","$139,100","$139,100","$138,600","$138,700","$139,000","$139,600","$140,100","$140,600","$141,100","$141,500","$142,200","$142,800","$143,700","$144,800","$146,400","$147,800","$149,000","$149,800","$150,600","$151,500","$152,500","$153,600","$154,300","$154,800","$155,300","$155,600","$155,900","$156,200","$157,300","$158,700","$159,800","$160,500","$161,000","$161,700","$162,800","$164,500","$165,700","$167,200","$168,100","$169,000","$169,200","$169,400","$169,900","$170,800","$171,600","$172,400","$172,500","$172,800","$173,400","$174,300","$175,200","$176,000","$177,100","$178,000","$178,800","$179,400","$180,100","$180,800","$181,800","$182,400","$182,900"
