United States Zillow Home Value Index - Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Columbus Metro,metro,Studio,"$118,900","$119,200","$119,500","$119,700","$119,600","$119,000","$118,300","$117,700","$117,400","$118,200","$119,100","$120,200","$120,200","$119,800","$118,600","$117,300","$116,500","$116,200","$116,100","$116,200","$116,000","$114,900","$113,500","$112,400","$112,100","$111,900","$112,000","$112,100","$112,300","$112,300","$112,400","$112,100","$111,700","$111,200","$111,200","$111,300","$111,500","$111,800","$112,100","$112,400","$112,800","$113,300","$113,600","$114,100","$114,800","$115,500","$116,100","$116,400","$116,700","$117,200","$117,700","$118,100","$118,200","$118,200","$118,300","$118,600","$119,200","$119,800","$120,500","$121,000","$121,400","$121,600","$121,900","$122,400","$123,200","$123,800","$124,300","$124,500","$124,700","$124,800","$124,900","$125,200","$125,700","$126,300","$126,800","$127,400","$128,000","$128,500","$129,100","$129,800","$130,500","$131,300","$132,100","$132,900","$133,400","$134,000","$134,400","$134,800","$135,200","$135,900","$136,700","$137,400","$138,300","$138,900","$139,400","$139,900","$140,600","$141,500","$142,400","$143,200","$144,000","$144,800","$145,500","$146,300","$147,100","$148,000","$148,800","$149,600","$150,400","$150,800","$151,400","$152,000","$152,600","$153,100","$153,600","$153,800","$154,100","$154,300","$154,600","$154,900"
Dallas-Fort Worth-Arlington Metro,metro,Studio,"$168,600","$168,400","$168,100","$166,400","$165,300","$163,800","$163,300","$162,200","$161,700","$161,200","$160,500","$159,700","$158,400","$157,400","$156,600","$156,600","$156,800","$157,200","$157,100","$156,900","$156,400","$156,600","$157,400","$158,100","$158,500","$158,900","$159,600","$160,700","$161,400","$162,000","$162,600","$163,400","$164,200","$164,200","$164,000","$164,400","$165,500","$166,700","$167,800","$168,900","$170,000","$171,100","$172,100","$173,200","$174,300","$175,900","$177,400","$178,900","$179,900","$180,700","$181,800","$182,500","$183,700","$185,100","$186,600","$187,900","$189,100","$190,600","$192,000","$193,500","$194,900","$196,400","$197,900","$199,400","$200,700","$202,000","$203,300","$204,800","$206,700","$208,200","$209,900","$211,400","$213,200","$215,200","$217,100","$219,300","$221,100","$222,900","$224,600","$226,600","$228,800","$230,700","$232,500","$234,100","$236,000","$237,900","$240,000","$241,600","$243,800","$246,100","$249,100","$251,400","$253,600","$255,200","$257,300","$259,500","$261,900","$263,700","$265,400","$267,000","$268,500","$269,500","$271,100","$272,700","$274,600","$276,000","$277,100","$278,000","$278,500","$279,300","$280,100","$281,100","$281,900","$282,800","$283,000","$283,200","$283,300","$283,900","$284,400","$285,000"
Davenport-Moline-Rock Island Metro,metro,Studio,"$100,100","$100,300","$100,300","$100,000","$99,700","$99,300","$98,600","$97,800","$97,200","$97,300","$97,500","$97,300","$96,800","$95,800","$95,200","$94,600","$94,500","$94,200","$94,000","$93,800","$94,100","$94,100","$93,900","$93,700","$93,800","$94,900","$96,000","$97,400","$98,400","$99,100","$100,000","$100,500","$100,100","$99,400","$99,100","$99,300","$99,600","$99,200","$98,600","$97,900","$97,700","$97,400","$96,900","$96,700","$97,200","$98,000","$98,600","$98,900","$99,300","$99,700","$99,800","$99,900","$99,700","$100,200","$100,500","$101,100","$101,200","$101,300","$101,300","$100,900","$99,600","$99,100","$99,300","$99,900","$100,000","$100,100","$100,000","$99,900","$99,600","$99,400","$99,600","$100,500","$102,000","$102,600","$102,400","$101,400","$101,500","$101,300","$101,700","$101,500","$101,600","$101,700","$101,600","$100,600","$100,000","$100,400","$101,800","$103,500","$104,100","$104,300","$104,300","$105,200","$106,500","$107,400","$108,600","$110,400","$111,500","$111,600","$110,800","$110,200","$109,900","$109,800","$109,800","$109,700","$109,600","$109,800","$109,600","$109,100","$108,700","$108,900","$109,400","$109,700","$110,200","$110,700","$111,200","$111,500","$111,500","$111,600","$111,800","$112,200"
Dayton Metro,metro,Studio,"$103,500","$103,500","$103,300","$102,900","$102,500","$102,000","$101,400","$100,700","$99,900","$99,700","$100,100","$101,100","$100,800","$100,100","$99,400","$99,600","$99,400","$99,100","$98,600","$98,800","$98,800","$98,600","$97,300","$96,100","$95,400","$95,100","$94,800","$93,900","$93,500","$93,500","$93,800","$93,300","$93,200","$93,000","$93,500","$93,600","$93,600","$92,900","$92,300","$92,100","$92,600","$93,200","$93,300","$92,700","$92,100","$91,800","$91,500","$91,400","$91,900","$93,200","$94,900","$95,500","$94,900","$93,900","$93,700","$95,200","$96,300","$96,800","$96,600","$96,400","$96,100","$95,600","$95,100","$95,200","$95,400","$95,700","$95,600","$95,000","$94,600","$94,700","$95,700","$97,000","$98,000","$98,600","$98,900","$99,100","$99,400","$99,900","$100,200","$100,600","$101,100","$101,900","$102,300","$102,600","$102,600","$102,700","$103,000","$103,800","$105,200","$106,800","$108,400","$109,400","$110,400","$110,600","$110,700","$110,600","$111,200","$112,200","$113,000","$113,900","$114,200","$114,400","$114,200","$114,500","$115,400","$116,100","$117,300","$117,800","$118,600","$118,900","$119,500","$119,800","$120,300","$120,800","$121,700","$122,600","$123,000","$124,000","$124,700","$126,200"
Denver-Aurora-Lakewood Metro,metro,Studio,"$175,100","$171,700","$168,900","$166,100","$165,700","$164,100","$162,800","$161,800","$161,800","$161,400","$160,300","$159,400","$159,500","$160,300","$160,800","$162,000","$162,100","$162,800","$163,400","$164,300","$164,300","$164,200","$164,100","$164,900","$165,900","$167,700","$169,200","$170,000","$170,400","$171,700","$173,900","$175,600","$177,700","$181,300","$185,200","$188,400","$190,400","$192,100","$193,800","$195,800","$198,200","$200,400","$201,900","$203,300","$204,600","$204,800","$205,500","$206,100","$207,600","$209,200","$211,200","$213,600","$215,400","$217,100","$218,900","$221,100","$223,900","$226,900","$229,900","$233,100","$236,200","$239,500","$242,600","$245,300","$248,500","$251,900","$255,300","$258,300","$260,700","$262,500","$264,100","$266,100","$268,200","$270,500","$272,800","$275,600","$278,200","$280,300","$282,200","$284,600","$287,300","$290,500","$293,600","$296,600","$298,600","$300,000","$302,100","$304,400","$306,700","$308,700","$311,000","$313,000","$315,600","$316,400","$317,500","$318,200","$321,000","$323,900","$325,700","$326,800","$327,700","$329,500","$331,500","$333,600","$334,500","$335,500","$335,800","$336,400","$336,300","$336,100","$336,300","$336,900","$337,400","$337,500","$337,200","$336,900","$337,100","$338,000","$339,100","$340,100"
Des Moines-West Des Moines Metro,metro,Studio,"$141,300","$141,100","$140,600","$139,800","$139,100","$138,300","$137,200","$136,500","$135,800","$135,700","$135,300","$134,700","$134,100","$133,300","$133,000","$132,800","$132,700","$132,600","$132,400","$132,400","$132,400","$132,100","$131,800","$131,600","$131,800","$132,000","$132,400","$132,900","$133,700","$134,500","$135,600","$136,500","$137,400","$137,900","$138,500","$139,000","$138,900","$139,400","$140,000","$140,600","$140,600","$140,300","$140,200","$140,200","$140,500","$141,000","$141,500","$141,800","$142,500","$142,800","$142,800","$142,700","$142,900","$143,300","$143,400","$143,400","$143,300","$143,500","$144,000","$144,700","$145,400","$146,100","$147,000","$147,800","$148,800","$149,900","$150,800","$151,700","$152,600","$153,400","$154,200","$155,100","$156,000","$156,700","$157,300","$157,900","$158,400","$158,500","$159,100","$159,900","$160,600","$161,300","$162,000","$162,900","$163,500","$164,200","$165,000","$165,800","$166,700","$168,000","$168,900","$169,900","$170,900","$171,400","$171,800","$171,900","$172,800","$173,800","$174,600","$175,300","$175,900","$176,600","$177,400","$178,100","$178,900","$179,900","$181,000","$182,000","$182,500","$182,700","$183,300","$183,800","$184,500","$184,900","$185,300","$185,700","$186,000","$186,300","$186,500","$186,900"
Detroit-Warren-Dearborn Metro,metro,Studio,"$57,200","$57,100","$57,100","$57,000","$56,600","$56,100","$55,700","$55,100","$54,300","$53,300","$52,900","$52,600","$52,500","$52,000","$51,400","$51,000","$50,900","$51,100","$51,200","$51,400","$51,700","$51,800","$51,700","$51,600","$51,400","$51,600","$52,000","$52,500","$52,800","$52,900","$53,200","$53,600","$54,000","$54,400","$55,100","$55,900","$56,800","$57,700","$58,600","$59,600","$60,800","$62,200","$63,400","$64,400","$65,500","$66,600","$67,500","$68,300","$68,800","$69,400","$70,100","$70,700","$71,200","$71,500","$72,100","$72,600","$73,000","$73,500","$74,100","$75,100","$75,700","$76,000","$76,100","$76,500","$76,900","$77,200","$77,500","$78,000","$78,800","$79,400","$79,900","$80,200","$81,000","$81,800","$82,900","$83,700","$84,400","$85,300","$86,200","$87,100","$87,900","$88,500","$89,300","$89,900","$90,400","$91,300","$92,300","$93,100","$94,100","$94,800","$95,600","$96,200","$96,700","$97,600","$98,700","$100,100","$101,400","$102,200","$102,700","$103,200","$103,800","$104,700","$105,600","$106,400","$107,300","$107,800","$108,300","$108,400","$108,500","$108,800","$109,400","$110,000","$110,600","$111,000","$111,400","$111,900","$112,500","$113,300","$113,900","$114,800"
Duluth Metro,metro,Studio,"$109,000","$109,600","$110,100","$110,100","$109,900","$109,200","$108,700","$107,900","$107,300","$106,000","$105,400","$104,900","$104,500","$104,000","$103,800","$103,600","$103,500","$103,400","$103,400","$103,500","$103,600","$103,900","$104,100","$104,300","$104,200","$104,000","$103,800","$103,800","$103,800","$103,800","$103,900","$104,100","$104,200","$104,200","$104,100","$104,000","$103,900","$103,700","$103,500","$103,500","$103,400","$103,600","$103,700","$104,000","$104,400","$104,900","$105,400","$105,600","$106,200","$106,600","$107,400","$107,400","$107,400","$107,300","$107,600","$107,900","$108,100","$108,400","$108,600","$109,000","$108,700","$108,400","$108,100","$108,200","$108,900","$109,400","$109,300","$108,700","$107,800","$107,100","$106,800","$107,300","$108,000","$108,900","$109,500","$110,300","$110,300","$110,400","$110,800","$111,800","$113,700","$115,400","$116,900","$117,500","$118,000","$118,800","$119,300","$119,700","$120,100","$121,500","$122,400","$123,100","$123,100","$123,000","$122,500","$122,300","$122,500","$122,300","$122,600","$122,500","$122,900","$122,100","$122,000","$121,500","$121,800","$122,300","$122,800","$123,400","$123,700","$124,400","$124,800","$125,500","$126,000","$127,000","$127,700","$128,600","$129,200","$129,800","$130,600","$131,400"
Durham-Chapel Hill Metro,metro,Studio,"$185,900","$186,000","$185,600","$184,900","$184,500","$184,300","$183,500","$182,900","$181,800","$180,700","$179,200","$177,900","$177,500","$177,000","$176,600","$175,900","$175,300","$174,700","$173,900","$172,900","$171,900","$171,100","$170,500","$170,300","$170,000","$170,000","$169,900","$170,300","$170,900","$171,200","$171,900","$172,800","$174,000","$174,400","$174,800","$175,100","$175,500","$175,800","$176,100","$176,300","$176,500","$176,900","$177,200","$177,700","$178,100","$179,900","$182,000","$183,700","$184,200","$184,400","$185,200","$185,900","$186,800","$187,800","$188,800","$189,700","$190,500","$190,800","$190,900","$191,100","$191,800","$192,800","$193,700","$194,400","$195,000","$195,400","$195,800","$196,500","$197,200","$198,000","$198,700","$199,700","$200,300","$201,200","$201,900","$202,900","$203,700","$204,600","$205,200","$205,800","$206,100","$206,500","$207,100","$208,000","$209,400","$210,500","$211,500","$212,200","$213,300","$214,600","$215,800","$217,200","$218,900","$220,300","$221,800","$222,900","$224,100","$225,300","$226,500","$227,700","$228,800","$229,900","$230,800","$232,000","$233,200","$234,400","$235,100","$235,900","$236,700","$237,900","$238,800","$239,600","$240,300","$241,000","$241,700","$242,100","$242,300","$242,500","$242,900","$243,300"
El Centro Metro,metro,Studio,"$135,600","$136,200","$136,700","$136,300","$135,500","$135,400","$134,900","$134,600","$134,000","$133,400","$132,900","$131,800","$131,000","$129,900","$129,000","$128,500","$127,700","$127,000","$126,700","$126,700","$127,400","$128,600","$129,500","$130,000","$130,400","$131,200","$132,800","$133,200","$133,800","$133,400","$133,900","$134,900","$135,800","$135,100","$134,100","$135,100","$137,200","$138,900","$138,100","$139,300","$141,800","$144,700","$145,300","$144,400","$143,600","$144,600","$146,200","$147,100","$147,300","$149,000","$151,900","$154,000","$154,700","$155,800","$158,400","$161,700","$164,400","$165,700","$166,200","$166,200","$165,700","$164,200","$163,900","$164,000","$164,600","$164,900","$164,900","$164,900","$165,300","$166,600","$170,000","$171,200","$173,000","$173,400","$174,700","$174,400","$174,300","$173,600","$174,000","$175,400","$176,100","$176,900","$176,400","$179,400","$181,600","$185,100","$185,800","$187,800","$188,900","$191,600","$194,000","$196,200","$198,000","$200,000","$201,200","$201,300","$202,100","$204,000","$206,800","$210,000","$214,900","$218,200","$219,500","$220,000","$222,000","$224,800","$226,900","$228,500","$229,000","$228,800","$229,400","$229,200","$228,200","$227,800","$228,900","$230,600","$231,400","$231,300","$232,500","$233,800"
Erie Metro,metro,Studio,"$96,100","$96,200","$96,400","$98,000","$99,400","$99,200","$97,600","$96,000","$96,000","$95,900","$95,300","$94,500","$95,500","$97,500","$97,900","$96,800","$95,700","$96,800","$98,400","$100,300","$100,100","$100,500","$100,700","$101,100","$99,900","$99,300","$99,400","$100,500","$101,700","$102,700","$103,800","$103,900","$103,700","$104,500","$105,700","$107,600","$107,700","$106,500","$105,200","$104,500","$103,600","$102,300","$101,200","$101,400","$102,900","$102,600","$101,900","$100,900","$102,200","$103,400","$103,600","$103,600","$104,300","$105,600","$105,700","$105,400","$105,100","$105,600","$106,300","$106,200","$105,600","$105,100","$105,400","$106,000","$106,000","$105,300","$105,000","$104,700","$104,200","$103,900","$104,100","$105,000","$105,700","$106,700","$107,800","$108,200","$107,900","$107,900","$109,100","$110,400","$111,200","$110,400","$108,900","$107,600","$107,300","$107,800","$107,800","$107,800","$108,200","$108,900","$108,700","$107,500","$106,500","$107,100","$109,200","$110,500","$110,400","$109,700","$109,300","$109,800","$110,600","$111,300","$111,200","$111,200","$111,300","$111,300","$111,000","$110,800","$111,100","$111,300","$111,600","$111,400","$111,000","$110,500","$110,700","$111,400","$112,000","$112,200","$112,100","$112,200"
Eugene Metro,metro,Studio,"$197,300","$196,100","$196,100","$196,300","$195,600","$193,300","$192,400","$191,500","$189,500","$186,000","$183,800","$184,400","$184,800","$184,100","$182,000","$179,500","$177,400","$175,300","$171,700","$170,600","$171,000","$172,700","$171,600","$169,400","$168,400","$168,500","$168,000","$167,700","$167,900","$168,900","$170,200","$170,100","$169,700","$169,400","$170,700","$172,400","$173,900","$175,400","$177,600","$179,200","$179,400","$180,200","$181,400","$181,900","$182,000","$181,900","$183,500","$184,100","$183,100","$181,900","$181,000","$180,900","$181,500","$181,400","$182,000","$183,800","$186,100","$187,500","$187,000","$187,800","$189,800","$191,600","$192,800","$194,200","$196,000","$198,000","$199,100","$200,500","$201,900","$203,200","$204,500","$205,400","$206,600","$207,500","$209,100","$210,500","$212,700","$214,500","$216,300","$216,700","$217,500","$218,700","$220,400","$222,100","$223,900","$227,200","$230,500","$232,900","$234,000","$235,700","$238,000","$241,100","$243,300","$246,200","$249,200","$251,600","$253,200","$254,300","$255,600","$257,900","$260,100","$263,700","$266,700","$270,300","$272,600","$273,900","$274,200","$274,300","$275,200","$276,100","$277,400","$278,700","$281,100","$282,400","$284,400","$286,200","$289,900","$294,300","$300,000","$306,700"
Evansville Metro,metro,Studio,"$85,300","$85,200","$85,200","$85,400","$85,300","$85,100","$84,500","$84,400","$84,300","$84,200","$83,900","$83,500","$83,300","$83,200","$83,300","$83,300","$83,400","$83,500","$83,600","$83,400","$83,000","$82,900","$82,800","$82,800","$82,700","$82,600","$82,500","$82,200","$82,200","$82,000","$82,200","$82,300","$82,500","$82,500","$82,600","$82,700","$82,800","$82,900","$82,800","$83,100","$83,200","$83,400","$83,400","$83,600","$83,900","$84,200","$84,300","$84,400","$84,600","$84,800","$85,000","$85,300","$85,500","$85,800","$86,100","$86,300","$86,400","$86,700","$86,900","$87,200","$87,400","$87,600","$87,900","$88,100","$88,400","$88,600","$88,900","$89,300","$89,800","$90,200","$90,600","$91,000","$91,400","$91,800","$92,100","$92,500","$92,800","$93,100","$93,500","$93,600","$93,800","$93,800","$94,000","$94,400","$94,700","$95,100","$95,300","$95,700","$96,000","$96,500","$97,200","$98,100","$99,000","$99,700","$100,200","$100,600","$101,000","$101,300","$101,700","$102,000","$102,300","$102,500","$101,900","$101,400","$100,900","$101,400","$101,800","$102,200","$102,600","$102,900","$103,300","$103,700","$104,100","$104,400","$105,200","$105,900","$106,500","$106,600","$106,700","$106,900"
Fayetteville Metro,metro,Studio,"$138,700","$139,000","$139,700","$139,600","$139,200","$138,400","$138,300","$138,400","$138,400","$137,300","$136,100","$135,300","$134,800","$135,200","$134,400","$134,200","$132,700","$131,700","$130,400","$129,900","$129,300","$129,500","$130,100","$131,100","$131,500","$130,900","$130,900","$130,300","$129,900","$129,400","$129,200","$129,000","$128,600","$127,800","$127,000","$126,100","$125,400","$124,800","$124,300","$123,700","$124,000","$124,200","$125,000","$125,100","$125,400","$124,800","$124,500","$123,800","$124,100","$124,400","$124,400","$124,400","$124,100","$124,100","$123,500","$123,100","$122,700","$122,700","$122,800","$123,000","$122,900","$122,900","$123,100","$123,400","$123,900","$124,000","$124,100","$124,400","$124,900","$125,500","$126,100","$126,800","$127,200","$127,600","$128,000","$128,400","$128,900","$129,500","$130,400","$131,200","$131,900","$132,600","$133,300","$134,000","$134,500","$135,000","$135,600","$136,300","$136,900","$137,700","$138,500","$139,400","$140,200","$141,000","$142,000","$142,900","$143,600","$144,200","$144,900","$145,500","$146,200","$146,900","$147,700","$148,500","$149,300","$150,000","$150,500","$150,800","$151,100","$151,600","$152,200","$152,700","$153,100","$153,400","$153,600","$153,700","$153,900","$154,100","$154,400","$154,900"
Fayetteville-Springdale-Rogers Metro,metro,Studio,"$137,300","$137,800","$138,800","$138,200","$137,400","$134,800","$133,100","$131,900","$131,100","$130,000","$128,700","$127,700","$126,900","$125,600","$124,300","$122,500","$120,600","$119,400","$119,300","$120,000","$120,500","$120,200","$119,500","$120,200","$120,800","$121,700","$121,500","$122,200","$123,300","$125,100","$126,200","$126,400","$126,300","$127,400","$128,800","$128,200","$127,400","$127,500","$129,700","$132,100","$133,900","$135,100","$135,300","$135,300","$135,500","$135,900","$136,900","$138,600","$140,300","$141,300","$141,300","$141,000","$140,900","$140,900","$141,600","$142,700","$144,000","$144,900","$145,300","$145,400","$145,500","$145,100","$145,000","$145,100","$145,800","$146,400","$147,000","$147,500","$147,900","$148,400","$148,900","$149,700","$150,800","$152,600","$154,000","$155,200","$155,900","$156,600","$157,600","$158,700","$159,900","$160,700","$161,200","$161,700","$162,000","$162,200","$162,500","$163,700","$165,100","$166,300","$167,100","$167,900","$168,600","$169,900","$171,700","$173,100","$174,500","$175,500","$176,400","$176,700","$176,900","$177,400","$178,300","$179,200","$180,100","$180,400","$180,700","$181,500","$182,500","$183,700","$184,700","$185,800","$186,900","$187,800","$188,500","$189,200","$189,900","$190,700","$191,300","$191,700"
Flagstaff Metro,metro,Studio,"$164,300","$162,100","$159,100","$155,700","$151,900","$147,000","$143,700","$141,500","$140,500","$138,200","$136,400","$135,400","$135,100","$134,300","$132,800","$131,600","$131,300","$132,000","$132,900","$133,800","$134,500","$135,300","$136,100","$135,400","$134,600","$133,900","$135,300","$137,300","$139,200","$140,800","$142,100","$142,700","$143,400","$145,300","$147,400","$149,500","$151,200","$152,400","$152,500","$151,700","$150,800","$150,400","$150,500","$151,100","$151,700","$150,800","$149,400","$149,600","$151,200","$153,200","$154,300","$155,000","$155,800","$156,100","$155,900","$155,000","$154,500","$155,600","$157,500","$157,900","$157,600","$156,900","$157,700","$158,700","$159,200","$159,700","$160,300","$161,900","$163,300","$163,500","$163,300","$163,900","$165,300","$166,800","$167,300","$168,400","$169,500","$170,900","$172,100","$173,100","$174,100","$175,600","$176,300","$177,400","$177,600","$178,600","$179,300","$179,900","$180,600","$181,300","$182,500","$183,100","$184,100","$185,400","$187,600","$188,300","$188,900","$188,500","$188,900","$189,000","$189,700","$190,600","$191,400","$191,800","$193,500","$195,600","$196,900","$196,200","$195,000","$195,200","$196,000","$197,100","$197,800","$198,500","$199,300","$201,000","$201,500","$201,900","$202,800","$206,300"
Flint Metro,metro,Studio,"$69,000","$69,100","$68,300","$68,500","$68,200","$69,100","$69,600","$69,900","$69,000","$68,000","$67,600","$66,900","$66,600","$66,100","$66,100","$65,800","$65,800","$65,900","$65,900","$65,800","$65,600","$65,500","$65,900","$66,500","$66,900","$67,300","$67,300","$67,100","$66,700","$66,300","$65,500","$64,300","$63,800","$63,900","$63,600","$62,700","$61,500","$60,300","$59,800","$59,700","$59,600","$59,100","$59,100","$60,000","$60,800","$61,400","$62,100","$62,900","$64,000","$64,800","$65,600","$66,100","$66,900","$67,600","$68,500","$69,000","$69,300","$69,300","$69,500","$70,500","$71,600","$72,400","$72,800","$73,300","$74,200","$74,800","$74,800","$74,700","$75,000","$75,500","$75,700","$75,300","$74,900","$75,200","$75,700","$76,000","$76,100","$76,600","$77,600","$78,300","$79,200","$80,000","$80,900","$81,800","$82,500","$83,400","$83,900","$84,500","$84,500","$85,000","$85,300","$86,400","$86,900","$87,900","$88,400","$88,900","$89,100","$89,200","$89,900","$90,400","$91,400","$91,900","$92,600","$92,400","$92,700","$93,100","$94,200","$95,200","$96,100","$96,500","$97,000","$97,600","$98,100","$98,500","$98,700","$99,100","$99,500","$99,400","$98,800","$98,300"
Fort Collins Metro,metro,Studio,,,,,,,,,,,,,,,,"$215,200","$214,600","$215,900","$217,500","$220,500","$221,400","$221,500","$221,400","$222,200","$223,500","$222,700","$221,400","$220,600","$223,200","$224,700","$224,700","$221,300","$220,400","$220,200","$220,200","$218,900","$217,100","$218,200","$218,900","$218,300","$214,500","$210,400","$208,500","$209,000","$210,600","$213,100","$216,200","$218,300","$220,100","$220,400","$222,600","$224,900","$228,200","$232,000","$234,900","$237,900","$239,200","$239,200","$238,300","$239,100","$240,900","$245,000","$248,700","$254,300","$258,800","$262,000","$264,200","$265,600","$267,800","$269,600","$272,400","$275,500","$279,100","$280,600","$281,900","$283,100","$286,200","$290,000","$293,200","$296,800","$299,500","$304,900","$309,000","$313,400","$316,100","$319,000","$320,900","$321,600","$322,400","$323,300","$325,300","$327,000","$329,600","$330,100","$330,700","$328,800","$329,500","$330,600","$334,000","$336,600","$339,600","$341,900","$345,000","$347,700","$351,400","$353,900","$356,200","$357,100","$357,000","$356,000","$355,300","$355,600","$355,100","$355,000","$353,900","$353,100","$351,200","$350,600","$350,200","$351,800"
Fort Smith Metro,metro,Studio,"$109,900","$110,900","$111,200","$110,600","$110,100","$109,200","$108,900","$107,600","$106,800","$106,000","$105,900","$105,100","$103,800","$102,800","$102,100","$102,100","$102,400","$102,900","$103,000","$102,600","$101,400","$101,100","$100,800","$101,000","$101,300","$101,800","$101,900","$101,500","$100,100","$98,400","$97,200","$96,600","$96,800","$95,900","$95,200","$94,000","$93,200","$91,900","$91,400","$90,600","$90,900","$91,300","$91,600","$91,500","$91,000","$91,100","$90,900","$90,900","$90,900","$91,200","$91,200","$91,500","$91,500","$91,700","$91,800","$92,200","$92,500","$92,800","$93,000","$93,400","$93,600","$93,800","$94,000","$94,400","$94,600","$94,800","$95,000","$95,200","$95,600","$95,900","$96,300","$96,600","$96,800","$97,000","$97,300","$97,400","$97,400","$97,600","$97,800","$98,200","$98,400","$98,600","$98,900","$99,500","$100,000","$100,500","$100,700","$101,000","$101,400","$101,700","$101,800","$101,900","$102,000","$102,400","$102,600","$102,700","$102,800","$102,900","$103,400","$103,900","$104,200","$104,300","$104,600","$105,100","$105,800","$106,200","$106,600","$106,800","$107,100","$107,400","$107,600","$107,900","$108,300","$108,900","$109,500","$109,900","$110,100","$110,600","$111,100","$111,900"
Fort Wayne Metro,metro,Studio,"$76,600","$76,500","$76,500","$76,200","$76,000","$75,600","$75,100","$74,500","$74,400","$74,500","$74,400","$74,300","$73,900","$74,300","$74,600","$75,000","$75,100","$75,200","$75,200","$75,200","$75,100","$75,100","$75,200","$75,300","$75,300","$75,000","$74,500","$74,100","$74,000","$74,200","$74,300","$74,200","$73,900","$73,600","$73,600","$73,700","$73,700","$73,800","$73,800","$74,000","$74,000","$74,100","$74,000","$74,400","$74,700","$74,900","$75,000","$74,900","$75,000","$75,200","$75,700","$76,100","$76,400","$76,600","$77,000","$77,200","$77,500","$77,700","$78,100","$78,500","$78,900","$79,100","$79,300","$79,300","$79,400","$79,600","$79,600","$79,700","$80,000","$80,500","$80,800","$81,200","$81,400","$81,500","$81,700","$82,000","$82,500","$83,100","$84,100","$84,900","$85,700","$86,100","$86,500","$87,100","$87,700","$88,500","$88,800","$89,100","$89,400","$89,700","$90,000","$90,200","$90,500","$90,700","$91,000","$91,500","$91,900","$92,700","$93,700","$95,100","$96,000","$97,100","$97,200","$97,600","$97,900","$99,000","$99,500","$100,200","$100,900","$101,600","$102,000","$102,200","$102,700","$103,100","$104,200","$105,000","$105,900","$106,400","$107,200","$107,800"
Fresno Metro,metro,Studio,"$151,100","$150,500","$150,100","$147,800","$145,500","$143,200","$143,600","$144,300","$144,000","$141,900","$139,000","$137,000","$135,900","$133,900","$133,000","$132,500","$133,600","$134,300","$134,100","$133,100","$131,500","$132,900","$134,800","$136,300","$136,600","$137,300","$137,000","$138,100","$137,700","$138,400","$137,600","$138,000","$139,700","$140,700","$142,200","$143,400","$145,700","$149,000","$153,200","$156,500","$159,800","$162,100","$165,800","$168,700","$171,400","$173,700","$174,900","$176,300","$177,200","$178,200","$177,300","$176,400","$176,500","$177,000","$178,300","$179,300","$180,400","$181,400","$182,600","$183,600","$184,800","$185,600","$187,800","$189,900","$191,200","$192,300","$192,400","$193,300","$193,800","$194,400","$194,500","$195,200","$196,500","$197,600","$198,400","$198,500","$199,900","$201,300","$203,700","$205,100","$206,600","$207,500","$209,300","$210,500","$211,500","$212,200","$213,500","$215,100","$216,500","$218,300","$221,100","$223,300","$225,500","$227,800","$230,000","$231,100","$233,000","$236,200","$238,700","$240,500","$239,800","$239,700","$239,500","$241,100","$242,400","$243,600","$244,700","$246,000","$246,700","$246,300","$246,500","$247,300","$249,800","$251,600","$252,800","$253,100","$253,600","$254,300","$254,900","$256,200"
