United States Zillow Home Value Index - Many Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Dallas-Fort Worth-Arlington Metro,metro,Many Bed,"$327,000","$327,000","$326,900","$325,600","$324,600","$323,200","$322,400","$320,800","$320,100","$319,600","$319,200","$318,400","$316,900","$316,300","$315,900","$316,600","$317,100","$317,900","$318,300","$318,600","$318,300","$318,100","$319,100","$320,600","$322,400","$323,700","$324,700","$325,300","$326,000","$326,900","$327,700","$329,200","$330,900","$333,000","$334,500","$336,300","$337,900","$340,100","$342,300","$344,800","$347,300","$349,900","$352,700","$355,600","$358,200","$360,200","$362,100","$363,700","$365,700","$367,300","$369,500","$371,600","$374,300","$376,700","$379,300","$381,600","$384,000","$386,900","$389,900","$393,600","$396,600","$399,800","$402,800","$405,600","$407,800","$409,700","$411,500","$413,600","$416,100","$418,700","$421,600","$423,800","$426,000","$428,000","$429,800","$432,000","$433,900","$435,900","$437,800","$439,900","$442,100","$443,900","$445,400","$446,300","$447,700","$449,400","$451,600","$452,900","$454,200","$455,700","$457,300","$458,800","$459,700","$460,000","$461,200","$463,000","$464,800","$465,500","$465,600","$465,800","$466,100","$465,800","$466,100","$466,600","$468,000","$468,900","$469,200","$468,300","$467,500","$467,400","$467,600","$468,000","$468,500","$469,200","$469,300","$469,300","$468,900","$469,100","$469,600","$470,700"
Davenport-Moline-Rock Island Metro,metro,Many Bed,"$235,200","$235,600","$235,700","$235,600","$235,400","$234,900","$234,300","$233,500","$232,900","$232,400","$231,800","$230,900","$230,100","$229,300","$229,000","$228,800","$229,000","$229,100","$228,900","$228,500","$228,100","$228,100","$228,200","$228,400","$228,400","$228,800","$229,200","$229,800","$230,200","$230,800","$231,900","$233,200","$234,100","$234,800","$234,900","$235,100","$235,600","$236,000","$236,700","$237,600","$238,600","$239,400","$240,100","$240,600","$241,600","$242,300","$243,600","$245,500","$247,300","$248,600","$248,800","$248,400","$248,500","$248,600","$249,000","$249,500","$250,000","$251,000","$251,600","$251,100","$250,300","$250,100","$250,800","$251,900","$252,300","$252,700","$253,100","$253,500","$253,400","$253,100","$253,400","$254,900","$256,400","$257,600","$257,800","$258,200","$258,800","$259,700","$260,100","$260,500","$261,500","$262,900","$263,600","$263,800","$264,200","$264,600","$265,700","$266,300","$266,800","$267,000","$267,400","$268,100","$268,600","$268,300","$268,200","$268,400","$269,000","$269,500","$269,700","$269,900","$270,400","$271,000","$271,700","$272,300","$272,900","$273,800","$274,400","$274,800","$274,900","$275,200","$275,700","$276,400","$277,000","$277,700","$278,400","$279,100","$279,900","$280,800","$282,100","$283,500"
Dayton Metro,metro,Many Bed,"$234,900","$235,500","$235,800","$235,700","$235,400","$235,000","$233,300","$231,500","$229,300","$228,900","$229,700","$230,900","$229,900","$228,600","$227,400","$228,200","$227,900","$227,400","$226,800","$228,200","$229,000","$228,600","$226,600","$225,000","$225,500","$225,500","$225,300","$223,300","$222,800","$223,400","$225,200","$225,100","$225,300","$225,800","$227,700","$229,000","$229,200","$229,300","$229,500","$230,300","$231,200","$231,800","$231,500","$231,200","$231,200","$231,500","$231,300","$231,100","$231,100","$232,000","$233,300","$234,400","$235,000","$235,000","$235,500","$235,800","$236,200","$235,900","$235,800","$235,700","$236,100","$236,100","$236,400","$236,700","$237,100","$237,500","$237,600","$238,200","$238,400","$239,400","$241,100","$244,000","$246,200","$247,500","$247,800","$248,000","$248,500","$249,200","$250,400","$251,800","$253,300","$254,900","$255,300","$254,900","$254,300","$255,100","$256,500","$258,200","$259,700","$261,400","$263,200","$264,700","$266,400","$267,700","$269,200","$270,300","$271,700","$272,800","$273,700","$275,200","$276,300","$277,300","$277,400","$278,200","$279,300","$280,300","$281,700","$282,600","$283,700","$284,400","$285,700","$286,300","$287,400","$288,400","$290,000","$291,400","$292,400","$293,700","$294,900","$297,000"
Denver-Aurora-Lakewood Metro,metro,Many Bed,"$384,400","$384,000","$383,300","$382,400","$381,400","$380,200","$378,800","$377,900","$377,200","$376,000","$374,100","$372,500","$371,700","$370,600","$370,100","$369,600","$369,900","$370,100","$370,300","$370,500","$370,400","$370,800","$371,500","$372,600","$373,900","$376,200","$378,600","$381,200","$382,900","$385,300","$388,100","$391,100","$394,000","$397,100","$400,300","$403,900","$406,700","$409,400","$412,100","$415,700","$420,000","$423,600","$426,200","$428,200","$431,000","$433,100","$435,200","$436,500","$438,800","$441,400","$444,100","$446,400","$447,900","$450,000","$452,600","$456,000","$459,400","$463,800","$468,300","$472,600","$476,200","$479,700","$483,600","$487,000","$491,000","$495,000","$499,200","$503,100","$506,700","$509,100","$511,800","$514,900","$518,800","$522,200","$524,800","$528,000","$531,100","$534,000","$536,400","$538,900","$541,700","$545,100","$548,800","$552,300","$555,000","$557,200","$559,700","$561,800","$563,900","$566,500","$569,900","$573,100","$577,100","$580,800","$584,100","$587,000","$590,200","$594,300","$598,000","$601,700","$604,700","$607,700","$609,900","$612,800","$613,600","$613,800","$614,100","$615,300","$617,000","$617,200","$617,900","$618,500","$619,500","$620,200","$621,100","$621,500","$622,800","$624,600","$626,400","$627,600"
Des Moines-West Des Moines Metro,metro,Many Bed,"$308,400","$308,700","$308,100","$307,200","$306,000","$305,000","$303,700","$302,600","$301,600","$300,600","$299,600","$298,700","$298,300","$297,700","$297,500","$297,600","$298,000","$298,400","$298,700","$299,200","$299,700","$299,600","$299,400","$299,400","$299,900","$300,300","$301,100","$302,300","$304,000","$305,900","$307,900","$309,800","$311,400","$313,200","$315,100","$316,500","$316,600","$317,500","$318,400","$319,300","$319,300","$319,400","$319,700","$320,200","$320,900","$321,900","$322,900","$324,000","$325,600","$326,800","$327,700","$328,000","$328,600","$329,300","$329,800","$329,800","$329,800","$330,800","$332,200","$333,800","$334,800","$335,800","$337,100","$338,600","$340,100","$341,700","$343,000","$345,100","$346,800","$347,800","$348,500","$349,300","$350,500","$351,600","$352,600","$353,700","$355,000","$355,900","$357,000","$357,800","$358,700","$359,900","$360,800","$362,000","$363,100","$364,500","$365,600","$366,300","$366,400","$366,900","$367,200","$368,200","$369,300","$369,900","$370,200","$370,300","$371,100","$372,200","$372,500","$372,800","$373,200","$374,200","$375,100","$375,800","$376,500","$377,100","$378,200","$378,900","$379,400","$379,100","$379,700","$380,400","$381,300","$381,600","$381,900","$382,100","$382,200","$382,500","$382,600","$383,000"
Detroit-Warren-Dearborn Metro,metro,Many Bed,"$248,500","$249,100","$250,600","$250,700","$250,600","$249,600","$248,700","$247,400","$246,400","$245,200","$245,200","$244,700","$244,600","$244,000","$243,700","$243,800","$244,700","$246,500","$248,100","$249,600","$251,300","$252,700","$253,300","$255,200","$257,000","$259,800","$261,800","$264,400","$266,400","$267,900","$270,400","$272,800","$275,000","$276,800","$279,300","$282,500","$286,000","$289,300","$293,400","$297,700","$302,200","$306,900","$310,300","$313,400","$316,300","$319,600","$322,800","$324,400","$325,700","$326,200","$327,300","$328,000","$328,500","$328,500","$328,700","$329,700","$331,200","$332,700","$334,000","$335,500","$336,300","$337,200","$337,300","$337,800","$338,600","$338,700","$339,400","$340,000","$341,500","$342,500","$343,800","$344,500","$345,900","$347,400","$349,200","$350,800","$352,600","$354,900","$357,100","$358,800","$359,700","$360,700","$361,500","$363,600","$365,700","$368,400","$369,900","$370,300","$370,700","$372,200","$374,300","$376,600","$378,800","$381,800","$384,600","$386,400","$388,000","$389,500","$391,400","$394,700","$397,400","$400,300","$401,400","$403,400","$405,600","$407,500","$408,900","$408,600","$408,100","$407,300","$408,000","$408,300","$409,100","$409,400","$411,000","$412,100","$413,500","$415,000","$417,200","$421,200"
Duluth Metro,metro,Many Bed,"$220,300","$220,300","$220,700","$221,000","$220,500","$219,500","$218,500","$217,400","$216,300","$215,000","$214,000","$213,400","$212,800","$211,800","$210,200","$209,000","$208,400","$208,300","$207,700","$207,100","$206,300","$206,000","$206,100","$206,800","$207,600","$208,100","$208,600","$208,900","$209,300","$209,500","$210,400","$211,500","$212,900","$213,600","$213,500","$213,000","$212,600","$213,300","$214,500","$216,400","$217,800","$219,100","$220,200","$221,200","$222,200","$223,400","$225,000","$226,000","$227,300","$228,100","$229,000","$228,700","$228,300","$227,900","$228,300","$228,800","$229,600","$230,100","$230,700","$230,800","$230,700","$230,200","$229,900","$230,400","$231,600","$232,800","$232,800","$232,400","$230,900","$230,600","$230,500","$232,300","$233,900","$235,900","$237,600","$238,900","$239,400","$240,100","$241,300","$243,200","$246,100","$248,800","$251,300","$252,700","$254,300","$255,800","$256,500","$256,800","$258,100","$260,400","$262,700","$264,800","$266,200","$266,900","$266,700","$265,800","$265,200","$264,300","$264,900","$265,800","$266,700","$266,200","$266,100","$265,700","$265,900","$266,200","$266,800","$268,300","$269,600","$271,500","$272,500","$273,700","$274,700","$276,300","$277,600","$279,200","$280,600","$282,300","$284,500","$286,500"
Durham-Chapel Hill Metro,metro,Many Bed,"$429,600","$430,400","$430,300","$429,300","$428,800","$428,400","$427,100","$425,000","$422,600","$421,400","$419,900","$418,400","$416,900","$414,800","$412,100","$409,300","$406,500","$404,600","$402,500","$400,700","$399,100","$398,100","$395,500","$393,600","$391,900","$392,200","$393,300","$396,000","$398,900","$400,000","$401,000","$402,200","$404,700","$406,000","$410,000","$413,600","$417,200","$417,800","$418,700","$419,600","$420,800","$422,900","$425,100","$426,700","$427,200","$429,100","$429,100","$429,200","$428,900","$431,300","$433,000","$433,400","$432,900","$432,900","$433,000","$433,700","$434,700","$434,900","$436,000","$436,400","$437,000","$436,100","$435,800","$436,500","$438,000","$439,100","$440,100","$440,700","$441,400","$442,100","$442,300","$442,900","$443,800","$445,900","$448,000","$449,900","$451,100","$452,100","$453,000","$454,400","$455,300","$456,700","$458,400","$460,900","$464,000","$465,900","$467,100","$467,100","$467,900","$468,900","$470,400","$472,000","$474,500","$477,400","$480,200","$482,400","$483,800","$485,400","$487,700","$490,500","$492,800","$494,900","$496,500","$498,400","$500,100","$501,500","$502,800","$504,000","$505,500","$507,000","$508,300","$509,600","$511,100","$512,500","$513,800","$514,800","$515,500","$515,900","$516,300","$516,800"
El Centro Metro,metro,Many Bed,"$212,100","$211,900","$211,700","$211,000","$210,000","$209,200","$208,400","$207,100","$205,800","$205,200","$205,300","$204,300","$203,200","$202,100","$201,500","$200,800","$199,600","$199,100","$198,300","$197,500","$196,600","$195,500","$193,900","$193,400","$192,500","$192,200","$192,400","$193,400","$195,000","$195,400","$195,100","$195,500","$195,900","$195,600","$194,700","$195,900","$198,900","$201,200","$200,100","$199,500","$200,800","$203,100","$206,700","$208,700","$211,000","$212,800","$215,200","$216,100","$216,400","$218,700","$224,200","$228,800","$232,200","$236,000","$240,500","$244,900","$248,500","$253,200","$256,400","$259,000","$259,900","$260,800","$262,200","$264,100","$263,700","$261,700","$257,900","$255,800","$255,200","$256,600","$261,100","$263,900","$266,600","$266,100","$266,300","$266,400","$268,600","$270,500","$272,800","$276,100","$277,600","$277,800","$276,200","$278,200","$280,000","$282,700","$282,600","$282,400","$280,600","$280,900","$281,400","$281,400","$283,000","$284,400","$285,300","$283,900","$283,800","$285,000","$285,700","$285,700","$287,000","$290,000","$293,800","$295,900","$295,000","$293,900","$293,700","$294,400","$294,600","$294,300","$295,500","$297,700","$299,500","$299,400","$298,800","$300,000","$303,300","$307,400","$311,900","$316,600"
Erie Metro,metro,Many Bed,"$171,200","$171,200","$171,000","$170,800","$170,400","$169,900","$169,000","$168,700","$168,400","$169,100","$169,200","$169,000","$168,100","$167,900","$167,900","$168,400","$168,700","$169,100","$169,100","$168,700","$168,400","$168,000","$167,700","$167,700","$168,100","$169,000","$169,700","$170,400","$170,900","$171,800","$172,500","$173,000","$173,200","$173,200","$173,300","$173,400","$173,300","$172,300","$171,300","$170,200","$169,700","$169,200","$169,200","$169,500","$169,800","$170,000","$170,100","$170,100","$170,300","$170,400","$170,600","$170,500","$170,800","$170,800","$170,700","$170,700","$170,900","$171,300","$171,900","$172,200","$172,400","$172,700","$172,900","$172,900","$172,700","$172,400","$172,300","$172,200","$172,100","$172,400","$172,700","$173,500","$174,000","$175,100","$176,100","$177,200","$177,800","$178,500","$179,300","$180,100","$180,400","$180,000","$179,500","$178,800","$178,400","$178,100","$177,700","$177,800","$178,000","$178,700","$178,900","$178,700","$178,600","$178,900","$179,300","$179,900","$179,900","$179,900","$180,100","$180,300","$180,500","$180,100","$180,000","$180,100","$180,500","$180,600","$180,700","$180,800","$181,200","$181,600","$182,000","$182,200","$182,500","$183,100","$183,700","$184,500","$185,200","$186,000","$187,000","$188,000"
Eugene Metro,metro,Many Bed,"$313,600","$313,000","$312,700","$313,800","$312,200","$310,000","$306,100","$302,200","$297,400","$293,400","$290,800","$290,400","$290,200","$288,900","$287,400","$284,400","$282,400","$281,300","$281,000","$283,400","$285,000","$286,900","$286,100","$285,400","$285,600","$286,100","$286,000","$286,500","$287,900","$288,200","$288,400","$285,600","$285,100","$283,700","$285,300","$287,200","$290,200","$293,500","$296,100","$297,300","$296,400","$296,700","$297,200","$299,600","$301,000","$304,400","$306,900","$307,800","$306,300","$304,400","$304,400","$305,100","$306,400","$307,000","$308,200","$309,100","$309,700","$308,900","$308,300","$309,400","$311,500","$313,200","$313,100","$313,800","$315,400","$317,900","$319,600","$321,100","$323,200","$325,000","$326,900","$327,900","$329,600","$331,300","$334,600","$338,000","$341,700","$344,300","$346,600","$348,300","$350,200","$352,300","$353,700","$354,800","$356,300","$359,700","$362,400","$364,100","$364,400","$365,700","$367,200","$369,700","$372,200","$375,600","$379,600","$382,700","$384,200","$384,600","$385,400","$387,800","$390,400","$393,500","$395,400","$398,100","$399,500","$401,200","$402,000","$403,900","$406,000","$408,000","$410,500","$412,300","$414,700","$416,700","$419,600","$421,900","$425,300","$428,100","$431,600","$435,100"
Evansville Metro,metro,Many Bed,"$234,900","$234,800","$235,000","$235,500","$235,500","$235,200","$234,100","$233,600","$233,100","$232,700","$232,500","$232,400","$232,600","$232,900","$233,400","$234,000","$234,700","$235,400","$236,000","$236,200","$236,300","$236,400","$236,400","$236,100","$235,600","$235,500","$235,500","$234,900","$234,500","$234,100","$234,100","$234,200","$234,500","$235,300","$235,700","$236,700","$237,200","$237,600","$237,800","$238,600","$239,600","$240,500","$241,100","$241,700","$242,500","$242,300","$242,400","$242,200","$243,000","$243,900","$244,700","$245,400","$246,300","$247,200","$248,000","$248,600","$249,100","$249,700","$249,900","$250,200","$249,900","$250,000","$250,100","$250,500","$250,500","$250,800","$251,400","$252,400","$253,200","$254,100","$255,800","$257,200","$258,800","$259,900","$260,900","$261,300","$261,900","$262,400","$262,900","$263,000","$263,600","$264,500","$265,200","$266,000","$267,200","$268,200","$269,400","$270,300","$271,400","$272,100","$273,100","$274,400","$275,700","$276,400","$276,900","$277,300","$277,800","$278,700","$279,200","$280,300","$280,900","$282,000","$282,000","$282,400","$282,100","$282,900","$283,400","$284,800","$285,700","$286,900","$287,900","$288,600","$289,600","$290,400","$291,900","$293,000","$294,500","$295,400","$296,600","$297,200"
Fayetteville Metro,metro,Many Bed,"$275,800","$275,600","$275,500","$275,100","$275,100","$275,100","$275,500","$275,700","$276,600","$277,600","$278,500","$278,400","$277,700","$277,400","$276,900","$276,600","$275,500","$274,300","$272,400","$270,900","$269,000","$266,800","$265,300","$264,600","$264,600","$264,000","$263,600","$263,500","$263,300","$263,000","$262,500","$262,300","$261,400","$261,100","$260,400","$259,500","$258,200","$257,400","$257,000","$256,500","$256,900","$257,700","$259,400","$260,200","$262,300","$263,800","$265,500","$266,000","$266,600","$266,700","$265,800","$265,100","$263,900","$263,200","$261,700","$260,300","$259,000","$258,000","$257,100","$257,300","$258,300","$259,800","$261,700","$262,900","$262,600","$261,800","$261,800","$263,100","$263,600","$264,200","$264,100","$263,900","$262,300","$261,000","$259,900","$260,000","$262,000","$264,000","$266,000","$266,800","$268,200","$269,100","$270,000","$270,700","$272,500","$273,700","$274,300","$273,800","$272,900","$272,200","$271,300","$270,200","$269,200","$269,100","$269,800","$270,900","$270,800","$271,300","$272,400","$274,900","$276,400","$278,200","$279,400","$280,700","$281,100","$281,100","$281,600","$282,100","$283,600","$284,300","$284,700","$284,400","$284,600","$284,700","$285,100","$285,800","$286,900","$288,000","$288,300","$288,500"
Fayetteville-Springdale-Rogers Metro,metro,Many Bed,"$341,900","$342,100","$342,800","$342,100","$340,500","$337,200","$334,200","$331,600","$331,000","$329,900","$329,600","$328,900","$328,000","$326,400","$324,800","$324,900","$325,800","$327,400","$329,700","$331,100","$332,200","$333,300","$334,700","$336,900","$338,400","$340,000","$341,000","$341,500","$342,000","$342,500","$343,300","$345,000","$346,400","$347,100","$346,800","$346,100","$347,200","$349,000","$351,700","$354,000","$356,400","$358,600","$359,900","$360,400","$359,900","$361,400","$363,600","$366,700","$367,900","$368,900","$369,100","$369,300","$369,400","$370,000","$371,100","$372,300","$374,100","$375,500","$376,900","$376,800","$376,200","$374,500","$374,000","$373,800","$374,300","$374,900","$375,600","$376,500","$377,000","$377,100","$377,100","$378,600","$381,300","$384,800","$387,600","$389,900","$391,100","$392,600","$394,200","$396,300","$398,000","$398,700","$398,600","$398,800","$398,700","$399,000","$399,300","$400,800","$402,600","$402,700","$402,200","$401,300","$402,000","$404,700","$408,300","$410,500","$412,300","$412,900","$413,800","$413,800","$413,900","$415,200","$416,000","$416,800","$417,100","$416,500","$416,000","$416,200","$417,200","$418,200","$419,000","$419,800","$420,600","$421,100","$422,300","$423,400","$424,200","$424,900","$425,100","$425,400"
Flagstaff Metro,metro,Many Bed,"$465,900","$461,200","$456,200","$451,100","$442,900","$432,000","$419,600","$412,100","$404,400","$397,000","$389,900","$387,800","$386,900","$385,700","$381,900","$380,000","$380,900","$382,600","$387,700","$392,300","$397,800","$401,200","$404,400","$403,800","$402,700","$402,300","$408,300","$414,200","$419,700","$426,500","$435,900","$440,500","$442,400","$444,300","$450,300","$455,100","$460,200","$464,200","$466,300","$467,000","$468,700","$471,200","$469,900","$472,200","$474,300","$477,500","$476,500","$482,100","$487,500","$493,200","$492,100","$491,000","$489,300","$487,200","$487,100","$484,500","$484,700","$486,800","$491,800","$492,700","$491,400","$490,800","$494,600","$499,400","$501,800","$503,400","$503,500","$505,900","$507,300","$506,000","$503,800","$503,100","$506,500","$509,700","$511,400","$512,100","$514,200","$517,300","$519,600","$522,300","$523,900","$528,400","$529,500","$531,400","$530,600","$531,100","$532,300","$533,300","$534,600","$534,700","$537,500","$539,300","$542,300","$544,600","$550,400","$553,200","$556,700","$556,700","$559,300","$560,700","$562,200","$563,200","$564,900","$568,000","$571,700","$573,600","$574,600","$575,400","$576,200","$578,500","$579,900","$582,500","$584,500","$587,400","$588,600","$589,100","$588,900","$590,000","$590,800","$593,000"
Flint Metro,metro,Many Bed,"$135,400","$135,900","$136,000","$136,000","$135,600","$135,800","$135,200","$134,000","$133,000","$132,200","$131,400","$130,400","$128,500","$126,400","$124,700","$123,600","$123,200","$123,000","$123,700","$124,400","$124,700","$125,000","$126,400","$127,800","$129,000","$129,900","$131,000","$131,500","$131,800","$132,000","$131,600","$131,200","$130,900","$131,700","$131,700","$131,900","$132,500","$134,300","$136,500","$138,500","$139,700","$140,700","$142,800","$145,500","$148,600","$150,700","$153,300","$155,400","$156,800","$157,100","$157,000","$158,100","$159,700","$161,900","$163,100","$163,600","$163,100","$162,400","$162,200","$163,900","$166,300","$167,500","$168,400","$169,100","$170,400","$170,300","$169,600","$169,400","$170,100","$170,900","$170,900","$169,300","$168,200","$168,600","$169,500","$170,200","$170,800","$172,700","$175,300","$176,800","$178,700","$180,100","$182,200","$183,900","$185,600","$187,700","$188,800","$189,200","$188,200","$188,200","$188,600","$190,700","$191,900","$194,300","$195,500","$196,500","$196,600","$196,600","$198,000","$198,800","$200,800","$201,300","$202,100","$201,400","$201,700","$201,600","$202,400","$203,700","$205,200","$206,700","$207,400","$209,100","$210,400","$212,200","$213,400","$215,200","$216,600","$217,800","$218,800","$219,600"
Fort Collins Metro,metro,Many Bed,"$360,100","$360,300","$360,900","$359,700","$359,400","$359,000","$358,400","$356,600","$354,500","$354,000","$355,900","$356,700","$356,800","$355,800","$357,500","$358,900","$360,100","$359,400","$359,900","$361,000","$362,000","$361,800","$361,400","$362,900","$364,600","$366,800","$366,700","$367,500","$368,500","$370,700","$371,800","$372,500","$374,400","$377,500","$379,900","$380,600","$381,000","$382,100","$383,400","$385,200","$387,000","$389,000","$391,200","$393,700","$396,300","$398,700","$400,800","$402,900","$405,200","$406,800","$409,400","$411,500","$414,100","$416,500","$419,600","$423,100","$425,300","$425,800","$426,600","$429,100","$432,800","$438,200","$442,300","$447,000","$449,400","$452,800","$455,500","$457,600","$460,200","$463,500","$468,000","$471,900","$475,500","$477,000","$479,600","$482,000","$486,400","$489,900","$492,600","$496,100","$498,800","$503,500","$506,300","$509,400","$511,600","$514,600","$516,700","$517,300","$517,700","$518,100","$519,300","$520,300","$521,900","$524,000","$526,900","$528,400","$530,700","$532,400","$536,100","$538,100","$540,000","$541,200","$544,300","$546,600","$548,600","$548,400","$550,100","$551,600","$552,400","$552,600","$552,500","$554,300","$555,800","$558,100","$558,500","$559,500","$560,500","$562,600","$563,200","$564,500"
Fort Smith Metro,metro,Many Bed,"$192,600","$193,200","$193,600","$193,900","$193,400","$192,700","$191,200","$189,700","$188,100","$187,100","$186,600","$186,300","$186,200","$185,900","$185,700","$186,100","$186,500","$187,200","$187,500","$187,800","$187,800","$187,800","$187,800","$187,900","$188,200","$188,500","$188,900","$189,300","$189,700","$189,500","$189,600","$189,800","$190,600","$191,600","$192,500","$193,100","$193,400","$193,600","$193,700","$193,400","$193,400","$193,800","$194,400","$194,800","$194,900","$194,800","$194,500","$194,500","$194,600","$195,000","$195,500","$196,500","$197,500","$198,300","$199,000","$199,600","$200,800","$202,500","$204,300","$205,800","$206,300","$206,400","$206,600","$207,200","$207,700","$208,300","$208,900","$209,800","$209,800","$209,200","$208,900","$208,900","$210,500","$211,800","$213,200","$213,300","$213,500","$213,700","$214,200","$214,700","$215,900","$217,600","$218,700","$220,300","$221,000","$222,200","$222,700","$223,800","$224,800","$226,200","$227,800","$228,900","$229,600","$229,600","$230,100","$230,300","$230,900","$231,500","$232,300","$233,100","$233,300","$233,400","$232,900","$232,900","$232,900","$233,600","$234,500","$235,200","$235,800","$235,900","$236,300","$236,700","$237,600","$238,300","$239,300","$240,200","$241,200","$241,900","$242,300","$242,900"
Fort Wayne Metro,metro,Many Bed,"$216,400","$216,400","$216,200","$215,500","$214,700","$213,900","$212,700","$211,400","$211,400","$211,900","$211,900","$211,300","$211,000","$211,800","$212,400","$212,800","$213,300","$213,600","$214,100","$214,500","$214,200","$213,600","$213,000","$212,800","$212,800","$212,200","$211,800","$211,800","$212,000","$213,000","$214,100","$214,700","$215,200","$215,700","$217,000","$218,300","$219,100","$219,900","$220,300","$221,100","$221,800","$222,500","$222,900","$224,200","$224,800","$225,600","$225,300","$225,100","$224,800","$225,400","$226,600","$227,700","$228,000","$227,800","$228,000","$228,000","$228,600","$228,600","$229,600","$230,300","$231,600","$232,100","$232,800","$233,000","$233,600","$234,000","$233,800","$233,600","$234,000","$235,400","$236,400","$237,200","$237,800","$238,400","$238,700","$239,000","$239,700","$240,900","$242,900","$244,700","$245,900","$246,700","$247,600","$248,900","$250,400","$252,100","$253,500","$254,400","$255,800","$257,200","$258,900","$260,000","$261,100","$261,800","$262,400","$263,100","$263,400","$264,400","$266,200","$268,600","$270,300","$271,800","$272,300","$273,400","$274,600","$276,400","$277,700","$279,200","$281,000","$282,400","$283,300","$283,800","$284,500","$285,400","$286,700","$287,800","$288,900","$289,900","$291,100","$292,000"
Fresno Metro,metro,Many Bed,"$324,000","$323,400","$322,200","$318,800","$315,000","$310,600","$309,700","$310,000","$309,100","$304,900","$298,500","$293,500","$290,600","$288,300","$287,500","$287,200","$286,500","$286,600","$285,600","$285,100","$283,700","$284,400","$286,900","$289,000","$291,900","$293,900","$294,900","$297,100","$299,300","$301,500","$302,600","$304,800","$308,100","$310,200","$312,900","$315,700","$319,300","$323,400","$328,200","$332,600","$336,900","$341,200","$346,200","$349,300","$352,100","$356,200","$359,500","$363,200","$363,600","$365,000","$364,400","$362,700","$361,800","$361,100","$361,700","$361,900","$362,100","$362,400","$362,600","$361,800","$362,600","$363,200","$365,300","$367,800","$370,000","$372,100","$372,100","$373,700","$375,800","$377,500","$377,900","$378,700","$379,700","$381,000","$382,500","$382,900","$384,300","$386,400","$390,100","$392,300","$394,100","$394,800","$397,300","$400,300","$402,800","$403,700","$404,400","$407,000","$409,800","$411,600","$413,200","$414,600","$416,800","$420,200","$423,500","$425,100","$426,600","$430,300","$433,600","$435,200","$434,400","$434,700","$435,000","$437,500","$439,200","$440,300","$440,700","$441,600","$442,500","$442,100","$442,500","$443,300","$445,700","$447,600","$449,200","$449,600","$450,300","$451,100","$452,200","$453,700"
