United States Zillow Home Value Index - Top Tier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Denver-Aurora-Lakewood Metro,metro,Top Tier,"$379,500","$378,500","$376,900","$375,500","$373,900","$372,300","$370,600","$369,300","$368,300","$366,900","$365,200","$363,500","$362,700","$361,100","$360,200","$359,300","$359,400","$359,500","$359,800","$360,100","$360,200","$360,500","$360,900","$361,800","$363,200","$365,800","$368,600","$371,600","$373,800","$376,400","$379,100","$382,100","$384,900","$388,000","$391,400","$395,100","$398,200","$401,100","$404,100","$407,700","$411,900","$415,300","$418,100","$420,300","$423,100","$425,300","$427,600","$429,200","$431,500","$434,500","$437,400","$440,100","$441,800","$444,400","$447,500","$451,400","$455,400","$460,400","$465,300","$470,400","$474,800","$478,800","$483,200","$487,400","$492,400","$497,300","$502,300","$506,700","$510,900","$514,100","$517,400","$520,800","$524,800","$528,400","$531,500","$535,200","$538,900","$542,200","$545,200","$548,400","$551,800","$555,800","$559,900","$564,300","$567,800","$571,000","$574,000","$576,400","$578,500","$581,100","$584,600","$588,000","$591,900","$595,500","$598,900","$602,000","$605,700","$610,100","$614,200","$618,100","$621,500","$624,900","$627,700","$630,700","$631,900","$632,200","$632,800","$633,700","$634,900","$634,700","$635,200","$635,900","$637,100","$638,000","$639,000","$639,800","$641,600","$644,100","$646,400","$648,700"
Des Moines-West Des Moines Metro,metro,Top Tier,"$254,500","$254,600","$253,900","$252,900","$251,900","$250,800","$249,600","$248,400","$247,400","$246,600","$245,700","$244,800","$243,900","$243,100","$242,400","$242,000","$241,700","$241,400","$241,200","$241,300","$241,300","$240,800","$240,100","$239,900","$240,200","$240,700","$241,200","$242,000","$243,000","$244,300","$245,800","$247,200","$248,700","$250,300","$252,200","$253,000","$252,900","$253,100","$254,000","$255,000","$255,300","$255,500","$255,600","$255,900","$256,100","$256,800","$257,400","$258,400","$259,700","$260,600","$261,100","$261,100","$261,500","$262,000","$262,300","$262,400","$262,300","$262,800","$263,600","$264,800","$265,900","$267,100","$268,200","$269,600","$271,000","$272,700","$274,000","$275,700","$277,300","$278,300","$279,400","$280,300","$281,600","$282,700","$283,800","$284,700","$285,500","$285,800","$286,800","$287,800","$288,900","$290,000","$290,900","$292,000","$292,800","$293,800","$294,600","$295,700","$296,600","$298,000","$298,900","$300,000","$301,400","$302,300","$302,700","$302,700","$303,700","$304,900","$305,600","$306,200","$306,700","$307,700","$308,700","$309,300","$309,800","$310,400","$311,800","$312,900","$313,500","$313,300","$314,000","$314,600","$315,300","$315,600","$315,900","$316,300","$316,700","$317,100","$317,200","$317,600"
Detroit-Warren-Dearborn Metro,metro,Top Tier,"$193,000","$193,100","$193,700","$193,000","$192,400","$191,100","$190,300","$188,900","$188,000","$187,100","$186,900","$186,300","$185,700","$184,700","$183,700","$183,300","$183,200","$183,900","$184,500","$185,300","$186,000","$186,500","$186,600","$187,400","$188,400","$190,100","$191,600","$193,600","$195,300","$196,600","$198,400","$200,300","$202,000","$203,600","$206,000","$208,700","$211,700","$214,500","$217,400","$220,400","$223,900","$227,600","$230,600","$233,300","$236,000","$239,000","$241,500","$242,900","$244,000","$244,900","$246,200","$247,300","$247,900","$248,100","$248,400","$249,300","$250,300","$251,400","$252,400","$253,800","$254,700","$255,300","$255,500","$256,100","$256,900","$257,600","$258,400","$259,300","$260,600","$261,700","$262,800","$263,400","$264,900","$266,300","$268,100","$269,800","$271,400","$273,200","$275,100","$276,600","$277,600","$278,700","$279,900","$281,900","$283,700","$286,000","$287,500","$288,600","$289,700","$291,200","$292,800","$294,500","$296,200","$298,400","$300,400","$302,100","$303,800","$305,100","$306,600","$308,000","$309,500","$311,200","$312,600","$314,100","$315,800","$317,000","$318,000","$317,900","$317,700","$317,500","$318,000","$318,900","$319,800","$320,400","$321,200","$322,000","$322,900","$324,000","$325,500","$327,900"
Duluth Metro,metro,Top Tier,"$238,000","$238,300","$238,600","$238,600","$237,900","$236,500","$235,400","$234,100","$233,000","$231,900","$230,800","$229,500","$228,000","$226,200","$224,400","$222,900","$222,200","$222,000","$221,200","$220,000","$218,600","$217,900","$217,700","$218,300","$218,700","$218,800","$218,500","$218,400","$217,400","$216,700","$216,700","$217,800","$219,300","$219,600","$219,200","$218,500","$218,600","$219,800","$221,600","$223,900","$226,000","$227,900","$229,200","$230,000","$230,700","$231,500","$232,900","$233,700","$235,000","$235,600","$236,500","$235,900","$235,400","$234,900","$235,400","$236,000","$236,700","$237,500","$238,100","$238,500","$237,900","$236,900","$236,000","$236,500","$238,100","$239,500","$239,500","$238,700","$237,000","$236,300","$236,000","$237,400","$238,700","$240,900","$242,700","$244,200","$244,400","$244,800","$245,700","$247,600","$250,700","$253,400","$256,200","$257,300","$259,000","$260,300","$260,900","$260,600","$260,800","$262,500","$264,100","$266,000","$267,100","$267,500","$267,000","$266,200","$265,500","$264,400","$264,900","$265,800","$267,400","$266,800","$267,200","$266,700","$267,100","$267,500","$268,100","$269,600","$271,000","$273,400","$274,500","$275,800","$276,700","$278,500","$279,600","$281,100","$282,100","$283,600","$285,400","$286,900"
Durham-Chapel Hill Metro,metro,Top Tier,"$354,200","$354,300","$353,600","$352,100","$351,100","$350,300","$349,600","$348,600","$347,200","$346,000","$344,500","$342,900","$341,200","$339,300","$337,200","$335,200","$333,400","$331,900","$330,200","$328,700","$327,300","$326,300","$324,600","$323,300","$322,200","$322,400","$323,000","$324,400","$325,900","$326,200","$326,400","$326,900","$328,200","$328,900","$331,300","$333,500","$335,700","$336,400","$337,000","$337,600","$338,500","$340,100","$342,100","$343,500","$344,100","$345,600","$346,200","$346,700","$346,600","$347,800","$349,100","$349,700","$349,800","$350,000","$350,300","$351,100","$352,200","$352,800","$353,700","$354,200","$355,000","$355,200","$355,700","$356,700","$358,000","$359,100","$360,200","$361,000","$361,800","$362,600","$363,000","$363,700","$364,700","$366,500","$368,400","$370,200","$371,800","$373,300","$374,700","$376,400","$377,600","$379,100","$380,800","$383,100","$385,600","$387,600","$389,100","$390,000","$391,200","$392,600","$394,100","$395,700","$397,900","$400,400","$403,200","$405,500","$407,400","$409,100","$411,000","$413,400","$415,400","$417,300","$418,900","$420,900","$422,700","$424,600","$426,000","$427,400","$428,900","$430,600","$432,200","$433,600","$435,200","$436,500","$438,100","$439,000","$439,800","$440,200","$440,600","$441,000"
El Centro Metro,metro,Top Tier,"$198,100","$197,900","$197,600","$196,600","$195,500","$194,500","$193,500","$192,200","$190,900","$190,100","$190,100","$189,000","$188,100","$187,000","$186,500","$185,600","$184,500","$183,800","$183,100","$182,500","$181,700","$180,900","$179,700","$179,500","$178,800","$178,600","$178,900","$179,200","$180,000","$179,700","$179,700","$180,200","$180,800","$180,600","$180,000","$181,000","$183,900","$186,100","$185,500","$187,100","$190,600","$194,900","$198,500","$200,400","$202,600","$204,400","$206,900","$207,900","$208,300","$210,700","$216,100","$219,900","$222,700","$225,800","$230,400","$234,600","$238,000","$242,400","$245,600","$248,600","$249,600","$250,500","$251,400","$252,800","$251,600","$249,200","$245,500","$244,600","$245,100","$246,900","$251,000","$253,500","$256,400","$256,200","$256,700","$256,800","$258,900","$260,700","$262,800","$265,400","$266,000","$265,700","$263,900","$265,600","$266,900","$269,500","$269,600","$269,300","$267,900","$268,300","$269,200","$269,300","$271,300","$273,100","$274,600","$273,400","$273,700","$275,000","$276,600","$276,900","$278,600","$281,300","$284,600","$286,500","$285,900","$285,300","$285,000","$286,200","$286,900","$286,800","$287,400","$289,500","$290,700","$290,600","$289,800","$290,600","$292,900","$295,600","$298,600","$301,500"
Erie Metro,metro,Top Tier,"$191,800","$192,100","$191,900","$191,800","$191,100","$190,500","$189,500","$189,100","$188,600","$188,800","$188,600","$188,400","$188,000","$187,800","$188,000","$188,400","$189,000","$189,200","$189,100","$188,700","$188,500","$188,200","$187,900","$187,600","$187,600","$187,900","$188,200","$188,300","$188,400","$188,800","$189,300","$190,000","$190,300","$190,400","$190,400","$190,800","$191,000","$190,900","$190,500","$190,200","$190,300","$190,300","$190,600","$190,900","$191,300","$191,600","$191,900","$192,100","$192,400","$192,300","$192,400","$192,500","$192,800","$192,900","$192,600","$192,200","$192,100","$192,400","$192,700","$192,800","$192,900","$193,100","$193,300","$193,000","$192,700","$192,300","$192,400","$192,400","$192,400","$192,500","$192,600","$192,700","$193,000","$193,700","$194,800","$196,000","$196,500","$197,200","$197,500","$198,000","$198,100","$198,000","$198,000","$198,200","$198,400","$198,400","$198,000","$198,000","$198,300","$198,900","$199,500","$199,900","$200,200","$200,600","$200,900","$201,100","$200,900","$200,800","$200,800","$201,200","$201,400","$201,300","$201,200","$201,400","$201,700","$202,000","$202,200","$202,400","$203,100","$203,700","$204,300","$204,600","$204,800","$205,200","$205,800","$206,200","$206,500","$207,000","$207,500","$208,100"
Eugene Metro,metro,Top Tier,"$329,900","$329,400","$329,100","$330,400","$329,300","$327,500","$323,200","$318,100","$311,700","$307,000","$304,100","$303,700","$302,600","$300,700","$297,600","$293,500","$290,400","$288,000","$286,600","$288,200","$289,600","$291,300","$289,800","$287,700","$287,000","$287,100","$287,400","$288,100","$290,000","$291,200","$292,400","$290,000","$289,100","$287,200","$289,100","$291,600","$295,300","$298,800","$301,800","$303,400","$302,700","$302,900","$303,500","$306,800","$308,900","$313,000","$315,200","$316,300","$314,700","$313,100","$312,900","$313,500","$315,000","$315,500","$316,600","$317,200","$318,100","$317,700","$317,300","$318,500","$320,900","$323,000","$323,600","$324,900","$326,700","$329,200","$330,800","$332,600","$334,700","$336,300","$338,300","$339,300","$341,200","$342,400","$345,000","$347,900","$351,500","$354,400","$357,000","$359,100","$361,000","$363,600","$365,200","$366,800","$368,400","$372,400","$376,100","$378,800","$380,100","$381,700","$383,800","$386,500","$389,300","$392,800","$397,000","$400,400","$402,600","$403,700","$404,700","$407,100","$409,700","$413,000","$415,000","$417,400","$419,000","$420,200","$421,300","$423,200","$425,700","$427,300","$429,800","$431,700","$434,200","$436,400","$439,600","$442,400","$446,100","$449,800","$453,700","$457,600"
Evansville Metro,metro,Top Tier,"$190,400","$190,100","$189,900","$190,200","$190,200","$190,000","$188,900","$188,500","$188,100","$187,800","$187,400","$187,100","$187,000","$187,200","$187,500","$187,700","$187,900","$188,100","$188,400","$188,400","$188,400","$188,400","$188,500","$188,500","$188,300","$188,300","$188,200","$187,800","$187,600","$187,500","$187,700","$187,900","$188,000","$188,400","$188,500","$188,900","$189,200","$189,300","$189,400","$189,900","$190,500","$190,900","$191,000","$191,300","$191,800","$191,800","$191,900","$192,000","$192,400","$193,100","$193,600","$194,100","$194,700","$195,400","$196,200","$196,800","$197,200","$197,900","$198,300","$198,700","$198,600","$198,700","$198,900","$199,200","$199,500","$199,800","$200,200","$200,700","$201,300","$201,800","$202,700","$203,600","$204,900","$205,800","$206,800","$207,400","$208,100","$208,600","$209,000","$209,200","$209,600","$210,400","$211,100","$211,900","$212,800","$213,500","$214,000","$214,500","$215,100","$215,800","$216,800","$218,100","$219,400","$220,400","$221,000","$221,500","$221,900","$222,800","$223,500","$224,600","$225,300","$226,300","$226,400","$226,800","$226,700","$227,500","$228,000","$229,200","$230,100","$231,200","$232,000","$232,800","$233,700","$234,400","$235,600","$236,500","$237,700","$238,300","$239,200","$239,700"
Fayetteville Metro,metro,Top Tier,"$211,500","$211,500","$211,500","$211,500","$211,500","$211,500","$211,600","$211,500","$211,700","$211,900","$212,100","$212,000","$211,400","$211,000","$210,300","$209,800","$209,200","$208,700","$207,700","$206,700","$205,400","$204,000","$203,100","$202,400","$202,200","$201,600","$201,500","$201,300","$201,000","$200,400","$199,700","$199,300","$198,600","$198,400","$198,100","$197,800","$197,100","$196,600","$196,200","$195,700","$195,600","$195,800","$196,500","$196,800","$197,700","$198,300","$199,000","$199,100","$199,500","$199,500","$199,100","$198,800","$198,300","$198,200","$197,500","$196,900","$196,300","$195,700","$194,900","$194,600","$194,800","$195,500","$196,300","$197,000","$196,700","$196,000","$195,500","$196,100","$196,500","$196,800","$196,900","$196,900","$196,200","$195,500","$194,800","$194,500","$195,800","$197,200","$198,800","$199,400","$200,100","$200,700","$201,300","$201,800","$202,900","$204,000","$204,900","$205,100","$204,700","$204,400","$204,100","$203,600","$203,300","$203,300","$204,000","$205,000","$205,300","$205,900","$206,900","$208,600","$209,800","$211,000","$211,900","$212,800","$213,200","$213,500","$214,100","$214,500","$215,500","$215,900","$216,200","$216,200","$216,600","$217,000","$217,500","$218,300","$219,400","$220,400","$220,900","$221,400"
Fayetteville-Springdale-Rogers Metro,metro,Top Tier,"$242,500","$242,200","$241,800","$240,500","$238,900","$236,600","$234,300","$231,900","$230,800","$230,100","$230,000","$229,500","$228,500","$226,600","$224,500","$223,500","$223,100","$223,400","$224,100","$224,800","$225,300","$225,300","$225,600","$226,700","$228,600","$231,100","$233,100","$234,200","$234,500","$234,700","$235,100","$235,900","$236,700","$237,900","$238,600","$238,700","$238,200","$238,400","$239,200","$240,700","$242,500","$244,200","$245,500","$245,900","$245,500","$245,000","$245,600","$247,100","$249,000","$250,200","$250,600","$250,500","$250,500","$250,700","$251,300","$252,600","$254,300","$256,100","$257,200","$257,100","$256,700","$255,800","$255,700","$256,000","$256,900","$257,700","$258,500","$259,200","$259,700","$260,400","$261,100","$262,500","$264,200","$266,900","$269,300","$271,300","$272,400","$273,500","$274,800","$276,300","$278,000","$279,000","$279,700","$280,300","$280,700","$280,900","$281,200","$282,800","$284,800","$286,600","$287,500","$288,300","$289,200","$291,100","$293,800","$295,700","$297,800","$298,900","$300,100","$300,200","$300,200","$300,900","$302,200","$303,400","$304,500","$304,700","$305,000","$305,900","$307,300","$308,900","$310,200","$311,800","$313,300","$314,400","$315,400","$316,400","$317,300","$318,500","$319,300","$319,900"
Flagstaff Metro,metro,Top Tier,"$454,400","$450,900","$446,500","$441,200","$435,300","$428,000","$420,000","$412,700","$404,600","$396,700","$390,400","$388,500","$386,200","$383,100","$378,000","$375,000","$375,200","$377,100","$380,100","$381,900","$383,700","$381,000","$378,000","$371,200","$368,200","$366,000","$369,300","$373,200","$377,000","$378,800","$382,200","$383,000","$384,100","$387,400","$393,100","$398,700","$403,200","$407,200","$409,300","$410,000","$410,700","$413,200","$414,500","$417,600","$419,600","$421,300","$420,800","$425,300","$429,900","$435,300","$436,200","$436,000","$435,800","$435,500","$434,800","$432,300","$431,700","$434,300","$439,200","$439,700","$438,700","$436,900","$439,400","$442,200","$444,000","$445,100","$446,700","$450,600","$453,900","$453,700","$452,500","$453,000","$456,300","$459,900","$461,600","$464,100","$466,800","$470,200","$472,900","$475,400","$477,400","$481,200","$482,900","$485,600","$485,800","$487,600","$488,800","$489,500","$490,400","$490,900","$493,100","$494,900","$497,000","$499,300","$504,000","$506,600","$509,400","$508,900","$510,800","$512,000","$514,800","$517,600","$520,100","$522,400","$524,500","$526,600","$528,000","$528,500","$528,800","$530,500","$532,400","$534,900","$536,200","$537,600","$538,700","$540,500","$542,400","$544,300","$546,200","$549,600"
Flint Metro,metro,Top Tier,"$146,500","$145,800","$145,300","$144,200","$143,200","$142,700","$141,800","$140,400","$139,000","$137,400","$135,500","$133,200","$130,300","$127,900","$126,200","$125,400","$125,400","$125,300","$125,600","$125,600","$125,900","$126,100","$127,300","$128,600","$129,700","$130,800","$131,600","$131,800","$131,600","$131,600","$131,300","$131,100","$130,900","$131,700","$131,800","$132,400","$133,400","$135,100","$136,600","$138,200","$139,600","$141,000","$143,100","$145,700","$148,400","$150,500","$153,100","$155,300","$156,600","$156,900","$157,600","$158,900","$160,400","$161,800","$163,000","$163,600","$163,200","$162,500","$162,300","$163,900","$166,200","$167,500","$168,300","$168,800","$170,200","$170,700","$170,400","$170,500","$171,400","$172,700","$172,900","$171,600","$170,700","$171,300","$172,200","$173,000","$173,500","$174,900","$177,000","$178,200","$180,000","$181,400","$183,300","$184,900","$186,400","$188,200","$189,200","$190,000","$189,500","$189,700","$190,300","$192,600","$193,700","$195,900","$197,100","$198,100","$198,300","$198,400","$199,500","$200,100","$202,000","$202,800","$204,100","$203,800","$204,300","$204,900","$206,100","$207,600","$209,000","$210,300","$211,300","$212,800","$214,000","$215,400","$216,200","$217,400","$218,400","$218,900","$219,300","$219,700"
Fort Collins Metro,metro,Top Tier,"$367,100","$367,300","$367,700","$366,600","$366,300","$365,800","$365,100","$363,200","$360,800","$360,200","$361,500","$362,000","$361,500","$360,300","$361,200","$361,800","$362,400","$361,700","$362,100","$363,100","$364,100","$363,900","$363,600","$364,900","$366,500","$368,300","$368,400","$369,200","$370,200","$372,100","$373,400","$374,100","$375,900","$378,600","$380,800","$381,700","$382,200","$383,800","$385,300","$387,200","$388,900","$390,700","$392,700","$395,200","$397,800","$400,100","$401,900","$403,600","$405,600","$406,900","$409,300","$411,400","$414,600","$417,400","$420,700","$424,200","$426,600","$428,100","$430,100","$433,600","$437,800","$443,400","$447,800","$452,700","$455,400","$458,900","$461,900","$464,500","$467,700","$471,000","$475,600","$479,600","$483,600","$486,000","$489,300","$492,400","$497,000","$501,000","$504,400","$508,200","$511,200","$516,000","$519,100","$522,900","$526,000","$529,600","$532,400","$533,800","$535,300","$536,600","$538,400","$540,000","$542,600","$545,200","$548,100","$549,300","$551,500","$553,300","$557,300","$559,800","$562,300","$564,000","$567,600","$570,600","$573,300","$573,800","$575,900","$577,500","$578,200","$578,000","$577,700","$579,100","$580,100","$581,900","$582,000","$582,500","$582,900","$584,500","$585,000","$586,700"
Fort Smith Metro,metro,Top Tier,"$157,400","$157,500","$157,600","$157,500","$157,300","$156,900","$155,800","$154,500","$153,300","$152,600","$152,200","$151,900","$151,800","$151,600","$151,500","$151,600","$151,800","$152,200","$152,500","$152,800","$153,000","$153,000","$153,100","$153,200","$153,300","$153,400","$153,500","$153,600","$153,700","$153,800","$154,000","$154,200","$154,700","$155,100","$155,400","$155,600","$155,700","$155,800","$155,800","$155,800","$155,800","$155,900","$156,000","$156,100","$156,300","$156,400","$156,600","$156,700","$156,900","$157,200","$157,500","$157,800","$158,200","$158,700","$159,100","$159,500","$159,800","$160,200","$160,500","$161,000","$161,500","$161,900","$162,200","$162,600","$162,900","$163,300","$163,700","$164,200","$164,600","$165,000","$165,400","$165,700","$166,100","$166,400","$166,800","$167,200","$167,500","$167,800","$168,100","$168,500","$169,000","$169,600","$170,200","$171,000","$171,600","$172,300","$172,800","$173,300","$174,000","$174,600","$175,100","$175,400","$175,800","$176,200","$176,600","$177,000","$177,500","$178,200","$178,800","$179,500","$179,900","$180,100","$180,400","$180,900","$181,300","$181,700","$182,100","$182,600","$183,100","$183,500","$183,900","$184,300","$184,900","$185,600","$186,400","$187,100","$187,900","$188,700","$189,500","$190,200"
Fort Wayne Metro,metro,Top Tier,"$185,200","$185,100","$185,100","$184,600","$183,900","$183,300","$182,300","$181,200","$181,100","$181,100","$180,800","$180,000","$179,600","$180,000","$180,300","$180,300","$180,600","$180,700","$181,100","$181,300","$181,000","$180,600","$180,400","$180,500","$180,400","$180,000","$179,700","$179,800","$179,900","$180,400","$181,000","$181,300","$181,600","$181,800","$182,300","$183,100","$183,700","$184,200","$184,400","$185,000","$185,500","$186,100","$186,400","$187,400","$187,900","$188,500","$188,300","$188,200","$188,100","$188,500","$189,300","$190,000","$190,200","$190,400","$190,800","$191,100","$191,800","$192,000","$192,900","$193,600","$194,600","$194,900","$195,600","$196,000","$196,500","$196,800","$196,600","$196,500","$196,800","$198,000","$198,800","$199,600","$200,100","$200,700","$201,000","$201,500","$202,200","$203,400","$204,900","$206,400","$207,400","$208,200","$209,200","$210,500","$212,000","$213,600","$214,900","$215,800","$216,900","$217,900","$219,300","$220,300","$221,300","$221,800","$222,300","$222,800","$223,300","$224,200","$225,700","$227,600","$229,300","$230,700","$231,700","$233,000","$234,400","$236,100","$237,400","$238,900","$240,600","$242,100","$243,100","$243,900","$244,800","$245,800","$247,000","$248,000","$249,000","$250,100","$251,400","$252,400"
Fresno Metro,metro,Top Tier,"$278,200","$277,300","$276,000","$271,900","$268,000","$263,700","$263,100","$263,000","$261,900","$257,600","$251,500","$246,400","$243,000","$240,400","$239,100","$238,600","$237,300","$236,600","$234,600","$233,600","$231,700","$231,800","$233,500","$235,300","$237,900","$239,400","$240,000","$241,800","$244,200","$247,000","$248,700","$250,800","$253,900","$256,000","$258,600","$261,100","$264,600","$268,500","$273,300","$277,400","$281,200","$284,600","$288,700","$291,200","$293,500","$297,000","$299,500","$302,500","$302,500","$303,600","$303,100","$301,800","$301,300","$301,000","$301,900","$302,400","$302,800","$303,400","$304,200","$304,000","$305,400","$306,300","$308,400","$310,600","$312,400","$313,900","$314,000","$315,300","$317,100","$318,600","$319,100","$319,900","$320,900","$322,000","$323,200","$323,700","$325,100","$327,100","$330,300","$332,600","$334,500","$335,600","$338,000","$340,700","$343,000","$343,800","$344,600","$347,200","$349,900","$351,900","$353,700","$355,300","$357,300","$360,200","$362,800","$363,800","$365,300","$368,900","$372,200","$373,800","$372,900","$373,200","$373,400","$375,800","$377,300","$378,500","$379,200","$380,400","$381,200","$380,700","$381,000","$381,700","$384,100","$385,800","$387,400","$387,800","$388,700","$389,500","$390,700","$392,400"
Gainesville Metro,metro,Top Tier,"$270,000","$267,000","$264,500","$262,300","$260,600","$258,400","$255,100","$251,200","$248,600","$246,100","$244,100","$241,600","$240,600","$239,200","$237,400","$235,300","$233,900","$232,900","$232,500","$232,500","$231,600","$230,300","$228,500","$227,200","$225,000","$224,000","$224,200","$224,400","$223,800","$222,200","$222,100","$221,900","$222,100","$222,200","$223,000","$224,200","$226,100","$228,000","$229,300","$230,600","$232,300","$234,600","$235,100","$235,800","$236,800","$238,900","$241,000","$242,300","$243,300","$243,200","$242,900","$242,500","$243,100","$243,900","$245,600","$247,200","$248,100","$248,300","$247,500","$247,900","$248,100","$249,400","$250,800","$252,900","$254,100","$254,700","$255,300","$256,200","$257,300","$257,500","$258,500","$259,300","$261,100","$263,400","$264,700","$265,100","$264,900","$265,500","$266,000","$266,700","$268,400","$272,500","$276,600","$279,400","$280,100","$279,300","$279,900","$281,700","$284,700","$287,800","$290,500","$292,300","$292,100","$290,100","$288,500","$289,100","$291,000","$293,900","$296,200","$297,700","$298,200","$297,900","$298,000","$299,400","$302,000","$304,100","$305,000","$305,600","$306,700","$307,700","$308,300","$308,900","$310,000","$311,500","$312,900","$313,600","$314,100","$315,400","$317,300","$318,800"
Gainesville Metro,metro,Top Tier,"$290,900","$290,900","$291,400","$291,500","$291,300","$290,100","$287,200","$283,700","$279,000","$274,700","$270,700","$268,300","$267,000","$263,700","$258,700","$252,300","$248,000","$245,400","$246,300","$247,900","$249,500","$250,800","$252,700","$254,900","$255,000","$256,400","$259,000","$264,900","$268,400","$270,500","$268,500","$266,900","$265,900","$266,300","$266,500","$265,500","$266,500","$268,200","$271,500","$272,500","$274,500","$277,400","$283,000","$288,400","$292,800","$297,100","$301,200","$305,900","$309,200","$310,600","$310,200","$309,900","$310,400","$311,100","$310,900","$310,800","$311,900","$311,300","$310,600","$309,200","$310,100","$312,100","$314,100","$316,100","$317,400","$319,200","$321,200","$322,700","$324,200","$326,300","$328,300","$330,800","$332,200","$333,800","$335,800","$337,500","$339,300","$340,100","$341,400","$342,300","$343,800","$346,000","$349,100","$351,100","$352,600","$353,300","$355,100","$358,000","$360,500","$362,500","$363,400","$365,700","$366,200","$367,000","$366,800","$369,600","$372,200","$375,800","$376,900","$378,100","$378,800","$380,900","$383,100","$385,100","$387,900","$388,800","$389,600","$388,800","$389,100","$388,700","$389,500","$389,700","$390,400","$390,600","$391,100","$391,100","$391,300","$392,600","$394,200","$395,900"
Glens Falls Metro,metro,Top Tier,"$289,200","$289,600","$290,100","$290,400","$291,000","$291,400","$291,500","$291,100","$290,300","$289,500","$288,500","$287,600","$286,600","$286,300","$286,200","$286,300","$286,200","$285,700","$285,400","$285,400","$285,500","$285,600","$285,400","$285,400","$285,400","$285,900","$286,800","$287,500","$287,800","$287,600","$287,300","$287,400","$287,600","$288,000","$288,300","$288,100","$287,700","$286,500","$284,000","$282,200","$281,300","$282,000","$282,700","$282,800","$283,100","$283,100","$283,600","$284,400","$284,200","$283,200","$282,700","$282,200","$282,800","$283,000","$284,200","$285,100","$285,400","$285,400","$286,000","$286,500","$289,000","$292,200","$296,000","$297,800","$298,300","$298,000","$296,800","$296,600","$296,300","$297,000","$296,300","$295,700","$294,200","$293,700","$292,900","$293,900","$294,100","$295,300","$296,300","$297,200","$298,200","$298,900","$300,800","$303,600","$306,300","$306,900","$306,900","$306,000","$306,800","$306,800","$307,700","$307,300","$306,700","$305,600","$304,800","$303,000","$301,400","$301,700","$303,100","$306,200","$307,900","$310,000","$310,500","$312,800","$315,300","$317,600","$319,000","$320,400","$322,100","$322,700","$323,400","$322,800","$322,700","$322,700","$323,600","$323,700","$323,800","$324,300","$325,100","$326,200"
