United States Zillow Home Value Index - Condo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Charlotte-Concord-Gastonia Metro,metro,Condo,"$138,700","$138,400","$137,900","$136,900","$135,600","$134,200","$133,000","$131,600","$130,700","$129,600","$128,700","$127,500","$126,300","$124,700","$123,600","$122,600","$122,100","$121,600","$120,700","$119,900","$119,500","$119,200","$119,400","$119,200","$119,300","$119,100","$118,900","$118,900","$119,100","$119,700","$120,400","$121,000","$121,000","$121,100","$120,800","$121,400","$122,000","$123,400","$124,700","$126,000","$126,900","$127,500","$128,000","$128,500","$129,700","$130,700","$132,000","$132,600","$133,000","$133,200","$133,300","$133,200","$133,100","$133,100","$133,500","$133,900","$134,400","$134,800","$135,400","$136,100","$136,900","$137,300","$137,700","$138,300","$139,400","$140,300","$141,000","$141,500","$141,600","$142,000","$142,600","$143,300","$144,100","$145,300","$146,700","$148,100","$148,900","$149,900","$150,800","$152,100","$153,600","$154,900","$155,700","$156,700","$157,700","$158,800","$159,900","$160,700","$161,900","$163,000","$164,500","$165,600","$166,700","$167,800","$169,400","$170,700","$171,600","$172,800","$173,900","$175,500","$176,700","$177,800","$178,400","$179,300","$180,100","$181,500","$182,000","$182,700","$183,400","$184,400","$185,100","$185,600","$186,400","$187,200","$188,200","$189,200","$190,100","$190,700","$191,800","$192,800"
Chattanooga Metro,metro,Condo,"$173,800","$173,800","$173,700","$173,800","$174,000","$174,000","$174,000","$174,000","$174,000","$173,400","$173,000","$172,400","$172,100","$171,200","$170,400","$169,500","$169,000","$168,900","$169,000","$168,600","$168,300","$167,500","$166,500","$165,800","$165,800","$166,600","$167,100","$167,600","$167,500","$167,200","$166,500","$166,500","$166,500","$167,500","$168,700","$169,900","$170,700","$170,900","$171,500","$171,600","$172,300","$172,900","$173,700","$174,300","$175,000","$175,200","$175,200","$175,000","$174,500","$173,900","$173,400","$173,200","$173,000","$172,800","$173,000","$173,000","$173,000","$173,000","$173,300","$173,600","$173,900","$174,300","$175,200","$176,100","$177,000","$177,500","$177,600","$177,900","$178,300","$178,800","$179,100","$179,700","$180,600","$181,600","$182,200","$182,600","$183,000","$183,700","$184,700","$185,800","$186,800","$188,200","$189,500","$190,900","$191,500","$192,200","$193,000","$194,100","$195,200","$196,300","$197,600","$198,800","$199,800","$200,100","$200,200","$200,000","$200,700","$201,600","$202,600","$203,600","$204,400","$205,400","$206,400","$207,300","$208,300","$209,400","$210,600","$212,100","$213,600","$214,800","$215,800","$216,700","$217,700","$218,400","$219,100","$219,800","$220,400","$221,300","$222,000","$222,600"
Chicago-Naperville-Elgin Metro,metro,Condo,"$188,800","$186,800","$186,300","$183,100","$181,300","$178,800","$177,400","$174,900","$172,700","$170,400","$168,600","$167,000","$164,800","$163,400","$161,100","$160,300","$158,700","$157,600","$155,200","$153,900","$152,000","$150,700","$148,500","$147,600","$146,700","$146,300","$145,400","$144,500","$143,600","$142,900","$143,100","$143,600","$144,000","$144,800","$145,900","$146,700","$147,600","$148,400","$150,000","$151,500","$153,400","$155,100","$157,100","$158,100","$159,500","$160,300","$161,500","$162,100","$162,400","$163,000","$163,900","$164,900","$165,600","$166,400","$167,000","$167,900","$168,400","$169,000","$169,300","$170,000","$171,400","$172,400","$172,800","$172,900","$173,200","$173,600","$173,900","$174,300","$174,900","$175,700","$176,900","$177,800","$178,500","$178,900","$179,600","$180,700","$181,700","$182,400","$183,100","$183,900","$184,900","$186,000","$186,900","$188,200","$189,300","$190,200","$190,700","$191,300","$192,000","$192,900","$193,800","$194,700","$195,800","$196,900","$197,600","$197,900","$198,000","$198,500","$199,200","$199,700","$200,200","$200,700","$201,300","$201,800","$202,000","$201,900","$202,000","$202,100","$202,600","$202,900","$203,100","$203,400","$203,500","$203,600","$203,700","$203,700","$203,800","$204,100","$204,500","$205,000"
Chico Metro,metro,Condo,"$167,800","$167,800","$168,800","$168,400","$167,200","$164,300","$162,900","$161,600","$160,000","$158,200","$156,600","$154,900","$152,800","$150,400","$149,000","$147,900","$146,600","$146,000","$145,100","$144,200","$143,500","$143,000","$143,200","$143,900","$144,100","$144,100","$142,400","$142,200","$142,900","$142,500","$141,200","$139,900","$140,100","$141,000","$140,600","$140,400","$141,200","$142,600","$144,900","$145,900","$146,900","$148,400","$150,400","$151,700","$151,700","$151,200","$151,700","$151,700","$151,300","$150,200","$149,400","$149,200","$149,500","$149,500","$149,600","$150,200","$151,000","$152,300","$152,600","$153,300","$154,100","$155,400","$156,300","$156,800","$156,700","$157,300","$158,300","$159,200","$160,100","$161,100","$162,500","$163,700","$164,900","$165,900","$166,700","$166,900","$167,300","$168,000","$168,900","$169,600","$170,100","$170,100","$169,900","$169,600","$169,600","$169,600","$170,300","$172,700","$175,000","$177,100","$178,400","$180,100","$181,600","$183,000","$184,600","$186,400","$187,900","$188,700","$188,200","$186,700","$185,600","$185,200","$185,300","$185,000","$185,300","$187,500","$190,900","$193,800","$195,600","$197,500","$200,500","$203,600","$206,000","$207,700","$209,000","$210,400","$211,200","$210,200","$207,900","$205,600"
Cincinnati Metro,metro,Condo,"$114,100","$113,800","$113,600","$112,900","$112,100","$111,500","$111,000","$110,200","$109,100","$108,300","$107,800","$107,100","$106,000","$105,000","$104,300","$103,800","$103,300","$102,700","$102,300","$102,000","$101,900","$101,500","$101,100","$100,700","$100,400","$100,100","$99,500","$99,000","$98,900","$98,800","$98,600","$98,300","$98,000","$98,300","$98,400","$98,900","$99,200","$99,800","$100,300","$100,800","$101,000","$101,100","$101,300","$101,400","$101,600","$101,100","$100,900","$100,300","$100,200","$99,900","$99,800","$99,700","$99,700","$99,600","$99,700","$99,900","$100,200","$100,800","$101,300","$101,800","$102,200","$102,500","$102,700","$102,700","$103,000","$103,400","$103,800","$104,100","$104,200","$104,500","$104,600","$104,800","$104,700","$105,000","$105,400","$106,200","$106,900","$107,400","$108,000","$108,700","$109,600","$110,300","$111,000","$111,800","$112,800","$113,600","$114,300","$114,900","$115,600","$116,400","$117,200","$117,500","$117,800","$118,000","$118,500","$119,000","$119,900","$121,100","$122,200","$122,900","$123,300","$123,600","$124,200","$124,900","$125,800","$126,900","$127,900","$128,600","$129,000","$128,900","$129,200","$129,800","$130,500","$131,400","$132,000","$132,700","$133,200","$133,700","$134,100","$134,600"
Clarksville Metro,metro,Condo,"$95,700","$93,300","$91,800","$91,000","$90,700","$90,700","$90,900","$91,100","$89,900","$87,800","$86,000","$85,000","$84,500","$85,400","$86,400","$87,500","$87,400","$86,600","$85,200","$84,500","$84,600","$86,000","$86,800","$87,100","$88,000","$87,800","$87,800","$87,400","$88,300","$89,600","$90,600","$91,200","$90,800","$91,600","$93,400","$96,400","$98,900","$101,700","$103,400","$104,300","$104,300","$104,700","$106,700","$109,000","$112,000","$112,700","$112,500","$111,600","$112,400","$113,200","$114,600","$117,200","$120,400","$122,900","$123,700","$123,300","$122,700","$122,100","$122,200","$122,300","$121,400","$121,200","$120,900","$121,000","$120,900","$121,200","$122,500","$124,500","$126,300","$128,100","$129,300","$130,100","$130,800","$131,100","$131,500","$131,200","$131,200","$130,700","$131,000","$131,200","$132,600","$134,600","$136,000","$137,000","$137,300","$138,100","$138,700","$139,800","$140,600","$142,200","$143,000","$143,800","$142,300","$140,900","$140,500","$141,600","$144,500","$147,500","$151,000","$153,200","$153,300","$151,700","$150,200","$149,900","$152,100","$154,200","$156,400","$156,500","$155,200","$153,100","$151,500","$151,000","$152,100","$154,100","$156,300","$157,700","$158,000","$158,300","$158,300","$159,500"
Cleveland-Elyria Metro,metro,Condo,"$106,700","$106,200","$105,600","$104,900","$104,200","$103,700","$102,800","$102,000","$101,100","$100,400","$99,500","$98,800","$98,000","$97,200","$96,500","$95,900","$95,500","$94,800","$94,500","$94,000","$93,500","$92,800","$92,100","$91,600","$91,300","$91,100","$90,800","$90,600","$90,400","$90,400","$90,300","$90,300","$90,400","$90,900","$91,600","$91,900","$91,900","$91,800","$92,000","$92,300","$92,400","$92,500","$92,700","$92,800","$92,800","$92,400","$91,700","$91,400","$91,200","$91,400","$91,400","$91,400","$91,400","$91,400","$91,300","$91,300","$91,500","$91,800","$92,400","$92,800","$93,300","$93,500","$94,000","$94,200","$94,400","$94,600","$94,900","$95,200","$95,500","$95,800","$96,000","$96,100","$96,300","$96,500","$96,800","$97,200","$97,700","$98,100","$98,400","$98,900","$99,500","$100,100","$100,400","$100,900","$101,700","$102,600","$103,300","$103,700","$104,200","$104,900","$105,800","$106,400","$106,700","$107,300","$108,500","$109,500","$110,100","$110,200","$110,600","$111,100","$111,800","$112,500","$113,200","$114,000","$114,700","$115,100","$115,400","$115,700","$116,300","$117,200","$117,900","$118,600","$119,100","$119,500","$119,800","$120,100","$120,600","$121,200","$121,700","$122,200"
Colorado Springs Metro,metro,Condo,"$133,100","$132,800","$132,500","$132,000","$131,400","$130,500","$129,900","$128,800","$127,900","$127,000","$126,500","$126,200","$125,700","$125,100","$124,100","$123,100","$122,700","$122,800","$122,800","$122,600","$122,500","$122,800","$123,000","$122,600","$122,000","$122,000","$122,600","$123,700","$124,000","$123,900","$123,600","$123,800","$124,100","$124,300","$124,700","$125,700","$126,400","$126,600","$126,400","$126,200","$126,500","$126,900","$127,500","$128,000","$128,200","$128,200","$127,900","$127,700","$127,800","$127,900","$128,400","$129,000","$129,400","$129,800","$130,200","$130,500","$131,400","$132,200","$133,100","$133,500","$134,000","$135,000","$135,500","$136,000","$136,400","$137,300","$138,100","$139,100","$139,600","$140,300","$141,200","$142,600","$144,200","$145,300","$146,700","$147,900","$149,300","$150,400","$151,600","$152,700","$154,100","$155,600","$157,100","$158,400","$159,400","$160,700","$162,100","$163,900","$165,700","$167,200","$168,900","$170,600","$172,500","$174,100","$175,600","$177,600","$179,800","$182,100","$183,900","$185,200","$186,000","$187,300","$188,800","$190,700","$192,400","$193,900","$195,200","$196,100","$196,800","$197,500","$198,700","$200,200","$201,900","$203,700","$205,100","$206,300","$207,700","$209,300","$211,300","$213,500"
Columbia Metro,metro,Condo,"$93,800","$94,500","$95,100","$94,800","$94,300","$93,700","$92,500","$91,800","$91,000","$91,000","$90,200","$89,700","$88,600","$87,900","$87,100","$86,700","$86,200","$85,800","$85,800","$85,900","$86,500","$86,700","$87,500","$87,800","$88,000","$87,600","$87,100","$86,500","$85,700","$85,500","$85,200","$84,900","$84,200","$83,600","$82,800","$82,100","$81,300","$80,600","$80,600","$80,700","$81,100","$81,200","$81,100","$80,800","$80,400","$80,200","$80,200","$80,600","$81,200","$81,700","$81,900","$82,100","$81,900","$81,400","$80,900","$80,700","$81,300","$81,500","$81,600","$81,100","$81,100","$81,200","$81,500","$81,700","$81,900","$82,300","$83,100","$83,600","$83,400","$83,300","$83,300","$83,900","$83,800","$83,700","$83,500","$83,600","$84,000","$84,300","$84,300","$84,400","$84,800","$85,100","$85,200","$85,200","$85,500","$85,700","$85,900","$85,600","$85,600","$85,500","$85,600","$85,500","$85,800","$86,200","$87,000","$87,400","$87,800","$87,900","$88,400","$88,900","$89,400","$89,900","$90,300","$90,700","$90,900","$91,000","$91,100","$91,200","$91,500","$91,800","$92,000","$92,300","$92,500","$92,700","$93,100","$93,400","$93,800","$94,200","$94,400","$94,900"
Columbus Metro,metro,Condo,"$114,300","$114,700","$114,800","$114,500","$114,000","$113,300","$112,800","$112,000","$111,500","$112,800","$113,700","$114,400","$113,800","$113,300","$112,800","$112,400","$112,800","$113,400","$114,000","$114,400","$114,700","$113,800","$112,800","$112,400","$112,800","$113,400","$113,600","$113,900","$114,100","$114,000","$114,000","$113,800","$113,700","$113,100","$112,300","$111,600","$111,500","$111,600","$112,100","$112,700","$112,800","$112,900","$112,800","$113,000","$112,900","$112,800","$113,000","$112,500","$111,900","$111,400","$111,200","$110,600","$109,900","$109,300","$109,500","$109,600","$110,100","$110,400","$110,800","$111,300","$111,900","$111,900","$111,800","$111,900","$112,400","$112,700","$112,200","$112,100","$112,100","$113,000","$113,600","$114,100","$113,900","$114,400","$114,800","$115,500","$115,800","$116,100","$116,600","$116,500","$116,200","$115,100","$114,300","$114,300","$115,200","$115,500","$115,600","$115,300","$115,600","$115,900","$116,100","$116,400","$116,900","$118,000","$118,900","$119,400","$119,700","$120,100","$120,200","$120,300","$120,000","$120,200","$120,500","$121,100","$121,800","$122,300","$122,900","$123,000","$122,800","$122,800","$123,300","$124,100","$124,800","$125,300","$125,700","$126,000","$126,200","$126,500","$126,800","$127,600"
Columbus Metro,metro,Condo,"$118,200","$118,200","$118,000","$117,500","$116,800","$115,800","$115,000","$114,100","$113,600","$113,100","$112,500","$112,000","$111,400","$110,600","$109,500","$108,500","$107,800","$107,200","$106,400","$105,700","$105,000","$104,100","$103,300","$102,100","$101,000","$99,700","$98,900","$98,300","$98,000","$98,000","$98,200","$98,300","$98,200","$98,000","$98,000","$98,500","$99,400","$100,600","$102,000","$103,200","$104,200","$104,700","$105,300","$105,900","$106,500","$107,400","$108,000","$108,400","$108,600","$109,000","$109,200","$109,500","$109,600","$109,900","$110,000","$110,500","$111,100","$111,800","$112,600","$113,300","$113,800","$114,200","$114,600","$115,200","$115,700","$116,300","$116,800","$117,300","$117,900","$118,400","$118,700","$119,200","$120,000","$120,700","$121,300","$121,700","$122,400","$123,200","$124,000","$124,500","$125,100","$126,400","$128,300","$129,800","$130,700","$131,200","$132,200","$133,100","$134,100","$135,200","$136,600","$138,100","$139,400","$139,700","$139,300","$139,600","$140,700","$142,500","$143,900","$145,400","$146,600","$147,400","$148,200","$148,900","$149,400","$150,100","$151,100","$152,200","$153,000","$153,500","$154,000","$154,500","$155,100","$156,000","$156,800","$157,700","$158,800","$160,200","$161,600","$162,600"
Dallas-Fort Worth-Arlington Metro,metro,Condo,"$103,100","$102,600","$102,200","$101,400","$100,700","$99,800","$99,300","$98,600","$98,200","$97,800","$97,200","$96,600","$95,700","$95,000","$94,200","$93,700","$93,500","$93,600","$93,600","$93,400","$93,000","$92,700","$92,900","$93,200","$93,400","$93,600","$93,800","$94,400","$94,700","$94,900","$94,900","$95,300","$95,900","$96,600","$97,100","$97,600","$98,200","$99,100","$99,900","$100,900","$102,100","$103,200","$104,100","$104,800","$105,500","$105,900","$106,600","$107,200","$107,700","$108,000","$108,600","$108,400","$108,900","$109,200","$110,200","$110,900","$111,700","$112,800","$113,900","$115,100","$116,400","$117,800","$119,000","$120,400","$121,300","$122,300","$123,300","$124,600","$125,900","$126,700","$127,500","$128,300","$129,300","$130,600","$131,900","$133,600","$135,000","$136,600","$138,000","$139,600","$141,000","$142,300","$143,700","$145,200","$147,000","$148,800","$150,600","$152,000","$152,600","$153,300","$154,400","$156,100","$158,000","$159,600","$161,500","$163,000","$164,000","$164,900","$165,700","$166,400","$167,600","$167,700","$168,600","$168,900","$170,400","$171,400","$172,400","$173,000","$173,500","$174,100","$174,900","$175,700","$176,600","$178,100","$178,900","$179,500","$179,100","$179,200","$179,200","$179,600"
Davenport-Moline-Rock Island Metro,metro,Condo,"$99,600","$99,900","$100,300","$100,500","$100,600","$100,500","$100,300","$100,000","$99,700","$99,800","$99,900","$99,800","$99,400","$98,700","$98,200","$97,700","$97,500","$97,300","$97,200","$97,000","$96,800","$96,600","$96,400","$96,200","$96,200","$96,200","$96,400","$96,800","$97,100","$97,200","$97,100","$97,200","$97,400","$97,300","$97,100","$96,900","$96,900","$96,900","$96,800","$96,700","$96,800","$97,000","$97,300","$97,400","$97,800","$98,000","$98,700","$99,500","$100,300","$100,900","$101,200","$101,200","$101,200","$101,200","$101,300","$101,300","$101,200","$101,400","$101,400","$101,200","$100,700","$100,700","$101,000","$101,400","$101,400","$101,500","$101,700","$102,000","$102,000","$102,000","$102,100","$102,600","$103,100","$103,200","$102,900","$102,700","$103,000","$103,400","$103,900","$104,000","$104,400","$104,700","$104,800","$104,700","$104,900","$105,300","$106,100","$106,800","$107,300","$107,100","$107,000","$107,200","$107,700","$108,000","$108,300","$109,100","$109,600","$110,000","$110,000","$110,300","$110,500","$111,100","$111,500","$112,000","$112,300","$112,800","$113,200","$113,300","$113,300","$113,400","$113,800","$114,000","$114,300","$114,600","$115,000","$115,200","$115,500","$115,700","$116,000","$116,400"
Dayton Metro,metro,Condo,"$94,900","$94,900","$94,900","$94,700","$94,500","$94,200","$93,900","$93,600","$93,200","$92,900","$92,900","$93,000","$92,700","$92,300","$91,900","$92,000","$91,900","$91,800","$91,600","$91,800","$91,800","$91,900","$91,600","$91,300","$91,200","$91,200","$91,100","$90,600","$90,400","$90,400","$90,600","$90,400","$90,300","$90,400","$90,700","$91,000","$90,800","$90,600","$90,400","$90,400","$90,300","$90,100","$89,900","$89,800","$89,900","$89,300","$88,600","$87,800","$87,800","$87,700","$87,700","$87,700","$87,800","$87,700","$87,800","$87,500","$87,100","$86,600","$86,100","$85,600","$85,300","$85,300","$85,500","$85,600","$85,600","$85,600","$85,300","$85,300","$85,500","$86,200","$87,100","$88,500","$89,500","$89,900","$89,900","$89,800","$89,900","$90,200","$90,700","$91,400","$91,800","$92,300","$92,200","$92,200","$92,000","$92,300","$92,800","$93,500","$94,300","$95,000","$95,800","$96,400","$97,200","$97,900","$98,900","$99,400","$99,900","$100,100","$100,300","$100,800","$101,400","$101,900","$102,000","$102,300","$102,700","$103,000","$103,500","$103,700","$104,200","$104,600","$105,400","$105,900","$106,300","$106,700","$107,500","$108,400","$109,100","$110,000","$110,900","$112,200"
Denver-Aurora-Lakewood Metro,metro,Condo,"$145,900","$145,300","$144,300","$143,500","$142,600","$141,600","$140,500","$139,600","$138,900","$138,100","$137,200","$136,300","$135,700","$134,500","$133,400","$132,300","$131,900","$131,800","$131,800","$131,800","$131,600","$131,600","$131,700","$131,900","$132,500","$133,600","$135,100","$136,700","$137,900","$139,100","$140,200","$141,400","$142,600","$144,100","$145,600","$147,300","$148,700","$150,000","$151,300","$152,700","$154,300","$155,600","$156,900","$157,900","$159,100","$160,000","$161,000","$161,700","$162,800","$164,200","$165,700","$167,200","$168,300","$169,800","$171,400","$173,400","$175,400","$178,100","$180,700","$183,400","$185,900","$188,400","$190,900","$193,300","$196,000","$198,900","$201,800","$204,600","$207,100","$209,000","$211,100","$213,100","$215,300","$217,400","$219,600","$221,900","$224,400","$226,500","$228,500","$230,600","$232,700","$235,100","$237,600","$240,200","$242,400","$244,200","$246,100","$247,700","$249,100","$250,600","$252,400","$254,200","$256,200","$258,200","$260,200","$262,000","$264,100","$266,400","$268,400","$270,200","$271,900","$273,500","$274,900","$276,300","$276,900","$276,800","$277,000","$277,200","$277,600","$277,400","$277,500","$277,800","$278,100","$278,500","$278,700","$279,000","$279,700","$280,800","$281,600","$282,500"
Des Moines-West Des Moines Metro,metro,Condo,"$122,800","$122,600","$122,100","$121,600","$121,000","$120,200","$119,500","$118,900","$118,400","$117,900","$117,300","$116,700","$116,200","$115,800","$115,600","$115,500","$115,400","$115,200","$114,900","$114,900","$114,700","$114,300","$113,800","$113,400","$113,300","$113,300","$113,200","$113,300","$113,500","$113,800","$114,400","$114,800","$115,300","$115,900","$116,600","$117,000","$116,900","$116,900","$117,200","$117,400","$117,300","$117,200","$117,200","$117,200","$117,200","$117,500","$117,800","$118,200","$118,600","$118,900","$119,000","$119,000","$119,200","$119,400","$119,500","$119,600","$119,500","$119,700","$119,900","$120,400","$120,900","$121,500","$122,100","$122,900","$123,600","$124,200","$124,800","$125,400","$126,100","$126,600","$127,200","$127,800","$128,500","$129,000","$129,400","$129,800","$130,100","$130,500","$131,100","$131,700","$132,300","$133,000","$133,600","$134,300","$134,700","$135,400","$136,100","$136,800","$137,500","$138,400","$139,100","$139,700","$140,400","$140,800","$141,100","$141,200","$141,900","$142,800","$143,300","$143,900","$144,400","$145,000","$145,300","$145,700","$146,100","$146,400","$146,900","$147,300","$147,500","$147,400","$147,600","$147,700","$147,900","$147,900","$148,100","$148,300","$148,500","$148,800","$149,000","$149,400"
Detroit-Warren-Dearborn Metro,metro,Condo,"$114,200","$113,500","$113,000","$112,100","$111,300","$110,400","$109,500","$108,300","$107,200","$106,300","$105,700","$105,000","$104,400","$103,600","$102,800","$102,300","$102,000","$102,300","$102,700","$103,100","$103,500","$103,700","$103,800","$104,500","$105,300","$106,300","$107,100","$108,300","$109,500","$110,400","$111,600","$112,900","$114,200","$115,500","$117,200","$119,100","$120,900","$122,900","$125,000","$127,300","$129,800","$132,600","$135,100","$137,400","$139,500","$141,700","$143,600","$145,000","$146,400","$147,600","$149,000","$149,900","$150,500","$150,900","$151,300","$152,100","$152,900","$153,600","$154,200","$154,900","$155,300","$155,500","$155,600","$156,100","$156,800","$157,000","$157,400","$157,700","$158,800","$159,900","$160,900","$161,400","$162,400","$163,400","$164,600","$165,600","$166,600","$167,900","$169,200","$170,100","$170,600","$171,100","$172,000","$173,600","$174,900","$176,400","$177,500","$178,200","$179,000","$180,000","$181,100","$182,500","$183,700","$185,200","$186,400","$187,400","$188,600","$189,600","$190,900","$191,900","$192,800","$193,800","$194,700","$195,700","$196,800","$197,600","$198,300","$198,200","$197,900","$197,700","$197,800","$198,400","$198,900","$199,300","$199,800","$200,200","$200,800","$201,500","$202,400","$204,000"
Duluth Metro,metro,Condo,"$155,800","$155,100","$155,000","$154,500","$153,500","$151,600","$149,900","$148,600","$147,600","$147,300","$147,200","$147,300","$146,600","$145,500","$144,200","$143,700","$143,400","$143,900","$143,900","$143,700","$143,000","$142,400","$142,400","$142,800","$143,500","$144,300","$145,000","$145,300","$145,800","$146,600","$147,600","$148,500","$149,600","$149,600","$148,900","$147,900","$147,600","$147,900","$149,000","$150,800","$152,300","$152,900","$153,300","$153,700","$154,600","$155,400","$156,300","$157,200","$158,500","$159,300","$159,400","$158,800","$158,700","$159,200","$159,900","$160,300","$160,600","$161,800","$163,100","$163,800","$163,300","$162,700","$162,700","$163,000","$163,000","$162,700","$162,400","$162,300","$161,600","$161,400","$161,400","$162,800","$164,200","$165,500","$166,400","$166,900","$167,700","$168,400","$169,400","$170,100","$172,200","$173,600","$175,400","$175,100","$174,900","$174,800","$175,600","$176,500","$176,300","$176,700","$176,800","$178,300","$178,700","$178,200","$177,100","$178,100","$180,100","$181,300","$181,700","$182,300","$184,200","$185,400","$187,200","$188,300","$189,300","$190,500","$191,200","$192,100","$192,800","$194,600","$195,900","$196,900","$197,600","$198,500","$198,900","$199,300","$199,900","$201,000","$202,700","$203,400"
Durham-Chapel Hill Metro,metro,Condo,"$151,600","$151,500","$150,800","$149,900","$149,600","$149,600","$148,500","$147,100","$145,600","$144,900","$143,900","$142,900","$141,700","$140,800","$139,900","$139,200","$138,400","$137,600","$136,900","$136,100","$135,400","$134,700","$133,600","$132,800","$132,500","$132,500","$132,600","$132,500","$132,800","$132,800","$133,200","$133,500","$134,100","$134,600","$135,600","$136,400","$137,100","$137,000","$137,100","$137,200","$137,700","$138,300","$138,700","$138,700","$138,500","$139,000","$139,300","$139,800","$139,700","$140,100","$140,400","$140,500","$140,200","$140,000","$140,100","$140,700","$141,500","$141,900","$142,400","$142,900","$143,200","$143,500","$143,700","$144,300","$144,600","$144,700","$144,800","$144,800","$145,100","$144,800","$144,400","$143,600","$143,400","$143,800","$144,400","$145,200","$145,900","$146,600","$147,100","$147,600","$147,800","$148,300","$149,000","$150,300","$151,800","$152,900","$153,400","$153,600","$154,200","$155,300","$156,500","$157,500","$158,700","$159,900","$161,300","$162,800","$163,800","$164,600","$165,700","$167,000","$168,100","$168,900","$169,700","$170,900","$172,100","$173,400","$174,400","$175,100","$176,000","$177,000","$178,100","$179,100","$180,000","$180,900","$181,700","$182,300","$182,800","$183,200","$183,500","$184,000"
El Centro Metro,metro,Condo,"$119,000","$118,800","$118,500","$118,000","$117,400","$116,900","$116,200","$115,100","$114,200","$113,500","$113,400","$112,900","$112,300","$111,500","$111,000","$110,300","$109,500","$109,000","$108,500","$108,200","$107,900","$107,500","$106,800","$106,400","$105,700","$105,400","$105,500","$105,700","$106,200","$106,200","$106,100","$106,400","$106,500","$106,200","$105,700","$106,500","$108,400","$109,700","$109,300","$110,000","$111,300","$112,800","$114,000","$114,700","$115,800","$117,200","$119,000","$120,200","$120,400","$121,500","$124,200","$125,900","$127,300","$128,700","$131,400","$133,700","$135,300","$135,900","$136,100","$136,100","$135,900","$135,700","$135,400","$135,700","$135,500","$135,800","$135,000","$134,600","$134,500","$135,800","$136,900","$136,800","$136,800","$136,200","$136,600","$137,100","$137,500","$136,800","$135,800","$136,000","$136,000","$135,900","$135,800","$137,300","$138,300","$139,000","$139,200","$138,300","$137,600","$137,900","$139,500","$140,300","$141,800","$143,400","$145,100","$146,500","$149,400","$152,600","$153,100","$152,900","$154,000","$157,600","$160,600","$162,400","$162,300","$162,200","$161,800","$161,600","$160,800","$160,500","$161,900","$164,600","$166,200","$165,600","$165,100","$165,900","$167,900","$170,200","$172,700","$175,200"
